time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	-1.01442	-0.19248	-1.18416	-4.60878
3.896	-1.33612	-0.21995	-1.41390	-3.98103
8.000	-0.76645	-0.57407	-1.00757	-4.04783
11.957	-0.87875	-1.96191	-1.00422	-3.83345
15.955	-0.09259	-0.60746	-0.90681	-3.89334
19.896	-0.71044	-0.08724	-0.91966	-4.39110
23.875	-0.95028	-0.87406	-1.55581	-4.03931
27.873	-1.20621	-0.74581	-1.10735	-4.27608
31.875	-1.32746	-0.38739	-0.87002	-3.87883
35.904	-1.12310	-0.48527	-0.85384	-3.61982
39.875	-0.89637	-0.24185	-0.78925	-4.04711
43.873	0.05989	-0.52420	-0.61930	-4.26269
47.874	-0.70144	-0.65209	-0.79933	-4.39156
51.901	-1.20509	-0.76705	-0.75801	-3.74518
55.876	-1.12211	-0.70584	-0.76002	-3.95409
59.874	-1.23893	-0.51802	-0.89599	-3.82812
63.876	-1.49572	-0.68930	-0.80875	-3.68484
67.894	-0.95264	-0.75678	-0.71826	-3.78438
71.874	-0.13612	-0.71954	-0.61057	-3.52405
75.873	0.46547	-0.63154	-0.51984	-3.68471
79.875	-0.57776	-0.48380	-0.68771	-2.50302
83.897	-0.94557	-0.59282	-0.79915	-2.09251
87.875	-0.96383	-0.20152	-0.38348	-3.72096
91.873	-0.63761	-0.59771	-0.41586	-3.73735
95.876	-0.29674	-0.29165	-0.48805	-3.75933
99.885	0.10009	-0.19439	-0.35655	-3.58852
103.867	0.04078	-0.08993	-0.35107	-3.58540
107.876	-0.11840	0.02162	-0.51185	-3.87032
111.876	-0.32464	-0.00229	-0.41400	-3.85513
115.894	-0.42847	0.02962	-0.39847	-3.56318
119.876	-0.44356	-0.18239	-0.44346	-3.09338
123.876	-0.61744	-0.17262	-0.35754	-3.64319
127.876	-0.14086	0.11773	-0.46353	-3.02074
131.898	-0.09647	0.10469	-0.49857	-2.94143
135.879	-0.22157	0.35389	-0.38896	-2.83790
139.878	-0.47753	0.31885	-0.38710	-3.44146
143.848	-0.37042	0.62273	-0.58677	-3.23629
147.874	-0.26992	0.52407	-0.49813	-3.15923
151.878	-0.46130	-0.16094	-0.44520	-3.20426
155.878	-0.35744	0.20498	-0.32022	-2.73434
159.879	-0.76084	0.16995	-0.42038	-2.71153
163.902	-0.43725	0.17665	-0.35752	-2.29997
167.878	-0.08423	0.08083	-0.56260	-2.35766
171.877	-0.08689	0.16430	-1.00710	-2.44099
175.877	-0.24669	-0.20080	-0.37144	-2.68826
179.905	-0.20814	0.49344	-0.53307	-2.82847
183.858	-0.56265	-0.15985	-0.48547	-2.88607
187.876	-0.62734	0.43296	-0.38710	-2.65922
191.876	-0.48411	0.38186	-0.40760	-2.63001
195.870	-0.36414	0.28852	-0.59019	-2.53776
199.877	-0.35469	0.54444	-0.88629	-2.52078
203.878	-0.29094	0.44076	-1.26165	-2.38932
207.833	0.05413	0.29004	-0.52992	-2.42923
211.902	0.07872	0.29729	-0.76307	-2.22132
215.879	0.09942	0.22227	-0.56776	-2.37671
219.880	-0.35945	0.08367	-0.69101	-2.18704
223.879	-0.30066	0.27060	-0.78615	-2.30122
227.901	-0.41398	0.58981	-0.64516	-2.22959
231.879	-0.54220	0.49784	-0.65791	-2.34663
235.878	-0.40174	1.37359	-0.49862	-2.17841
239.881	-0.37343	1.20416	-0.71027	-2.12503
243.899	-0.45542	1.62400	-0.70087	-2.05789
247.878	-0.84530	1.16246	-0.68025	-2.07383
251.879	-0.43517	1.18786	-0.67838	-2.16909
255.880	-0.78429	1.77787	-0.80893	-2.13912
259.904	-0.63809	1.73783	-0.80754	-2.24249
263.885	-0.55295	1.12775	-0.78809	-2.21010
267.857	-0.35891	0.30909	-0.67660	-2.12802
271.878	-0.06269	0.62602	-0.79861	-1.93286
275.900	-0.18328	0.68192	-0.84612	-2.03933
279.884	-0.29384	1.13646	-0.69943	-1.91233
283.879	-0.38010	0.92031	-0.72863	-1.98055
287.879	-0.22373	1.29046	-0.79776	-1.78682
291.900	-0.21758	0.86115	-0.65799	-1.82689
295.879	0.02794	1.18402	-0.64273	-1.62822
299.880	0.17382	0.76394	-0.73898	-1.58002
303.880	0.15576	0.37136	-0.80774	-1.57699
307.871	-0.16521	0.16935	-0.65615	-1.67688
311.870	-0.33767	0.60052	-0.60225	-1.56519
315.883	-0.37946	0.84536	-0.62337	-1.57341
319.881	-0.93113	0.85352	-0.57389	-1.51691
323.901	-0.31148	1.08378	-0.63471	-1.37192
327.882	-0.84778	0.90342	-0.45075	-1.58641
331.836	-1.19594	0.72498	-0.52550	-1.32829
335.882	-0.88741	0.55224	-0.46530	-1.41686
339.903	-0.85240	0.59090	-0.29210	-1.53109
343.886	-0.99097	0.55250	-0.23046	-1.82732
347.882	-1.12449	0.58462	-0.72481	-1.97417
351.852	-1.11554	0.53491	-0.35901	-1.88680
355.878	-0.91721	0.37713	-0.29947	-1.95204
359.881	-0.44964	0.39665	-0.17635	-1.74367
363.881	0.15285	0.79611	-0.15814	-2.04773
367.883	0.03080	0.78198	-0.13332	-2.15963
371.901	0.23180	0.85094	-0.10689	-2.17397
375.883	0.24545	0.84505	-0.05524	-2.14398
379.883	-0.08195	0.40252	-0.01253	-2.25913
383.882	0.45579	0.81229	-0.06006	-2.25251
387.906	0.39147	0.73009	-0.05661	-2.18614
391.863	0.23239	0.56559	-0.01303	-2.13063
395.881	0.38866	0.83349	-0.01501	-2.06472
399.837	0.31972	1.07006	-0.01050	-1.99528
403.871	0.29478	1.10944	0.00060	-2.00927
407.846	0.22090	0.95389	0.01085	-2.00535
411.882	0.21591	1.13652	-0.08302	-1.94921
415.883	0.10128	1.13543	-0.10843	-1.82634
419.888	0.08371	0.37984	-0.20206	-1.92619
423.885	0.02142	0.31998	-0.40720	-1.76999
427.887	-0.00955	-0.59512	-0.55726	-1.72465
431.885	-0.04631	-0.48688	-0.52825	-1.71825
435.873	-0.04976	-0.71075	-0.60158	-1.61833
439.885	-0.10024	-0.92262	-0.73387	-1.56908
443.883	-0.08919	-0.92051	-0.79486	-1.50835
447.883	-0.09073	-1.07788	-0.84659	-1.61760
451.844	-0.09433	-0.42342	-0.79665	-1.53792
455.884	-0.14578	-0.83611	-0.88168	-1.48602
459.884	-0.01166	-0.70026	-0.92391	-1.70514
463.884	-0.02775	-0.25157	-0.92356	-1.50917
467.908	-0.03881	1.21541	-0.85558	-1.73832
471.885	-0.07892	1.40737	-0.84342	-1.76210
475.861	-0.15275	1.47737	-0.81009	-1.81206
479.884	-0.18787	1.34436	-0.81121	-1.87555
483.887	-0.23068	1.43679	-0.73791	-2.08829
487.895	-0.25056	1.73301	-0.73742	-2.11976
491.883	-0.35432	0.75098	-0.62670	-2.15896
495.884	-0.26942	-0.44193	-0.74474	-2.12670
499.886	-0.23165	-0.39514	-0.65506	-2.10161
503.883	-0.23085	-0.58145	-0.72992	-2.15425
