time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	-0.09709	0.93236	0.18693	0.12159
4.002	-0.30811	0.93997	0.10270	0.13324
8.000	-0.27175	0.97078	0.02360	0.14107
12.006	-0.37062	1.02969	-0.00189	0.14375
16.000	-0.51518	0.99057	-0.09456	0.17350
20.029	-0.59411	1.03115	-0.15724	0.21176
24.003	-0.64689	1.02793	-0.19370	0.17931
28.001	-0.72766	1.04195	-0.23425	0.17267
31.996	-0.79024	1.02820	-0.26783	0.19844
35.997	-0.64094	1.05784	-0.27930	0.23194
40.000	-0.71908	1.05780	-0.28096	0.23875
43.998	-0.69345	1.01299	-0.30543	0.22230
48.002	-0.67640	1.00428	-0.28892	0.20284
52.001	-0.58913	1.00402	-0.23721	0.16450
55.998	-0.58717	0.98569	-0.15901	0.22367
59.997	-0.40206	0.96239	-0.08986	0.21301
63.998	-0.33280	0.88286	-0.04604	0.18890
68.000	-0.32402	0.84013	0.05854	0.20307
72.001	-0.28719	0.79665	0.19139	0.23522
75.999	-0.14873	0.76873	0.31746	0.28504
80.002	-0.05792	0.69072	0.46867	0.27619
84.000	-0.15814	0.59372	0.61950	0.32190
88.005	-0.21629	0.58331	0.70288	0.33089
92.002	-0.25423	0.59193	0.63149	0.39865
95.997	-0.33687	0.64646	0.52267	0.58769
100.017	-0.15176	0.63663	0.57632	0.54018
103.994	-0.05105	0.57733	0.71049	0.47601
107.992	0.07917	0.55755	0.80630	0.30506
112.001	0.21043	0.48628	0.83203	0.20009
115.998	0.39368	0.48205	0.83602	0.18960
119.994	0.40306	0.47768	0.79945	0.05844
123.997	0.51230	0.47794	0.78928	-0.12033
127.994	0.59769	0.46430	0.76856	-0.12605
132.001	0.53977	0.48706	0.71377	-0.28706
135.993	0.51508	0.51263	0.71635	-0.29093
140.000	0.48222	0.49651	0.71963	-0.42225
143.998	0.53332	0.48587	0.71243	-0.47793
147.998	0.43825	0.51308	0.74290	-0.54026
151.993	0.42279	0.54235	0.71771	-0.64950
155.995	0.36320	0.50635	0.69489	-0.71810
159.999	0.31310	0.54663	0.65327	-0.73637
164.010	0.24247	0.54338	0.59895	-0.75871
167.999	0.20306	0.56077	0.54580	-0.75457
172.003	0.12394	0.54102	0.43748	-0.79157
176.000	0.07996	0.51531	0.44837	-0.73517
179.995	0.05979	0.48472	0.32501	-0.76788
183.996	0.07475	0.48124	0.31918	-0.74803
188.000	0.05639	0.43788	0.24656	-0.75305
191.997	0.06763	0.42037	0.36216	-0.73051
195.994	0.06319	0.41219	0.27823	-0.77099
199.995	0.07182	0.43985	0.30478	-0.76843
203.994	0.07676	0.42665	0.37152	-0.82241
207.994	0.06532	0.42377	0.42964	-0.83495
212.005	0.07242	0.41569	0.43480	-0.83413
216.003	0.09766	0.40379	0.62399	-0.88173
219.994	0.13426	0.42623	0.69265	-0.88566
223.993	0.14451	0.43393	0.77084	-0.91220
228.001	0.13282	0.48298	0.83451	-0.92727
231.998	0.12111	0.53026	0.86868	-0.92597
235.995	0.13148	0.63171	0.85136	-0.89499
239.994	0.12761	0.73341	0.90185	-0.82898
244.000	0.11386	0.78662	0.92614	-0.77373
247.996	0.10369	0.85924	0.93644	-0.71637
251.998	0.10813	0.98303	0.89299	-0.66458
256.002	0.10838	1.03764	0.93068	-0.63253
259.997	0.09808	1.13811	0.88977	-0.55599
263.997	0.08366	1.14308	0.87907	-0.51112
267.993	0.09329	1.18270	0.86719	-0.48705
271.993	0.09413	1.21576	0.86118	-0.45140
275.997	0.10922	1.23374	0.85783	-0.44417
279.998	0.09068	1.22602	0.88031	-0.43229
283.991	0.09518	1.16107	0.87845	-0.42700
287.993	0.10617	1.10950	0.85267	-0.43711
292.011	0.12506	1.03304	0.88433	-0.44951
296.006	0.13545	0.97379	0.89366	-0.48812
300.032	0.14111	0.93188	0.84885	-0.48775
304.016	0.15571	0.84093	0.86488	-0.53547
308.001	0.14037	0.81818	0.81461	-0.57319
311.992	0.11371	0.76891	0.80523	-0.62793
315.990	0.09808	0.77052	0.73749	-0.64013
319.994	0.12019	0.66083	0.61980	-0.55829
323.990	0.14498	0.55312	0.65883	-0.49465
327.993	0.18226	0.26203	0.68300	-0.49838
331.992	0.23579	-0.08692	0.72546	-0.51996
335.992	0.28431	-0.02607	0.65235	-0.46089
339.995	0.35206	0.06590	0.64940	-0.45629
343.989	0.24063	0.17757	0.70052	-0.45517
347.996	0.01635	0.29190	0.67925	-0.45649
351.992	0.05246	0.20836	0.72593	-0.47817
355.996	-0.10148	0.21388	0.75761	-0.52222
359.994	0.03075	0.18808	0.77575	-0.51481
363.995	0.19844	0.24158	0.81347	-0.53349
367.994	0.23601	0.26608	0.81228	-0.55878
371.990	0.37874	0.35312	0.76843	-0.58545
375.997	0.39422	0.33538	0.75429	-0.48619
380.007	0.43691	0.35543	0.73948	-0.42746
383.993	0.33796	0.32845	0.70918	-0.28239
387.991	0.34471	0.20142	0.68451	-0.36222
391.994	0.36052	0.05494	0.62890	-0.36026
395.991	0.35238	-0.17287	0.59267	-0.24659
399.997	0.43318	-0.30770	0.55175	-0.28408
403.993	0.46093	-0.14703	0.48952	-0.25196
407.991	0.51830	-0.01128	0.51371	-0.11897
411.989	0.53835	-0.00865	0.53570	-0.07979
415.991	0.54575	0.01078	0.68295	-0.03772
419.999	0.48649	0.01719	0.69419	-0.00378
423.995	0.44341	-0.09778	0.82717	-0.10202
427.989	0.35926	-0.15886	0.84778	-0.26543
431.995	0.44743	-0.12794	1.03593	-0.28741
435.994	0.44425	-0.07845	1.20725	-0.18784
439.988	0.36839	0.08429	1.23595	-0.21152
443.994	0.29962	0.21032	1.03044	-0.21911
448.013	0.43596	0.22903	0.97278	-0.33576
451.999	0.53808	0.19145	1.03719	-0.39652
455.997	0.30987	0.30387	0.89021	-0.28677
459.992	0.46567	0.45278	0.99109	0.01302
463.995	1.05845	0.88016	0.81022	0.82818
467.994	5.65096	2.04321	-5.75883	0.64348
471.990	NaN	NaN	1.44359	4.93115
475.993	3.56660	7.44227	NaN	NaN
479.989	NaN	NaN	NaN	NaN
483.989	NaN	NaN	NaN	NaN
487.990	NaN	NaN	NaN	NaN
491.989	NaN	NaN	NaN	NaN
496.015	NaN	NaN	NaN	NaN
499.994	NaN	NaN	NaN	NaN
503.998	NaN	NaN	NaN	NaN
507.997	NaN	NaN	NaN	NaN
512.056	NaN	NaN	NaN	NaN
515.992	NaN	NaN	NaN	NaN
519.999	NaN	NaN	NaN	NaN
523.992	NaN	NaN	NaN	NaN
527.990	NaN	NaN	NaN	NaN
531.994	NaN	NaN	NaN	NaN
535.991	NaN	NaN	NaN	NaN
539.991	NaN	NaN	NaN	NaN
543.987	NaN	NaN	NaN	NaN
547.997	NaN	NaN	NaN	NaN
551.993	NaN	NaN	NaN	NaN
555.990	NaN	NaN	NaN	NaN
559.987	6.73627	-2.43350	-2.98567	0.68259
564.009	NaN	NaN	NaN	NaN
567.993	NaN	NaN	NaN	NaN
571.991	NaN	NaN	NaN	NaN
575.992	NaN	NaN	NaN	NaN
579.988	2.85583	-4.26085	-0.74655	10.36526
583.992	3.62437	-2.19284	NaN	NaN
587.995	4.23303	-1.93578	17.04466	12.35450
591.991	-5.63569	0.29353	NaN	NaN
595.993	3.55392	8.63004	4.15312	2.82253
599.990	1.44173	8.42642	11.69555	5.60631
603.991	1.49235	4.45207	4.41065	-0.31571
607.988	2.15529	0.87599	4.25285	-4.08792
611.986	1.11680	1.09888	3.61147	7.11568
615.988	0.61789	1.86436	4.19255	-2.88247
619.991	1.49746	0.77044	4.22320	-2.25607
623.987	0.80898	0.76516	4.37983	-1.76861
627.992	0.43194	0.45728	-3.64387	-1.65204
632.000	0.60019	-0.19051	-3.44876	-1.31052
635.989	0.76888	-0.08709	-2.58942	-1.15499
639.993	0.76938	-0.14578	1.40504	-0.21254
643.990	0.48706	0.02833	1.44689	-0.10883
647.988	0.43864	-0.06446	1.51685	-0.17045
651.985	0.43629	0.03429	1.35335	0.01496
655.986	0.32543	-0.14211	1.23079	-0.00273
659.990	0.30947	-0.10337	1.02558	0.01324
663.987	0.29153	-0.14189	1.06537	0.06092
667.993	0.26644	-0.18977	0.93239	-0.00559
671.991	0.25785	-0.10372	0.75228	-0.00763
675.988	0.26577	-0.00783	0.73079	0.01394
679.988	0.26140	0.05912	0.64134	0.03302
683.993	0.23289	-0.10357	0.55744	-0.05506
687.987	0.22959	-0.07487	0.50488	-0.13110
691.990	0.23793	-0.06831	0.54215	-0.13977
695.990	0.23981	-0.07984	0.54644	-0.15955
699.989	0.22073	-0.01521	0.50719	-0.16223
703.987	0.25016	0.02400	0.57369	-0.16382
707.987	0.23892	-0.06409	0.62900	-0.13619
711.990	0.23482	-0.02612	0.62593	-0.13388
715.991	0.23075	0.06262	0.77012	-0.13589
719.985	0.22254	-0.02420	0.77910	-0.16386
723.991	0.32640	0.02289	0.71290	-0.19137
727.991	0.23259	0.05449	0.64208	-0.17522
731.989	0.31734	0.09736	0.64228	-0.18042
735.984	0.35744	0.21350	0.62446	-0.27837
739.889	0.27523	0.21904	0.52917	-0.26721
743.862	0.34983	0.30072	0.50629	-0.20033
747.861	0.27240	0.13468	0.56476	-0.18119
751.860	0.33312	0.11860	0.43336	-0.20217
755.861	0.29471	0.13940	0.48153	-0.16494
759.870	0.33898	0.23415	0.45150	-0.20920
763.870	0.41063	0.25758	0.49312	-0.26620
767.859	0.30339	0.15148	0.47289	-0.25854
771.864	0.31126	0.25935	0.54689	-0.22579
775.859	0.30272	0.34383	0.61101	-0.20079
779.867	0.26805	0.02589	0.71082	-0.17477
783.862	0.26488	0.02709	0.76848	-0.12257
787.859	0.23038	0.06744	0.86840	-0.21162
791.856	0.24927	0.15888	0.97688	-0.20860
795.862	0.28999	0.13861	1.01705	-0.28525
799.870	0.37025	0.17086	0.97407	-0.25196
803.865	0.33985	0.23701	1.05069	-0.24788
807.860	0.27140	0.23731	1.01275	-0.16388
811.860	0.27848	0.28611	1.05622	-0.06989
815.859	0.26599	0.33772	1.08249	-0.01737
819.860	0.18497	0.30783	1.07413	0.02489
823.861	0.20224	0.28564	1.09006	0.04969
827.861	0.21450	0.31836	1.03037	0.07138
831.859	0.27557	0.33426	0.98147	0.11884
835.857	0.36174	0.37526	0.86089	0.11022
839.862	0.26473	0.38905	0.85113	0.10940
843.866	0.16573	0.39440	0.75600	-0.07812
847.864	0.14513	0.32977	0.72248	-0.11730
851.859	0.08994	0.32351	0.69878	-0.08448
855.859	0.15809	0.38150	0.63193	0.06100
859.856	0.21105	0.33496	0.61605	0.06602
863.859	0.12389	0.29513	0.56334	0.04112
867.859	0.19797	0.32390	0.60377	0.09442
871.860	0.21735	0.31111	0.65096	0.13624
875.861	0.19596	0.31491	0.72106	0.15293
879.862	0.14781	0.36282	0.69838	0.25590
883.867	0.10019	0.42454	0.60625	0.19796
887.882	0.10133	0.43550	0.62037	0.15652
891.870	0.05820	0.37450	0.59178	0.19108
895.860	0.10433	0.40397	0.63818	0.18844
899.859	0.13099	0.42673	0.77622	0.16687
903.890	0.09071	0.43102	0.73826	0.08900
907.862	0.13014	0.43604	0.75280	-0.03821
911.859	0.07445	0.34925	0.61230	-0.12623
915.862	0.07361	0.41564	0.67335	-0.15704
919.860	0.05127	0.44792	0.71903	-0.19689
923.859	0.00995	0.38168	0.78977	-0.19000
927.865	0.04936	0.32157	0.79270	-0.20012
931.855	0.00529	0.23102	0.80240	-0.24230
