time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	-0.61042	1.90199	0.11456	-1.57754
3.985	-0.44693	2.36348	0.10957	-1.17627
7.984	-0.56305	2.27490	0.09778	-1.03314
11.937	-0.51815	2.09426	-0.06031	-0.78543
16.064	-0.86900	1.70236	0.10011	-0.93032
19.971	-0.88178	1.61445	0.22688	-1.38876
23.972	-0.84900	1.33513	0.17717	-1.03475
27.983	-0.84247	1.72670	0.30332	-1.37169
32.111	-0.62853	2.70921	0.09163	-0.97494
35.982	-0.75074	2.23760	0.18504	-1.54181
39.981	-0.73489	1.68797	0.03055	-1.48205
43.983	-0.53108	1.37346	0.17387	-1.55137
48.004	-0.29290	1.72220	0.15610	-1.61350
51.985	-0.77320	2.95780	-0.20819	-1.07335
55.985	-0.61337	2.25156	-0.09024	-1.17093
59.986	-0.55831	1.55617	0.06194	-1.47969
63.997	-0.86900	1.37071	0.02521	-1.59917
67.985	-1.14216	1.60352	0.24247	-1.66215
71.985	-1.19212	1.61593	0.13263	-1.70268
75.939	-1.15449	2.07187	0.34320	-1.62882
80.006	-1.04260	1.74959	0.19864	-1.12879
83.975	-1.24622	1.63496	-0.17988	-1.51186
87.984	-1.27217	1.70418	-0.22996	-1.54578
91.984	-0.81657	1.47956	0.36464	-1.65871
96.008	-1.13270	1.40106	0.41115	-1.77769
99.988	-1.15563	1.88265	0.29759	-1.80390
103.965	-1.25838	1.80011	0.29332	-1.87341
107.982	-1.41812	1.50220	0.24100	-1.53522
112.005	-1.46841	1.61421	-0.31459	-1.38535
115.986	-1.56766	1.16920	-1.78684	-1.19221
119.985	-1.17706	1.29522	-1.55660	-1.55577
123.985	-1.61830	1.23685	-1.42670	-1.86166
128.005	-1.64697	1.03865	-0.32330	-1.85915
131.987	-1.51573	0.95381	0.16457	-2.03257
135.985	-1.88990	1.10413	-1.14662	-2.03793
139.988	-2.51618	1.12975	-0.90882	-1.95400
144.002	-2.17105	1.11834	-0.87885	-2.18781
147.986	-2.26455	0.87918	-1.60228	-2.15589
151.985	-1.05272	0.88453	-0.96390	-2.28791
155.985	-1.65592	0.80574	-0.51604	-2.17870
160.007	-1.91417	0.92218	-0.41822	-2.16501
163.985	-2.09688	1.00092	-0.80789	-2.17111
167.984	-1.88204	0.98005	-0.87609	-2.21297
171.985	-2.13509	0.96431	-0.89264	-2.14903
175.977	-1.90981	1.10298	-1.18517	-2.21559
179.988	-1.80333	0.96057	-0.78871	-2.40500
183.986	-2.10099	0.91778	-0.39782	-2.37071
187.958	-2.01945	0.86261	-0.20961	-2.15086
191.976	-1.82695	0.82710	-0.67985	-1.89698
195.986	-1.75875	0.86649	-0.64310	-1.65652
199.987	-1.83062	0.92595	-0.84501	-1.47121
203.988	-1.97810	1.03766	-1.50187	-1.73881
208.007	-1.94895	0.99496	-1.75483	-1.49622
211.988	-1.92785	0.95365	-1.59093	-1.47048
215.988	-1.83023	0.96396	-1.50068	-1.35662
219.989	-1.82943	1.06521	-1.53919	-1.47109
224.012	-2.04978	1.18105	-1.21871	-1.34746
227.976	-1.80115	1.52594	-1.02245	-1.62712
231.978	-2.09797	1.25347	-0.75913	-1.97701
235.990	-2.14124	0.98471	-0.90369	-1.90551
240.009	-2.04542	0.90185	-0.76382	-1.85075
243.987	-2.30182	0.94556	-0.71193	-1.58242
247.989	-2.23070	1.03834	-0.28741	-1.64114
251.989	-2.27922	1.23989	-0.25540	-1.76203
256.009	-2.16344	1.40562	-0.44358	-1.89405
259.966	-2.03499	1.19243	-0.37966	-2.72862
263.992	-2.18401	0.76450	-0.24281	-2.31627
267.989	-2.04669	0.67822	-0.25093	-2.36611
272.007	-2.24277	0.82242	-0.13761	-2.19315
275.988	-2.26477	0.99110	-0.03234	-1.68873
279.990	-2.32788	1.17041	0.11764	-1.45175
283.989	-2.25570	1.33516	-0.02070	-1.32514
288.008	-2.25979	1.68397	0.02288	-1.50919
291.989	-1.68511	1.57764	-0.26128	-2.06271
295.989	-1.89949	1.79636	-0.16303	-2.62312
299.989	-1.65260	1.99757	-0.28468	-2.64876
304.008	-1.84877	2.06873	-0.28801	-2.37434
307.989	-1.81741	2.07945	-0.28781	-2.61603
311.967	-1.76341	1.88301	-0.23594	-2.55164
315.987	-1.73809	1.73580	-0.37531	-2.57482
319.987	-1.72374	1.81678	-0.39807	-2.51420
323.991	-1.82668	1.75537	-0.49865	-2.26145
327.990	-2.03489	1.76845	-0.62104	-2.44693
331.991	-2.17633	1.84703	-0.80240	-2.45673
336.010	-2.32996	1.92672	-0.95316	-2.37922
339.992	-2.62439	1.94238	-0.94457	-2.33178
343.991	-2.71726	1.94167	-1.27269	-2.07890
347.992	-2.81890	1.89142	-0.95581	-2.02048
351.990	-2.76319	1.82836	-1.18046	-1.95421
355.990	-2.86814	1.72922	-1.09063	-1.79374
359.990	-2.90936	1.73391	-1.12055	-1.41045
363.990	-2.91203	1.73413	-1.12062	-1.53052
368.009	-2.96480	1.61142	-1.12720	-1.33040
371.990	-2.98841	1.56913	-1.10767	-1.40919
375.997	-2.98829	1.49367	-1.03424	-1.28820
379.995	-3.01435	1.45130	-1.00313	-1.27252
383.980	-3.00745	1.41069	-0.97380	-1.31055
387.990	-3.01173	1.30841	-0.90098	-1.27447
391.991	-3.00621	1.28887	-0.87962	-1.25923
395.970	-3.05761	1.22822	-0.87706	-1.26293
399.981	-3.08416	1.23345	-0.88498	-1.26933
403.991	-3.05674	1.14778	-0.88582	-1.31724
407.990	-3.09532	1.13688	-0.88624	-1.36410
411.992	-3.12665	1.06861	-0.92100	-1.43113
415.981	-3.14578	1.09173	-0.95874	-1.43166
419.992	-3.20432	1.08306	-1.07123	-1.48693
423.992	-3.17401	1.06147	-1.20018	-1.49153
427.992	-3.22534	1.03498	-1.12514	-1.42709
431.993	-3.24531	1.01494	-1.25364	-1.45580
