time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	-3.16164	-1.41671	-2.28640	-2.55206
4.020	-3.17359	-1.42731	-2.38348	-2.50022
8.004	-3.20451	-1.37063	-2.34218	-2.47175
12.006	-3.22933	-1.43702	-2.32578	-2.51824
16.000	-3.22183	-1.42917	-2.33514	-2.51795
20.012	-3.28424	-1.44547	-2.30090	-2.52346
24.000	-3.23205	-1.56676	-2.30749	-2.51983
28.000	-3.26151	-1.51160	-2.28422	-2.52077
32.006	-3.31378	-1.60823	-2.27907	-2.48665
36.005	-3.34672	-1.52860	-2.34000	-2.50124
39.999	-3.38073	-1.47748	-2.29944	-2.48434
43.994	-3.33183	-1.63581	-2.31007	-2.42283
48.005	-3.32988	-1.60238	-2.27798	-2.46730
52.015	-3.26747	-1.67992	-2.28244	-2.47899
56.006	-3.20236	-1.64507	-2.25808	-2.38398
60.015	-2.42247	-1.62630	-2.20842	-1.76865
64.001	-1.76125	-1.28026	-1.71627	0.03905
68.003	-0.68402	1.76391	-0.99474	1.03818
72.001	-0.33007	1.72135	-0.75841	1.17395
75.997	-0.32404	1.85349	-0.72134	1.29278
79.998	-1.08611	1.20372	-0.99673	1.33244
84.001	-1.02613	1.99332	-0.81421	1.29633
88.005	-1.62098	1.08554	-0.77923	1.29388
92.002	-1.54190	0.76530	-0.82553	1.43804
95.999	-1.41697	0.67221	-0.75094	1.42818
100.022	-1.14670	1.17956	-0.70915	1.44667
104.006	-1.14040	0.49138	-0.64481	1.52181
108.004	-1.19954	0.70282	-0.56044	1.46673
112.002	-1.17222	0.56801	-0.51314	1.48037
116.029	-1.20259	0.50076	-0.52235	1.53140
120.011	-1.26825	0.82426	-0.47773	1.59088
124.002	-1.25466	1.22756	-0.40782	1.56964
127.999	-1.20579	0.49780	-0.35524	1.60192
131.998	-1.09400	0.59575	-0.36705	1.63606
136.013	-0.99856	0.60449	-0.31414	1.61541
140.008	-0.99191	0.66637	-0.27550	1.56472
144.002	-0.95115	0.96569	-0.24105	1.50158
148.002	-0.86163	0.68297	-0.22562	1.51533
152.006	-0.84019	0.55786	-0.22184	1.50312
156.004	-0.78268	0.76953	-0.21452	1.50960
160.002	-0.85563	0.69559	-0.16218	1.45922
163.997	-0.76258	0.84769	-0.20278	1.49768
168.439	-0.76632	0.83929	-0.21559	1.50863
172.014	-0.72779	0.80832	-0.22882	1.53964
176.000	-0.76650	0.72922	-0.21251	1.61414
180.000	-0.77863	0.83405	-0.20355	1.61409
184.001	-0.73655	0.84881	-0.23592	1.68676
187.996	-0.78389	0.72266	-0.25716	1.80406
192.003	-0.79550	0.65796	-0.24974	1.81252
195.997	-0.80657	0.49779	-0.28592	1.91682
199.997	-0.83508	0.41625	-0.32709	1.98023
204.058	-0.83156	0.47684	-0.31404	1.93151
207.998	-0.85634	0.71084	-0.28833	1.93132
212.004	-0.86173	0.79906	-0.27329	1.96341
215.996	-0.90336	0.87402	-0.26877	1.96614
220.004	-0.95234	0.28374	-0.26294	1.92055
223.999	-1.00467	0.93783	-0.27004	1.95889
228.016	-0.94904	0.58795	-0.22944	1.55035
232.001	-0.77325	0.44065	-0.18090	1.29762
236.029	-0.04068	0.98390	-0.04435	1.05955
240.043	0.12498	1.42272	0.17943	1.07035
243.997	0.07760	1.63349	0.20134	0.97535
248.010	-0.31344	1.27299	0.13689	1.07671
251.996	-0.26096	1.90049	0.13138	0.91111
256.001	-0.38330	1.56927	0.14082	0.81984
259.993	-0.45433	0.97240	0.18727	0.78436
264.017	-0.54136	1.34222	0.21941	0.64858
268.002	-0.29327	1.39394	0.25892	0.58189
271.997	-0.36886	1.50578	0.27056	0.56606
275.999	-0.48408	1.45510	0.21964	0.51983
280.002	-0.48170	1.23929	0.08637	0.53407
283.998	-0.52284	1.32946	0.05497	0.52584
288.007	-0.54227	1.20513	0.02226	0.46425
291.987	-0.53265	1.11410	-0.05383	0.42452
295.883	-0.54399	1.07043	-0.11957	0.35082
299.883	-0.45264	0.99587	-0.22155	0.31804
303.912	-0.41976	0.98234	-0.17943	0.44074
307.878	-0.37777	1.03021	-0.22991	0.71949
311.898	-0.36040	0.97464	-0.23075	0.65300
315.872	-0.31992	0.91217	-0.30185	0.72073
319.872	-0.31488	0.85138	-0.22636	0.48795
323.870	-0.24818	0.72612	-0.17541	0.62197
327.871	-0.26386	0.74510	-0.13950	0.54154
331.875	-0.30359	0.69755	-0.12233	0.57596
335.872	-0.43274	0.67890	-0.09200	0.58406
339.870	-0.40276	0.63967	-0.02633	0.59596
343.869	-0.39306	0.59647	-0.04112	0.66931
347.870	-0.39948	0.56382	-0.04187	0.62958
351.875	-0.36548	0.56290	-0.04507	0.57949
355.886	-0.48078	0.53017	-0.00452	0.52771
359.868	-0.43137	0.49609	0.03556	0.51864
363.867	-0.41569	0.47092	0.01913	0.54848
367.882	-0.37224	0.52583	0.01077	0.54353
371.879	-0.38050	0.51408	0.01333	0.58724
375.878	-0.34288	0.50059	0.04075	0.62642
379.871	-0.34129	0.50263	0.03762	0.68628
383.868	-0.30645	0.50698	0.04432	0.73736
387.867	-0.34278	0.53674	0.07113	0.77604
391.877	-0.39402	0.54119	0.15042	0.71569
395.891	-0.37164	0.51035	0.19397	0.69723
399.873	-0.36869	0.51423	0.22629	0.75534
403.873	-0.41328	0.53358	0.25557	0.76416
407.868	-0.48302	0.54205	0.26247	0.71564
411.873	-0.53168	0.45334	0.30493	0.71302
415.884	-0.41574	0.54404	0.33523	0.68867
419.868	-0.49006	0.57619	0.35566	0.60954
423.870	-0.47031	0.62777	0.36089	0.58099
427.868	-0.55907	0.65526	0.35486	0.56969
431.876	-0.54711	0.67713	0.38318	0.51264
435.876	-0.61722	0.80335	0.34419	0.49788
439.881	-0.57190	1.03297	0.35566	0.59272
443.892	-0.56329	0.88690	0.37353	0.57838
447.875	-0.54275	1.02157	0.34613	0.69638
451.869	-0.57037	1.04901	0.34489	0.75814
455.867	-0.60851	1.07700	0.34417	0.94662
459.871	-0.62054	1.05750	0.32672	1.49369
463.883	-0.65213	1.00925	0.28332	1.56740
467.874	-0.65799	0.99509	0.30776	1.59133
471.864	-0.65623	0.94728	0.30042	1.60412
475.873	-0.64632	0.94057	0.28091	1.77444
479.884	-0.61933	0.86608	0.31337	1.78051
483.874	-0.62220	0.79219	0.30426	1.85330
487.866	-0.61980	0.72576	0.30111	1.77582
491.878	-0.64141	0.74124	0.35856	1.86237
495.867	-0.67183	0.73895	0.41303	1.84337
