time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	-0.63893	0.86642	0.24157	0.25271
4.002	-0.58262	0.55990	0.23247	0.24141
8.001	-0.69461	0.96687	0.23584	0.27761
11.998	-0.77980	0.41764	0.25517	0.30887
15.959	-0.78203	0.64343	0.25115	0.31118
20.001	-0.77523	0.09280	0.23691	0.22886
24.002	-0.76136	0.65643	0.21485	0.21947
28.000	-0.81865	0.41766	0.16084	0.23979
31.986	-0.80610	0.09432	0.15630	0.24163
36.001	-0.75608	0.21813	0.11769	0.22439
40.000	-1.08607	0.02338	0.02229	0.20828
43.988	-1.04520	0.16621	-0.03606	0.19675
47.960	-1.10896	-0.02445	-0.06872	0.26159
52.000	-0.97797	-0.47402	-0.09890	0.22409
56.003	-1.04766	-0.26107	-0.11461	0.21743
59.957	-1.03404	-0.50459	-0.11610	0.16229
63.897	-0.82419	-0.27947	-0.03474	0.28313
68.004	-0.61441	0.23923	0.15064	0.23795
72.001	0.31292	-0.24210	0.42316	0.32531
76.001	0.46299	-0.17048	0.65627	0.32925
80.003	0.67632	-0.06977	0.55664	0.28428
84.004	0.47023	-0.02035	0.54473	0.29137
87.974	0.33027	-0.06848	0.73295	0.44625
92.000	0.39678	0.18738	0.66283	0.38565
96.005	0.36499	0.08327	0.76863	0.39576
100.002	0.53200	0.04602	0.82751	0.41341
104.001	0.50505	0.14477	0.79779	0.39359
108.000	0.57086	0.24405	0.75933	0.36470
112.006	0.62506	0.13490	0.77139	0.36785
116.003	0.60488	0.33611	0.77680	0.29821
120.002	0.54210	0.15110	0.75749	0.28144
124.001	0.57051	0.16817	0.74146	0.26986
127.986	0.59982	0.27342	0.74523	0.23195
132.001	0.62392	0.20633	0.80357	0.20747
136.004	0.61851	0.26048	0.75270	0.13887
140.002	0.56228	0.31234	0.77672	0.11529
143.903	0.54061	0.30255	0.78950	0.08816
148.001	0.59531	0.38874	0.90046	0.07491
152.005	0.52791	0.46897	0.97715	0.07792
155.957	0.49205	0.45389	0.97179	0.08768
159.899	0.42812	0.48920	1.01288	0.12905
164.003	0.47932	0.55773	0.93061	0.15116
167.998	0.38544	0.71106	1.00538	0.23757
171.999	0.30243	0.79444	1.04220	0.25473
176.007	0.36802	0.85933	1.07572	0.31953
180.003	0.33722	0.58979	1.05557	0.35078
183.959	0.44840	0.53616	1.06897	0.36477
188.006	0.40504	0.53060	1.07078	0.40526
192.004	0.46413	0.83934	1.08820	0.43187
196.001	0.49249	0.05236	1.08272	0.39955
200.004	0.56602	0.58773	0.99881	0.32095
204.008	0.67816	1.05796	0.98365	0.40433
207.898	0.56515	0.61685	1.03156	0.36750
212.001	0.60774	0.83483	1.03459	0.37302
216.003	0.57818	0.07042	1.03362	0.36117
220.003	0.61225	0.49563	1.00799	0.34577
223.902	0.59784	0.09027	1.08016	0.45470
228.003	0.48877	0.32230	1.08326	0.39572
232.004	0.49019	-0.06697	1.04468	0.51386
236.003	0.35638	0.24458	0.47068	0.34305
239.906	0.31076	-0.28250	0.06736	0.43160
244.003	0.13635	-0.15247	0.07664	0.41632
248.006	-0.16429	-0.00636	0.01161	0.42193
251.990	-0.00467	-0.45808	0.19258	0.41169
255.900	-0.01688	-0.37166	0.29697	0.42665
260.003	-0.20996	-0.02808	0.40407	0.43323
264.004	-0.21772	-0.30181	0.32484	0.37640
267.959	-0.23557	-0.14040	0.35638	0.33978
271.902	-0.35670	-0.15935	0.28041	0.29880
276.004	-0.49947	-0.51765	0.11610	0.25309
280.004	-0.56920	-0.24927	0.28371	0.18977
284.004	-0.63002	-0.22745	0.35983	0.28091
287.963	-0.67697	-0.58899	0.37437	0.25748
292.002	-0.70702	0.01004	0.44078	0.25204
296.002	-0.59699	-0.47905	0.48284	0.24292
300.006	-0.64645	-0.50347	0.49232	0.21116
303.898	-0.54550	-0.49665	0.43187	0.20323
308.003	-0.43842	-0.33495	0.38377	0.23703
312.002	-0.14235	-0.73641	0.42673	0.23280
316.004	-0.05140	-0.72402	0.42425	0.23193
319.866	-0.39397	-0.79803	0.46450	0.30797
324.001	-0.12640	-1.96561	0.47066	0.29644
328.004	-0.37295	-0.80934	0.44410	0.28004
332.003	-0.10170	-0.30231	0.42184	0.13833
335.963	-0.33295	0.04995	0.38914	0.14208
339.999	-0.20276	-0.88659	0.39477	0.17941
344.002	-0.39129	-0.38853	0.35593	0.15123
348.003	-0.51230	-0.54252	0.38373	0.17672
351.864	-0.26937	-0.47927	0.33742	0.13831
355.976	-0.25991	-0.45830	0.34933	0.20276
360.007	-0.41393	-0.71341	0.29292	0.11803
364.005	-0.35439	-0.74820	0.32724	-0.02696
367.965	-0.30297	-0.41673	0.40440	0.07611
372.005	-0.61290	-0.31328	0.43537	0.09477
376.003	-0.48512	-0.66543	0.55324	0.07559
