time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	7.58512	-5.97896	5.13178	-2.46408
3.994	7.56074	-5.90226	5.15379	-2.45187
8.000	7.56610	-5.87494	5.09249	-2.47530
11.992	7.52325	-5.85524	5.16334	-2.43841
16.005	7.48383	-5.78817	4.96475	-2.37175
20.000	7.22786	-2.80025	4.14463	-1.69051
24.615	5.97452	-2.30642	2.94342	0.79985
28.006	5.52770	-1.77696	2.17514	1.42874
32.008	5.27653	-1.76447	2.48857	1.30806
36.004	5.66403	-2.09850	2.76455	1.05491
39.994	5.65449	-2.58413	3.17767	0.06486
43.996	5.43634	-3.09312	3.75706	-0.35274
47.998	5.40683	-3.09762	3.49448	-0.29272
51.990	5.28955	-2.95517	3.15330	0.29873
55.993	5.20580	-2.66236	3.02423	0.39057
60.004	5.25197	-2.92329	2.99492	0.41528
63.997	5.16991	-2.86248	2.91923	0.46484
68.001	5.17816	-2.86980	2.89341	0.25989
71.998	5.14141	-2.85342	3.03044	0.16534
75.997	5.17565	-2.89190	3.09958	0.16054
79.997	5.10938	-2.95150	3.10337	0.14478
83.992	5.08266	-2.95105	3.11878	0.16475
87.994	5.09079	-2.89127	3.12821	0.20807
91.994	5.14990	-2.85985	3.16750	0.19201
96.003	5.21191	-2.84755	3.22235	0.19329
99.993	5.28205	-2.83000	3.29859	0.25902
103.999	5.32885	-2.79425	3.38578	0.29710
107.995	5.45494	-2.72474	3.43941	0.31114
112.037	5.51563	-2.69324	3.43514	0.19471
116.002	5.63650	-2.62401	3.43771	0.18556
119.999	5.71650	-2.59039	3.43400	0.26221
123.995	5.73846	-2.53951	3.47784	0.28925
127.996	5.82353	-2.52780	3.52966	0.33272
131.994	5.84829	-2.58029	3.57978	0.36447
135.991	5.81373	-2.58299	3.58608	0.41451
139.991	5.81314	-2.58738	3.55711	0.45234
143.992	5.80506	-2.62936	3.57461	0.39093
147.997	5.79821	-2.63186	3.59327	0.31208
152.013	5.79337	-2.68425	3.60262	0.26838
156.016	5.73539	-2.76645	3.63216	0.25674
160.013	5.66029	-2.85069	3.65821	0.23358
163.998	5.64604	-2.88090	3.71209	0.18171
167.995	5.62879	-2.89391	3.66844	0.14472
171.986	5.64837	-2.93227	3.69293	0.14720
175.991	5.59860	-2.96981	3.66693	0.10227
180.003	5.52777	-2.95510	3.65727	0.05632
183.992	5.53594	-2.95074	3.61411	0.03782
187.997	5.52507	-2.92588	3.53533	0.04435
191.866	5.58938	-2.90785	3.45109	0.06719
195.867	5.51759	-2.87736	3.44965	0.09817
199.882	5.54260	-2.86799	3.40096	0.10292
203.870	5.63159	-2.86847	3.28739	0.21901
207.867	5.70490	-2.84391	3.29322	0.26966
211.868	5.69291	-2.84628	3.28603	0.33233
215.871	5.83736	-2.82374	3.30228	0.37082
219.863	5.89048	-2.81856	3.32632	0.41286
223.880	6.02553	-2.82438	3.34638	0.47238
227.878	5.98393	-2.83051	3.38182	0.51235
231.869	5.96976	-2.83803	3.35610	0.58881
235.873	5.98557	-2.83943	3.43835	0.59248
239.866	5.96441	-2.81614	3.48870	0.62229
243.874	5.96500	-2.80568	3.49045	0.64168
247.862	5.90318	-2.81825	3.49305	0.57531
251.874	5.86109	-2.78821	3.50212	0.54884
255.869	5.84957	-2.73196	3.49972	0.46343
259.869	5.83382	-2.71830	3.51028	0.41447
263.862	5.76431	-2.70630	3.47537	0.42991
267.873	5.63171	-2.65742	3.44572	0.40857
271.865	5.62355	-2.61773	3.42967	0.37234
275.869	5.61750	-2.54940	3.46842	0.36840
279.883	5.60752	-2.51313	3.47356	0.33055
283.871	5.57591	-2.58398	3.41718	0.34483
287.874	5.57454	-2.58939	3.36300	0.34813
291.865	5.53166	-2.53708	3.29251	0.41158
295.894	5.43895	-2.52626	3.19120	0.41798
299.929	5.42658	-2.53757	3.19229	0.51488
303.866	5.41426	-2.55804	3.21020	0.48138
307.867	5.37313	-2.55427	3.21114	0.46396
311.862	5.38211	-2.56001	3.22584	0.39583
315.874	5.39320	-2.57159	3.23524	0.29019
319.867	5.30355	-2.46496	3.04197	0.28566
323.869	5.27183	-2.50068	3.03455	0.19482
327.910	5.23829	-2.39280	3.06437	0.16042
331.877	5.27799	-2.27353	3.06786	0.07705
335.864	5.29838	-2.24003	3.02633	0.03926
339.862	5.32875	-2.27448	3.13670	-0.00134
343.863	5.40744	-2.24151	3.10176	-0.05382
347.878	5.36624	-2.26100	3.05043	-0.03437
351.870	5.39524	-2.22354	3.00527	0.05755
355.862	5.37574	-2.25625	2.94478	0.13847
359.864	5.39020	-2.23737	2.91775	0.32907
363.868	5.42806	-2.28186	2.90906	0.44777
367.869	5.44603	-2.37887	2.93396	0.52746
371.861	5.49032	-2.45304	2.96557	0.52566
375.878	5.55322	-2.52687	2.96559	0.63824
379.865	5.53163	-2.54747	3.00314	0.65233
383.875	5.59268	-2.61064	2.99643	0.72786
387.863	5.56903	-2.63569	3.02487	0.66517
391.870	5.57999	-2.67565	3.04506	0.69285
395.866	5.53163	-2.65817	3.09448	0.56438
399.863	5.55283	-2.61792	3.12165	0.54444
403.888	5.49271	-2.65477	3.15313	0.43558
407.866	5.37724	-2.73550	3.12940	0.41966
411.880	5.41396	-2.72714	3.15595	0.37619
415.864	5.36285	-2.77666	3.11789	0.32576
419.870	5.34491	-2.73802	3.05919	0.24240
423.854	5.33131	-2.82037	3.04719	0.22859
427.868	5.30365	-2.83395	3.00123	0.19088
431.863	5.30665	-2.86617	2.98621	0.20634
435.877	5.27014	-2.86422	2.97069	0.20595
439.868	5.31462	-2.84518	2.98856	0.21535
443.869	5.23713	-3.02662	3.02106	0.20465
447.867	5.20543	-3.05976	3.09787	0.16979
451.868	5.18518	-3.10418	3.21050	0.12805
455.865	5.09500	-3.16586	3.31403	0.11813
459.867	5.06986	-3.15752	3.32966	0.08075
463.863	4.99448	-3.20774	3.35491	0.08920
467.862	5.03881	-3.16959	3.40383	0.10168
471.872	5.02243	-3.16252	3.42636	0.11896
475.870	5.04260	-3.16057	3.34430	0.05115
479.861	5.00627	-3.11249	3.19061	0.02320
483.867	4.96278	-3.09920	3.26727	0.04069
487.865	4.93910	-3.00347	3.23247	0.07651
491.875	4.86224	-2.88025	3.16876	0.10187
495.858	4.83602	-2.81967	3.06437	0.10853
499.862	4.80867	-2.76225	3.07293	0.10925
503.863	4.94204	-2.69783	3.05902	0.14732
507.889	4.92435	-2.59167	3.06969	0.25741
511.860	4.85317	-2.52510	2.97329	0.32245
515.860	4.78836	-2.52050	2.97633	0.33357
519.874	4.76665	-2.49062	2.99118	0.38907
523.861	4.79883	-2.49931	3.03902	0.48674
527.856	4.77769	-2.50072	3.03232	0.49367
531.880	4.82375	-2.48992	3.03816	0.44997
535.867	4.95415	-2.47886	3.02212	0.44583
539.863	4.95457	-2.52260	3.03667	0.47099
543.867	5.01965	-2.55666	3.05543	0.49703
