time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	7.19542	-3.84678	4.56543	-1.75178
3.999	7.16894	-3.86716	4.40443	-1.91829
7.988	7.19505	-3.82541	4.42385	-1.91158
11.994	7.20228	-3.83568	4.35857	-1.95966
16.019	7.22651	-3.79896	4.33073	-1.83677
20.004	7.27106	-3.77266	4.37463	-1.80949
23.996	7.21164	-3.78605	4.41262	-1.78759
27.986	7.21755	-3.74623	4.41573	-1.70060
31.983	7.12979	-3.75105	4.43623	-1.73422
35.986	7.12219	-3.70206	4.33656	-1.84864
39.987	7.17087	-3.71419	4.34403	-1.82187
43.981	7.09878	-3.83377	4.34458	-1.79241
47.994	7.08336	-3.80476	4.36034	-1.73917
51.988	7.07268	-3.77983	4.39957	-1.74183
55.992	6.94785	-3.69047	4.36686	-1.62021
59.990	6.70969	-2.78226	3.20622	-1.14702
63.991	4.77702	-2.58233	2.41338	-0.52957
67.991	4.49225	-2.16550	2.06027	0.39166
71.987	4.83637	-2.06862	2.35360	0.57843
75.984	4.98049	-3.07288	2.73756	-0.02882
79.983	5.96065	-3.36926	2.82172	-0.40678
83.988	5.52037	-3.07871	3.90447	-0.46820
87.997	5.27178	-2.69153	2.65733	-0.81879
91.985	4.88518	-2.32860	2.47038	-0.56482
95.989	4.83807	-2.10727	2.27327	-0.46974
99.991	4.81823	-2.13408	2.24936	-0.37195
103.991	5.14380	-2.62599	2.51222	-0.22951
107.984	5.05114	-2.57704	2.63252	-0.50501
111.983	5.14426	-2.59756	2.70599	-0.44807
116.012	5.06993	-2.48868	2.76039	-0.49215
119.990	5.09608	-2.48408	2.78936	-0.44106
123.989	4.97169	-2.60730	2.70359	-0.36420
127.986	4.89331	-2.58433	2.70594	-0.15650
131.984	4.84548	-2.50754	2.72003	-0.35290
135.993	5.01726	-2.53263	2.64723	-0.29479
139.994	5.32353	-2.59010	2.76577	-0.33311
143.983	5.31974	-2.62493	2.80644	-0.32349
147.989	5.21592	-2.64905	2.87502	-0.32514
151.984	5.19414	-2.63450	2.86041	-0.28288
155.988	5.14525	-2.63441	2.92540	-0.31380
159.984	5.11420	-2.67711	2.83484	-0.33108
163.984	5.21415	-2.68175	2.79642	-0.41490
167.988	5.14867	-2.68146	2.81457	-0.44368
172.016	5.25215	-2.71759	2.80276	-0.41559
175.982	5.15655	-2.72711	2.79857	-0.38033
179.987	5.13210	-2.72539	2.83440	-0.36592
184.006	5.15928	-2.69236	2.86722	-0.27548
187.991	5.10051	-2.66537	2.70285	-0.44715
191.986	5.07464	-2.61301	2.67719	-0.38963
195.982	5.06087	-2.58276	2.68202	-0.40308
199.984	5.06873	-2.53683	2.67511	-0.39015
203.984	5.07338	-2.49679	2.68787	-0.34154
207.981	5.08911	-2.39914	2.70847	-0.26772
