time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	-5.10901	-1.61444	-4.30687	-1.58354
4.004	-5.12750	-1.28088	-4.48335	-1.78700
8.000	-5.13643	-1.29808	-4.43456	-1.76459
12.009	-5.32646	-1.08532	-4.72968	-1.57446
16.008	-7.95224	-3.30760	-4.69241	-1.74701
19.998	-4.87217	-1.17227	-3.96661	-1.12087
24.003	-5.46131	-3.21026	-4.26417	-1.63575
27.999	-5.04267	-1.02370	-3.87443	-1.85130
32.000	-4.89641	-0.29326	-3.82025	-2.33457
36.027	-3.96162	0.83300	-3.45084	-2.03120
40.015	-4.79312	-1.00510	-3.12445	-0.46467
44.002	-4.70515	-0.29562	-4.19306	-0.11266
48.005	-2.52654	3.74455	-4.19770	-0.99626
52.000	-3.95382	-1.02580	-4.60762	-1.91194
56.005	-3.76791	-1.93594	-3.95204	-2.37264
60.025	-4.05330	0.12327	-3.91756	-2.25280
64.009	-4.07182	-0.72960	-3.21302	-2.06269
67.999	-4.15053	-0.38573	-3.33963	-1.79107
72.001	-3.73465	-0.34454	-3.74273	-1.74590
75.998	-1.72924	-0.65385	-3.52880	-1.82650
80.003	-3.89046	-0.46945	-4.02863	-1.40595
84.001	-3.58870	-0.87259	-4.17810	-1.62601
87.998	-3.68732	-0.43906	-4.26457	-1.50154
91.997	-2.84096	-0.41714	-4.59951	-2.00751
96.007	-3.35669	-0.52110	-3.93297	-1.54418
100.002	-3.64034	-0.36186	-4.38405	-1.52721
104.005	-3.47337	-0.46826	-4.68181	-1.86036
108.005	-3.25783	-0.55930	-4.72576	-1.63331
111.999	-3.44770	-1.05106	-4.91570	-1.30072
116.000	-3.13590	-1.11573	-5.01546	-1.41985
119.999	-2.63286	0.25505	-5.12299	-1.88284
124.002	-3.18784	-0.08751	-4.83538	-1.49825
128.000	-3.44871	0.67725	-4.66741	-1.18445
131.998	-3.65606	-0.60266	-5.06237	-1.38979
136.002	-3.74085	-0.24870	-5.08650	-1.27579
140.004	-0.13590	-1.47814	-5.12344	-1.31560
143.997	-3.21001	-0.75019	-5.09411	-1.47347
147.997	-2.91007	-1.13801	-4.94578	-1.55461
152.002	-3.31623	-1.02278	-5.14732	-1.41278
156.000	-3.13316	-1.01622	-5.08350	-1.50224
159.997	-2.61548	-0.86468	-5.02100	-1.19868
163.996	-3.28217	-0.77006	-4.89042	-1.07252
168.000	-3.81896	-1.23881	-5.01438	-1.51200
172.004	-3.28278	-2.47305	-4.85445	-1.55677
176.004	-2.97369	-1.11788	-4.57635	0.28418
180.009	-2.57679	0.14338	-1.53572	2.19706
183.998	-2.23001	-0.45158	-1.51464	0.79008
188.001	-0.70005	-0.37807	1.57066	0.86886
191.998	-1.78607	-0.03080	0.33630	0.01198
195.997	-1.02104	-0.22612	0.04763	0.49307
199.997	-1.55311	0.41122	0.35064	1.05011
204.063	-1.28941	0.61101	0.22145	0.83802
208.004	-1.33847	0.77494	-0.37938	0.91582
212.003	-1.42300	0.89363	0.06222	1.03192
216.000	-1.37079	0.62925	0.21904	2.68704
220.002	0.58771	0.67282	0.39239	2.17284
224.002	-1.26894	-1.43640	1.79125	0.94280
228.003	-1.13447	1.15940	1.75495	0.90863
231.999	-0.16710	0.58654	2.22000	1.23530
236.001	-1.12506	-0.67780	0.41472	0.84891
240.024	0.78657	0.66974	-0.07520	-0.04137
244.004	0.04879	0.19288	0.24418	-0.37303
247.995	6.33275	2.38179	0.02943	0.26459
252.000	6.07977	2.37497	0.00965	-0.17215
255.997	5.66295	1.46036	-0.07314	0.28559
259.994	4.78341	1.68825	-0.50160	0.47509
263.999	0.91225	-0.13270	-0.08443	0.84158
267.998	-0.83121	0.31622	-0.04653	0.90304
271.998	-0.88686	1.55911	0.04720	1.19609
275.994	-0.80218	1.46581	0.27480	0.81680
279.993	1.25133	0.13169	0.16998	1.43448
283.998	-0.75965	1.85522	0.13037	0.82645
287.997	-0.38521	1.68276	0.10399	0.51528
291.996	-0.81081	1.36186	0.13414	1.03768
296.001	-1.04391	1.47150	0.05775	1.07383
299.995	-1.20301	-0.00402	-0.19087	1.11950
304.002	-1.19710	0.52235	-0.03425	0.82993
308.023	0.87937	-1.33132	-0.02191	0.24235
312.000	-0.82396	1.72028	-0.04557	0.96699
315.999	1.16612	0.23085	-0.09195	0.84282
319.996	0.28222	0.43783	0.10749	1.33609
323.998	-0.75548	1.43476	0.10448	1.40081
327.994	1.87835	1.13045	-0.08944	1.94807
331.999	-0.28195	0.59359	0.03298	0.92543
335.994	-1.30464	0.82768	0.19335	0.94534
339.994	-1.33736	0.31336	0.46706	1.14821
343.999	-1.18641	0.17748	0.08495	0.59733
348.000	-0.85138	0.31232	-0.30704	0.86932
351.996	-0.86123	0.27492	-0.01720	0.65664
355.997	-0.66826	0.76242	0.43112	0.72216
359.998	0.04802	0.42998	0.32471	0.73486
363.996	-0.00313	1.18767	0.24205	1.19481
367.994	-0.50582	0.94325	0.34166	0.69990
371.998	4.55433	1.85191	0.27389	0.80587
376.019	-0.63895	1.18437	0.23217	0.89225
380.001	-0.74486	0.83309	0.88421	1.04713
383.994	-0.03973	-0.94272	0.36933	0.90437
388.002	-0.58803	0.42387	0.41055	0.57853
391.995	-0.16395	0.63353	0.32595	0.12099
395.993	-0.24309	0.57740	0.44279	0.39936
399.993	-0.05716	0.70752	0.57372	0.98497
403.998	0.54314	-0.17309	0.60580	1.01438
407.994	1.44917	0.19622	0.98690	1.13904
411.995	0.88882	-0.16013	0.33352	0.10884
415.997	-0.43246	1.10381	0.03656	0.31377
419.996	4.55031	-0.33574	0.41286	1.02745
424.054	-0.71933	0.24907	0.08845	0.32736
428.008	-0.30841	0.69059	0.45185	1.14526
431.999	-0.73042	1.05074	0.23147	0.66515
435.993	-0.52860	-1.20610	-0.04447	1.12806
439.996	-0.94418	-0.59578	-0.20872	0.56261
444.020	-0.39998	-0.28051	-0.10066	0.97382
448.001	-0.98082	1.21226	0.33794	0.74522
451.993	-1.31357	0.16900	1.76529	0.96747
455.990	-0.46832	0.43601	0.28729	1.63379
459.996	0.21755	0.73166	0.59645	1.14777
463.995	-0.50835	0.90514	0.10930	0.60473
467.994	-1.13973	1.16568	1.53337	0.85511
471.996	-1.56137	0.87239	-0.32253	0.82606
476.000	-3.08107	-0.59227	0.26746	0.14917
479.990	-2.04208	-0.49996	-3.25389	-0.46866
483.995	-3.43197	0.26789	-3.01193	-1.38978
487.994	-3.32701	-0.08256	-2.72355	-1.89621
491.992	-3.39592	-0.53211	-4.58634	-1.48710
495.988	-4.11068	-3.29043	-3.99884	-2.51951
499.995	-6.24992	-1.20083	-4.50177	-3.10830
503.993	-3.59352	-2.26014	-5.82105	-3.68201
507.991	-8.96252	-0.93815	-6.61616	-2.04324
512.024	-4.70589	-0.89119	-6.94340	-2.09620
516.000	-4.10522	-2.24245	-6.57326	-2.48879
519.991	-4.77153	-2.16153	-6.47316	-2.48125
523.996	-4.54641	-2.39989	-5.18099	-2.98273
527.994	-4.61077	-2.21431	-5.35987	-3.10651
531.990	-5.04051	-2.05301	-5.20462	-3.30455
535.994	-5.42274	-2.14662	-6.16922	-3.15830
