time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	-1.80871	0.37933	0.75593	-1.63829
4.023	-1.82073	0.42773	0.78987	-1.63803
7.976	-1.93551	0.40694	0.58607	-1.47730
12.001	-1.90163	0.42674	0.65739	-1.43333
16.020	-1.86352	0.42320	0.72231	-1.47254
20.019	-1.78362	0.39803	0.65543	-1.32662
24.019	-1.70445	0.54059	0.60434	-1.28896
28.041	-1.63524	0.54120	0.61843	-1.19284
32.029	-1.46025	0.52550	0.56741	-1.16208
36.024	-1.40361	0.56396	0.53754	-1.20284
40.019	-1.31595	0.52101	0.50178	-1.09776
44.041	-1.33026	0.50210	0.43577	-1.05028
48.021	-1.25604	0.42720	0.42775	-1.08992
51.996	-1.27341	0.41465	0.44321	-1.13118
56.019	-1.22223	0.42983	0.48128	-1.13875
60.042	-1.18485	0.45165	0.45195	-1.12755
63.981	-1.15444	0.45111	0.50475	-1.20118
68.021	-1.09713	0.42737	0.52629	-1.25388
72.020	-1.12246	0.40873	0.56520	-1.32210
76.011	-1.13665	0.42284	0.58521	-1.25129
80.020	-1.10953	0.42876	0.40921	-1.16384
84.022	-1.27552	0.50788	-0.09120	-1.15707
88.024	-1.29938	0.51960	-0.32238	-1.24994
92.033	-1.21410	0.52230	0.19762	-1.33934
96.022	-1.18852	0.49060	-0.31933	-1.56585
100.021	-1.19745	0.52851	-0.33734	-1.76815
104.022	-1.27204	0.48612	-0.46542	-2.11559
108.020	-1.40241	0.45102	-0.41249	-2.24692
112.022	-1.43701	0.42314	-0.43800	-2.35902
116.022	-1.41826	0.39545	-0.41767	-2.45991
120.020	-1.35911	0.30347	-0.45103	-2.61055
124.045	-1.45762	0.28962	-0.33680	-2.63010
128.023	-1.39966	0.22144	-0.26314	-2.72541
132.024	-1.42538	0.18549	-0.17836	-2.86182
135.996	-1.45857	0.04926	-0.08790	-2.90002
139.988	-1.51253	-0.06722	-0.06934	-3.00087
144.022	-1.52610	-0.05805	0.01881	-2.99368
148.022	-1.55524	-0.16278	0.09493	-3.06016
152.022	-1.53453	-0.19611	0.12875	-3.06836
156.044	-1.54924	-0.19432	0.17675	-3.09296
160.023	-1.49460	-0.21686	0.21346	-3.08284
164.023	-1.56409	-0.33655	0.24103	-3.07575
168.021	-1.59075	-0.32172	0.22703	-3.05266
172.043	-1.61766	-0.35502	0.22294	-3.09263
176.011	-1.60630	-0.42244	0.22966	-3.05105
180.020	-1.62544	-0.41173	0.17549	-3.02598
183.980	-1.60218	-0.39179	0.16529	-3.02388
188.014	-1.56623	-0.17569	0.14151	-3.04068
192.025	-1.47868	-0.20591	0.07120	-3.04832
196.023	-1.46893	-0.15953	0.03797	-3.08720
200.025	-1.42350	-0.20959	-0.02169	-3.11411
204.024	-1.37726	-0.23053	-0.05400	-3.10930
208.025	-1.22928	-0.13306	0.00608	-3.11426
212.027	-1.22055	-0.14074	0.05023	-3.07816
216.022	-1.33440	-0.19429	0.13007	-3.09715
220.016	-1.18354	-0.09975	0.09733	-3.03320
224.026	-1.13963	-0.00479	0.06063	-2.99053
228.026	-1.12276	-0.01225	0.06028	-2.95257
232.026	-1.08621	0.01011	0.08562	-2.81937
236.022	-1.11008	0.05707	-0.02906	-2.68363
240.025	-1.11576	0.08666	-0.02472	-2.50536
244.054	-1.13089	0.21423	-0.00246	-2.49569
248.024	-1.15163	0.29562	0.12218	-2.30304
252.026	-1.23980	0.41388	0.10746	-2.15477
256.025	-1.26589	0.61415	-0.13434	-2.00249
260.003	-1.23178	0.55275	-0.38896	-1.86957
264.027	-1.31642	0.57240	-0.41827	-1.78161
268.024	-1.01471	0.61060	-0.27560	-1.68851
272.024	-1.16969	0.62937	-0.31799	-1.71644
276.025	-0.98435	0.66295	-0.31215	-1.69327
280.025	-1.00891	0.74251	-0.43812	-1.62900
284.025	-0.53895	0.86576	-0.45723	-1.58298
288.027	-0.68404	0.90253	-0.30992	-1.54534
292.025	-0.32446	0.69156	-0.44336	-1.47247
296.027	-0.15104	0.91755	-0.45262	-1.45016
300.021	-0.11664	0.97128	-0.41686	-1.43055
304.026	-0.36854	0.95725	-0.40380	-1.40389
308.026	-0.42231	0.98132	-0.34211	-1.40787
312.026	-0.46078	0.96534	-0.37040	-1.35608
316.015	-0.39040	0.93157	-0.35591	-1.32291
320.027	-0.48493	0.98404	-0.40976	-1.26841
324.027	-0.57138	0.47016	-0.34536	-1.27234
328.026	-0.78384	-0.00365	-0.27833	-1.23857
332.029	-0.99186	0.35968	-0.27076	-1.23475
336.028	-0.82136	-0.13313	-0.21929	-1.22355
340.027	-0.82327	0.21241	-0.14687	-1.18121
343.999	-0.19271	-0.14678	-0.03380	-1.41368
347.993	-0.94438	0.25581	-0.07254	-1.42885
352.026	-0.39690	-0.14854	-0.07418	-1.68250
356.027	-0.36660	-0.11547	-0.01511	-1.61181
360.025	-0.49282	-0.18927	0.10813	-1.72989
364.028	-0.24959	-0.20006	0.13774	-1.70395
368.026	0.00037	-0.10499	0.12456	-1.67445
372.028	0.07679	0.02890	0.22279	-1.90998
376.026	0.07205	0.08623	0.26029	-1.94152
379.985	0.14819	0.07537	0.28716	-2.00061
384.014	0.17241	0.17168	0.30391	-1.98701
388.025	0.02330	0.17017	0.35613	-1.96270
392.029	0.15240	0.15287	0.44234	-1.97499
396.027	0.11337	0.19407	0.40618	-1.97634
400.028	0.10716	0.23470	0.46195	-1.92914
404.028	0.08155	0.26713	0.53677	-1.95645
408.029	0.01362	0.25532	0.47346	-1.91638
412.029	-0.34067	0.21228	0.47185	-1.86917
416.029	-0.15906	0.16018	0.44180	-1.82522
420.030	-0.25694	0.19469	0.35506	-1.93371
424.030	-0.61292	0.12454	0.45572	-2.01271
428.029	-1.13414	0.15791	0.41251	-2.06801
431.984	-1.07656	0.14084	0.40224	-2.14115
435.984	-1.34867	0.11534	0.36050	-2.04090
440.032	-1.20879	0.11162	0.35633	-2.23745
443.929	-1.39788	0.06576	0.40301	-2.40616
448.037	-1.29516	-0.10173	0.32158	-2.21776
452.030	-1.44671	-0.09482	0.26652	-2.28757
456.027	-1.42662	-0.03746	0.33253	-2.16409
460.031	-1.39604	-0.10625	0.33503	-2.22039
464.030	-1.48203	-0.10224	0.37154	-2.19830
468.007	-1.40661	-0.22554	0.26967	-1.60877
472.030	-1.45941	0.01309	0.06063	-1.81100
476.032	-1.37342	0.09477	-0.00881	-1.63294
480.030	-1.16237	0.01938	-0.12965	-1.60133
484.032	-0.79813	0.13939	-0.21092	-1.55869
488.029	-0.46795	0.05295	-0.22172	-1.61739
492.031	-0.96571	0.14448	-0.32012	-1.58544
496.032	-0.34585	0.23072	-0.43760	-1.56973
500.031	-0.34662	0.19946	-0.40527	-1.40950
504.034	-0.71087	0.35894	-0.41686	-1.49872
508.025	-0.74476	-0.87865	0.18236	-1.54124
512.021	-0.63995	-0.79214	0.63714	-1.59031
516.031	-0.52972	0.01951	0.26453	-1.70150
520.032	-0.56327	-0.38901	0.43505	-1.69807
524.030	-0.56558	-0.00420	0.22611	-1.76024
528.032	-0.69025	-0.12029	0.22440	-1.69085
532.034	-0.75082	-0.01541	0.01161	-1.72751
536.032	-0.84793	0.12980	-0.10413	-1.53824
540.035	-0.87567	0.34424	-0.23907	-1.46564
544.032	-0.97919	0.19372	-0.61804	-1.56027
548.033	-0.94755	0.31775	-0.98199	-1.51440
552.001	-1.19453	0.10795	-1.18185	-1.49625
555.915	-1.35586	0.08528	-1.21368	-1.63111
560.032	-1.75205	0.38587	-1.08282	-1.81174
564.031	-1.81471	0.04535	-0.73295	-1.44438
568.031	-1.79331	0.36145	-0.89118	-1.34530
572.032	-1.47429	0.30291	-0.84826	-1.53465
576.032	-1.67293	0.30020	-0.71228	-1.43582
580.031	-1.09475	0.35217	-0.86714	-1.56302
584.031	-1.15791	0.00345	-0.76667	-1.70986
588.033	-1.35502	-0.31435	-0.76238	-1.78505
592.018	-1.37865	-0.40072	-0.48239	-2.09690
596.030	-0.75074	-0.31953	-0.22845	-1.89715
600.034	-0.88396	-0.28871	0.03226	-1.78714
603.929	-0.63131	-0.55078	0.03589	-1.73359
608.033	-0.62436	-0.49530	0.26217	-1.46152
612.033	-0.14645	-0.34100	0.18730	-1.68813
616.037	-0.44328	-0.04716	0.03199	-1.68406
620.034	-0.51401	-0.18957	-0.11751	-1.56041
624.033	-0.47334	0.02867	-0.14198	-1.64955
628.035	-0.51250	-0.01170	-0.19670	-1.55983
632.035	-0.91024	-0.11215	-1.13586	-1.50122
636.036	-0.77595	-0.04666	-0.67918	-1.67694
640.038	-0.75278	0.06957	-0.93659	-1.52813
644.034	-1.12501	0.14047	-0.96906	-1.45308
648.034	-1.61719	-0.20050	-0.44832	-2.52430
652.035	-2.01300	-0.20451	-0.18107	-2.14685
656.036	-2.14439	0.12580	-0.23448	-1.90588
660.035	-1.46529	-0.48190	-0.32526	-1.84116
664.033	-1.46737	-0.39683	-0.40172	-1.90483
668.037	-1.68007	-0.89737	-0.38740	-1.92400
672.037	-1.59288	-1.03289	-0.34293	-2.03339
676.017	-1.71260	-1.11988	-0.32379	-2.00639
679.990	-1.44741	-0.66112	-0.37606	-1.96356
684.034	-1.37104	-0.23336	-0.32156	-2.09471
687.989	-0.77278	-0.07427	-0.28905	-1.83091
692.034	-0.53451	0.41679	-0.14201	-1.93444
696.035	-0.66285	0.55043	-0.27361	-1.96391
700.033	-1.09515	0.54679	-0.27510	-1.93544
704.037	-0.97055	0.45377	-0.27696	-1.86527
708.036	-1.33378	0.47562	-0.34107	-1.58003
712.036	-1.20737	0.48578	-0.29205	-1.40271
715.931	-1.46985	0.16271	-0.46679	-0.83462
720.021	-1.51320	0.18414	-0.71637	-0.84820
724.037	-1.88358	0.07950	-0.88716	-0.77953
728.038	-2.32885	-0.26090	-0.98231	-0.90140
731.932	-2.69148	0.25698	-0.08249	-1.11544
736.038	-0.70226	0.21217	-0.87999	-1.03275
740.042	-2.78800	0.58411	-0.34695	-1.04949
743.992	-1.48949	0.31647	-0.41628	-0.81033
747.931	0.13670	0.39696	-0.33948	-0.49863
751.913	1.18024	1.18131	-0.62952	0.93543
755.912	-1.72634	0.57416	-0.26758	-0.34110
759.911	-2.13383	0.77739	-1.41288	-0.47869
763.922	NaN	NaN	-4.24117	0.54876
767.908	NaN	NaN	-3.82652	-0.41303
771.910	NaN	NaN	NaN	NaN
775.919	NaN	NaN	NaN	NaN
779.913	NaN	NaN	NaN	NaN
783.908	NaN	NaN	NaN	NaN
787.899	NaN	NaN	NaN	NaN
791.910	NaN	NaN	NaN	NaN
795.912	NaN	NaN	NaN	NaN
799.866	NaN	NaN	NaN	NaN
803.915	NaN	NaN	NaN	NaN
807.866	NaN	NaN	NaN	NaN
811.912	NaN	NaN	NaN	NaN
