time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	NaN	NaN	NaN	NaN
3.993	NaN	NaN	NaN	NaN
7.998	NaN	NaN	NaN	NaN
11.992	NaN	NaN	NaN	NaN
15.994	NaN	NaN	NaN	NaN
19.993	NaN	NaN	NaN	NaN
23.993	NaN	NaN	NaN	NaN
27.993	6.97959	10.99802	NaN	NaN
31.995	11.31035	12.98474	NaN	NaN
35.994	15.14713	9.00161	NaN	NaN
39.995	13.52862	6.15147	NaN	NaN
43.999	-2.76425	-0.84080	NaN	NaN
47.975	-0.81503	-2.72685	NaN	NaN
51.995	-2.17291	-0.70142	NaN	NaN
55.996	-3.53612	-0.61008	NaN	NaN
59.986	-2.17636	-0.62086	NaN	NaN
63.995	-1.33966	-0.51929	NaN	NaN
67.995	-1.18500	-0.84426	NaN	NaN
71.994	-2.09361	-1.21877	NaN	NaN
75.996	-1.62311	-0.54918	NaN	NaN
79.996	-1.12425	-0.37432	NaN	NaN
83.997	-1.29055	-0.38267	NaN	NaN
87.991	-1.40313	-0.36139	NaN	NaN
91.995	-1.08976	-0.51526	NaN	NaN
95.996	-0.57379	-0.29544	NaN	NaN
99.996	-1.05498	-0.11434	NaN	NaN
103.998	-0.76362	-0.06796	NaN	NaN
107.994	-0.15814	0.04264	NaN	NaN
111.953	-0.90185	-0.00646	NaN	NaN
115.996	-0.66089	0.84431	NaN	NaN
119.995	-0.90398	-0.09598	6.72753	-5.30701
123.998	-1.01064	-0.22229	9.89891	-9.48599
128.008	-0.34739	0.01831	9.33376	-9.87768
131.951	-0.79863	-0.13618	10.11625	-10.00187
135.992	-0.50076	-0.31805	9.34739	-9.90683
139.995	-0.50217	-0.37230	9.51966	-9.76396
143.995	-0.68149	-0.34100	8.76748	-9.95241
147.997	-0.73848	-0.47251	0.74439	5.90574
152.000	-0.33533	-0.49214	0.44678	2.55863
155.997	-0.74139	0.27776	-0.17169	2.24277
159.995	-0.95241	0.14530	-0.14459	1.98599
163.952	-0.04901	1.85610	-0.50493	-1.38216
167.895	-0.72948	-0.04510	-0.67131	3.70869
171.984	-0.78082	0.73982	-0.42093	1.57748
175.999	-0.35809	1.43948	-0.64459	1.08459
179.998	-0.99142	1.12729	-0.63268	-0.64546
184.001	-0.88428	0.81184	-1.80278	1.97551
187.997	0.02732	0.26936	-1.13509	1.32265
191.998	-0.59995	1.52023	0.07172	4.67308
195.998	-0.69012	0.91351	0.05946	1.99967
200.002	-0.96537	0.80825	-0.66717	3.21804
204.001	-0.46706	0.62593	-0.60558	4.93974
208.001	-0.57568	1.32197	-4.64428	2.62251
211.999	-0.30014	0.55764	-4.17778	8.21166
215.977	-0.90969	0.65186	NaN	NaN
219.999	-3.83070	0.22892	NaN	NaN
223.997	-4.11794	0.38788	NaN	NaN
228.000	-1.35507	3.44184	NaN	NaN
231.999	-1.51933	4.06056	NaN	NaN
235.997	NaN	NaN	NaN	NaN
239.996	NaN	NaN	NaN	NaN
243.997	NaN	NaN	NaN	NaN
247.994	NaN	NaN	NaN	NaN
251.999	NaN	NaN	NaN	NaN
255.996	NaN	NaN	NaN	NaN
260.001	NaN	NaN	NaN	NaN
263.954	NaN	NaN	NaN	NaN
267.999	NaN	NaN	NaN	NaN
272.001	NaN	NaN	NaN	NaN
275.999	NaN	NaN	NaN	NaN
279.957	NaN	NaN	NaN	NaN
283.998	NaN	NaN	NaN	NaN
288.000	NaN	NaN	NaN	NaN
292.001	-1.14843	4.80524	-4.41827	7.08542
295.999	-1.01638	1.30348	-0.47996	2.07837
300.006	-0.82540	1.25656	2.67841	-2.04841
304.003	-0.81317	0.64464	0.36953	-1.17786
308.001	-0.31933	0.27391	1.12777	-1.04824
312.003	-2.85257	0.03100	-0.20926	-1.92440
315.898	-0.94524	-0.02862	-0.50190	-2.09486
320.001	-1.88105	0.09410	-0.76501	-2.52825
324.000	-1.44267	0.45409	-0.49927	-3.96433
328.001	-0.99013	1.85295	0.86141	-2.90939
331.898	-0.33087	1.99070	0.45423	-2.89684
336.004	0.16295	2.93067	0.80612	-0.34556
339.972	-0.40646	1.08399	0.90527	-0.10624
344.001	-0.53540	0.80905	0.51719	-0.43521
347.965	-0.67258	1.03699	-0.79702	0.02547
352.002	-0.38368	0.73665	-0.88401	0.18187
356.011	-0.49259	0.82806	-0.58461	-0.00070
360.002	-0.31439	1.20611	-0.61883	-1.04716
364.006	0.52937	1.71572	-1.08073	-0.32502
368.002	-0.11324	1.18203	-2.79144	-1.19896
372.002	-0.16089	1.13456	-0.25669	-0.75815
376.001	-0.31724	0.89128	-0.64565	-1.12386
380.005	-0.43601	1.04258	-1.22960	-1.27950
384.002	0.33106	-0.45365	-4.01048	-2.83604
388.001	0.13982	0.55424	-5.05257	2.56338
392.001	-0.32248	-0.00375	-0.50259	-3.36732
395.902	-0.05512	0.33824	-0.98251	0.04547
400.002	-0.06371	1.01091	-1.44349	0.73504
404.004	-0.66387	2.45497	-2.34934	0.42068
408.003	-0.35022	-0.86027	-5.06237	0.45271
411.866	0.81057	0.72392	-2.53635	-0.37885
415.959	-0.99546	0.61460	-2.34151	0.14120
420.004	0.89570	0.59467	-2.76138	-0.63676
424.003	-0.89138	1.67140	-2.33903	-0.71383
428.008	-0.47306	0.38027	-1.58889	-0.91039
432.005	0.84677	0.16307	1.33158	-1.31756
436.003	-0.33434	0.22207	1.18994	-2.18983
440.004	-0.45299	0.12715	-1.74670	2.41353
444.006	-0.51801	0.66911	-4.59191	0.55549
448.005	-0.23386	-0.01600	-1.01772	0.47061
452.004	-0.78491	0.31652	-3.02952	0.25412
456.003	-0.30550	1.32383	1.11958	0.10641
460.009	-0.77546	0.34800	-1.97376	-1.10663
464.005	-0.66248	0.33328	-1.88839	-0.02014
468.005	-0.33198	0.02564	0.72945	-1.10762
472.000	-0.61469	0.20149	-0.23008	2.99475
475.863	-0.50277	0.51909	-1.76720	2.14909
480.004	-0.29724	1.67004	0.31531	0.90251
484.005	-0.59655	0.47784	-0.76548	0.97428
488.004	-0.40283	0.54578	-2.75017	4.85927
491.902	-0.49929	0.32827	0.11036	4.42538
496.004	-0.69518	0.97124	-1.17441	2.74569
500.005	-0.30235	1.05151	NaN	NaN
504.006	-0.61116	0.85937	-0.19293	0.81551
507.881	-0.49051	1.32194	4.57221	-8.72781
511.904	-0.46346	0.71083	-0.52937	-0.95341
515.879	-0.06912	0.90933	-0.71484	-1.23712
519.880	-0.29228	0.84048	-2.25573	-1.45239
523.880	0.65469	0.51401	-0.77347	-1.80962
527.903	-0.19221	0.66796	-0.39536	-1.15838
531.880	-0.51292	1.36172	-0.88478	-1.84792
535.885	-0.01228	1.63525	-0.49381	-1.59085
539.836	-0.42390	1.11108	-0.98921	-0.90624
543.882	-0.54992	1.69958	-0.31766	-1.54035
547.882	-0.71168	1.97100	0.46182	-1.76904
551.862	-0.17201	2.15109	-0.28758	-1.59692
555.875	-0.68422	1.88668	-0.60528	-1.49532
559.903	-0.80794	1.59296	0.54352	-1.17708
563.882	-0.89614	1.78283	-0.32369	-0.87978
567.881	-0.53111	1.88216	-0.57223	-0.92635
571.883	-0.05410	1.36669	-0.02072	-1.06566
575.904	-1.00055	0.39660	0.64357	-1.46919
579.881	-0.71930	1.67512	-0.33950	-1.50812
583.881	-0.54461	1.46264	-0.34325	-1.05995
587.883	-0.79935	1.27748	-0.50165	-0.26312
591.905	-0.69776	1.51007	-0.50470	-1.05575
595.846	-0.36102	1.00982	-0.12344	-1.65715
599.882	-0.95385	1.46364	-0.68841	-1.16791
603.886	-0.47922	1.13626	-0.92366	-1.59172
607.907	-0.81439	1.37485	-0.49267	-1.19207
611.838	-0.48257	1.20680	-0.30905	-1.67637
615.884	-0.58722	1.24391	0.48135	-1.65888
619.882	-0.56384	1.19015	0.54560	-1.23317
623.903	-0.45373	2.30990	0.18219	-1.08008
627.884	-0.37258	1.53721	-0.28364	-1.20842
631.884	-0.51071	1.26993	-1.03439	-1.11992
635.858	-0.34556	1.18817	-0.55039	-1.13791
639.851	-1.00640	1.32802	0.54461	-1.74166
643.884	-0.70687	1.20804	0.20824	-1.33671
647.884	-0.72101	1.30646	-0.02134	-1.74082
651.883	-0.53962	0.68312	0.00352	-1.82135
655.905	-0.40579	0.78904	-0.00176	-1.11961
659.884	-0.42465	1.08687	-0.08036	-0.90240
663.884	-0.80803	0.81944	-0.16916	-0.65124
667.884	-0.98482	0.94355	-0.41792	-0.59965
671.907	-1.01102	0.96180	-0.60399	-1.50881
675.876	-1.14332	0.82281	-0.34072	-1.59244
679.879	-1.55851	1.17221	-0.48043	-1.83782
683.883	-1.81409	0.96434	-0.40298	-1.79072
687.906	-1.27663	0.88081	-0.50815	-1.73822
691.884	-1.07237	1.03870	-0.47837	-1.39389
695.885	-1.00161	1.30354	-0.56099	-1.72594
699.884	-0.98869	1.14868	-0.62421	-0.96775
703.902	-1.08780	1.43917	-0.62550	-0.97095
707.884	-1.13211	1.13481	-0.61799	-0.62343
711.886	-1.22861	1.12536	-0.58568	-0.54197
715.890	-0.99114	1.18814	-0.54965	-0.72786
719.908	-0.70126	1.40732	-0.71181	-1.51883
723.843	-1.07004	2.03051	-0.76243	-1.03568
727.841	-0.98263	2.07885	-0.86054	-0.40119
731.886	-1.69341	1.34333	-0.80528	-0.24946
735.909	-1.36246	1.76492	-0.66044	-1.18476
739.884	-3.69192	1.74424	-0.81674	-0.98467
743.887	-1.09001	1.47058	-0.79600	-0.93194
747.886	-1.18545	1.43970	-0.97043	-0.89454
751.908	-1.30300	1.33086	-0.91808	-0.75818
755.886	-1.20497	1.65897	-0.98933	-0.53625
759.885	-1.12216	-3.50922	-0.97283	-1.22418
763.883	-1.59921	-3.36057	-1.05225	-0.69816
767.886	-1.20249	1.32448	-0.78913	-0.67165
771.888	-1.24831	1.22727	-0.56515	-0.69437
775.886	-1.27415	-3.11775	-0.18933	-1.11886
779.887	-0.93850	-2.68114	-0.37410	-1.07103
783.876	-1.56853	1.19169	-0.79905	-0.99812
787.887	-1.94786	-2.29463	-1.13474	-1.58809
791.885	-0.79186	-2.45366	-1.27033	-0.83973
795.888	-1.05381	1.56680	-0.59672	-1.20613
799.910	-1.11524	1.44350	-0.11178	-1.52480
803.850	-1.45787	0.83428	-0.81811	-1.42968
807.886	-2.89861	0.54053	-1.17895	-0.74855
811.886	-2.86653	0.35958	-0.80081	-1.24604
815.908	-3.06984	0.37964	-0.51493	-1.24683
819.887	-2.47236	0.28515	-1.36179	-1.12473
823.887	-0.98747	1.31126	-0.65002	-1.02354
827.886	-0.69245	0.68866	-0.13138	-1.12010
831.884	-1.89786	1.00464	-0.70369	-1.66936
835.888	-1.56387	1.70352	-0.89872	-1.31025
839.887	-3.32278	0.93813	-0.63516	-1.49474
843.887	-3.04994	0.37010	-0.71593	-0.96887
847.887	-3.30824	0.36700	-0.96956	-0.80480
851.889	-1.85569	0.74864	-0.83104	-0.94900
855.887	-1.40227	0.82737	-0.16950	-0.91330
859.888	-1.41050	0.21317	-0.34724	-0.85391
863.887	-1.22705	0.45771	-0.21758	-1.15373
867.887	-1.68771	0.92954	-0.46842	-1.50931
871.888	-1.82683	0.79802	-0.68109	-1.26286
875.888	-1.51670	0.90332	-0.63305	-1.03077
879.893	-1.38729	0.91490	-0.36891	-1.18002
883.881	-1.46879	0.97387	-0.32652	-1.05188
