time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	-1.94746	-2.42898	-1.18951	-0.39141
3.971	-1.90346	-2.38563	-1.24776	-0.41989
7.979	-1.95837	-2.22327	-1.15077	-0.45946
11.961	-2.03372	-2.26574	-1.03615	-0.48772
15.960	-1.97270	-2.18033	-1.03029	-0.48116
19.965	-1.95688	-2.16926	-1.09462	-0.48091
23.962	-1.83385	-2.18730	-1.09859	-0.47986
27.960	-1.78339	-2.17556	-1.08793	-0.47216
31.963	-1.75954	-2.14547	-1.13355	-0.41564
35.965	-1.78912	-2.13522	-1.21112	-0.40912
39.965	-1.75900	-2.02621	-1.17505	-0.37939
43.958	-1.78044	-1.98625	-1.10633	-0.44116
47.967	-1.68935	-1.75582	-1.07066	-0.45102
51.964	-1.71486	-1.63655	-1.10033	-0.45924
55.959	-1.68865	-1.66668	-1.13119	-0.49717
59.957	-1.62458	-1.59858	-1.10497	-0.59242
63.957	-1.54939	-1.76559	-1.12886	-0.63154
67.974	-1.59460	-2.00500	-1.00318	-0.56290
71.959	-1.61426	-2.30600	-1.03674	-0.48372
75.968	-1.50792	-1.78191	-0.83272	0.18821
79.961	-1.12573	-1.19114	-0.64546	0.69654
83.968	-0.45634	-0.68489	-0.29324	1.01072
87.963	-0.57947	-0.39135	-0.29759	1.07672
91.967	-0.94800	-0.41536	-0.38534	1.03622
95.963	-0.72168	-0.79759	-0.43907	0.98025
99.958	-0.74739	-0.83078	-0.27848	0.87459
103.964	-0.68235	-0.84323	-0.22959	0.91486
107.956	-0.70436	-0.74843	-0.11610	1.01431
111.958	-0.62531	-0.67319	-0.02315	1.02574
116.031	-0.60124	-0.64959	0.03579	1.18985
119.983	-0.57565	-0.55121	0.04966	1.23019
123.968	-0.60895	-0.54962	0.05110	1.28680
127.953	-0.68087	-0.52573	0.02435	1.23022
131.955	-0.69146	-0.67455	-0.00777	1.15247
135.974	-0.68938	-0.71348	0.03911	1.20481
139.973	-0.70575	-0.74232	0.03149	1.13908
143.957	-0.66789	-0.66792	0.04760	1.11459
147.961	-0.69595	-0.64379	0.08150	1.13749
151.957	-0.67466	-0.88651	0.07741	1.14691
155.965	-0.70221	-1.08123	0.07569	1.15627
159.958	-0.76764	-1.09591	0.06574	1.11939
163.966	-0.77027	-1.02917	0.05152	1.10088
167.956	-0.79657	-1.02129	0.03869	1.08083
