time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	-0.99509	1.46678	-1.63975	1.63711
3.997	-1.16830	1.69511	-0.56287	1.81660
7.999	-1.08897	1.36188	-0.14377	1.62507
12.085	-1.05508	1.43425	0.06324	1.87197
15.995	-0.98906	1.19276	0.28076	1.79122
19.986	-1.34380	1.24257	0.20574	1.54486
23.995	-1.18780	1.21863	0.26709	1.36616
28.018	-1.06634	1.15637	0.40561	1.30316
31.999	-1.18721	1.19000	0.64975	1.09460
35.998	-1.01032	1.08039	0.47093	1.23897
39.999	-1.08353	1.11804	0.43281	1.22747
44.022	-1.18887	1.03302	0.57769	1.08068
47.998	-1.09998	1.07088	0.60451	1.23636
51.995	-1.33510	1.04120	0.56984	1.25708
55.963	-1.07026	1.09580	0.61126	1.39093
59.997	-1.09537	0.98281	0.66444	1.39526
63.963	-1.00806	1.04947	0.87376	1.28121
67.994	-1.09271	1.03052	0.88696	1.16555
72.001	-0.92259	0.98504	0.81387	1.14977
75.991	-0.87103	0.94651	0.62957	1.27539
79.996	-1.11715	0.83968	0.57642	1.23646
83.995	-1.12447	0.69223	0.72360	1.23139
87.998	-1.03503	0.79594	0.54041	1.17982
92.023	-1.07195	0.81731	0.57999	1.23371
95.998	-0.98499	0.79786	0.45088	1.32153
99.998	-0.93080	0.74481	0.68918	1.22340
103.954	-0.95547	0.79782	1.04759	1.11905
108.019	-0.89986	0.79105	0.90217	1.13472
111.997	-0.86999	0.77461	0.77677	1.11663
116.000	-0.90897	0.78022	0.70563	1.25647
119.997	-0.95467	0.81267	0.81277	1.14530
123.990	-0.98938	0.82784	0.61885	1.19910
128.005	-0.97797	0.87835	0.64000	1.19825
132.000	-1.11373	0.81420	0.65099	1.22597
135.998	-0.98020	0.79886	0.72516	1.22269
139.956	-1.22467	0.81320	0.72295	1.22329
143.999	-1.14836	0.87055	0.67908	1.17638
147.996	-1.27036	0.81375	0.69732	1.25953
152.001	-1.17892	0.84160	0.76213	1.11477
155.990	-1.15669	0.84767	0.72285	1.16584
160.000	-1.15612	0.78217	0.93145	1.10555
163.997	-1.12821	0.80475	0.68300	1.11128
167.996	-1.08577	0.76142	0.70126	1.15852
171.957	-1.12586	0.83538	0.66183	1.27668
175.999	-1.06924	0.82906	0.75796	1.32627
180.005	-1.08284	0.83688	0.67126	1.42945
183.998	-1.03565	0.96760	0.68963	1.45343
187.959	-1.54919	0.95613	0.61655	1.58297
191.999	-1.00459	1.44291	0.82354	1.83345
196.000	-1.01444	3.92650	-0.93376	2.44300
199.969	-0.39090	7.63274	1.11494	2.33436
203.984	NaN	NaN	5.84446	4.97506
208.000	NaN	NaN	1.26626	9.88833
211.998	NaN	NaN	NaN	NaN
216.001	NaN	NaN	NaN	NaN
219.995	NaN	NaN	NaN	NaN
223.999	NaN	NaN	NaN	NaN
227.990	NaN	NaN	NaN	NaN
231.989	NaN	NaN	NaN	NaN
235.998	NaN	NaN	NaN	NaN
239.956	NaN	NaN	NaN	NaN
243.997	NaN	NaN	NaN	NaN
247.998	NaN	NaN	NaN	NaN
251.997	NaN	NaN	NaN	NaN
255.956	NaN	NaN	NaN	NaN
259.994	NaN	NaN	NaN	NaN
263.996	NaN	NaN	NaN	NaN
267.995	NaN	NaN	NaN	NaN
271.956	NaN	NaN	NaN	NaN
275.994	NaN	NaN	NaN	NaN
280.000	NaN	NaN	NaN	NaN
284.003	NaN	NaN	2.25940	12.16128
287.984	3.31380	9.82399	NaN	NaN
291.999	3.36760	4.06509	NaN	NaN
296.000	-3.98225	3.76537	-1.01732	6.18074
299.978	-1.11990	3.98309	-1.12926	3.51055
304.038	-0.37484	4.00268	-1.09522	1.44543
308.004	-1.60323	1.10375	-1.52441	1.10650
311.982	-0.99033	0.13911	-1.71870	1.19394
315.998	-1.01189	-0.03349	-1.58388	1.00836
320.026	-0.93105	0.07091	-1.21258	0.85011
324.000	-0.28029	0.16957	-1.14553	0.56365
328.003	0.11374	-0.24118	0.44438	0.88973
332.000	0.48143	-0.01439	0.52987	1.12716
336.027	0.11337	-0.16117	-0.09456	0.90992
340.003	-0.69824	0.02731	0.85143	0.75961
344.001	-0.29823	0.38870	0.94738	0.78696
347.999	-0.44802	0.37776	0.75017	0.66358
351.984	-0.50704	0.28421	0.79094	0.62249
355.968	-0.76895	0.38910	0.82682	0.59933
360.002	-0.66677	0.28169	0.94673	0.64773
364.005	-0.22800	0.50328	0.90589	0.65392
368.028	-0.53086	0.26605	0.97291	0.57980
372.002	-0.64332	0.40029	1.09056	0.62802
376.002	-0.55307	0.34533	1.08090	0.53909
380.002	-0.54910	0.42181	1.09691	0.61672
383.994	-0.47520	0.51169	1.10891	0.56755
388.006	-0.56831	0.39674	1.05024	0.54896
392.001	-0.59650	0.28908	1.07666	0.57221
395.972	-0.73568	0.19614	1.06733	0.57842
399.970	-0.62764	0.14024	0.99774	0.45354
403.959	-0.63992	0.10478	1.06701	0.31200
408.002	-0.69699	0.15085	1.00422	0.40549
412.010	-0.75163	0.25093	0.86419	0.31646
416.023	-0.75161	0.17500	0.98472	0.52609
420.001	-0.71531	0.16426	0.90917	0.22659
424.005	-0.72972	0.08132	0.89723	0.23186
427.960	-0.58511	0.13696	0.85175	0.09993
431.996	-0.61260	0.17080	0.85364	0.13663
435.990	-0.79761	0.13770	0.91406	0.19017
439.991	-0.73551	0.17013	0.96313	0.15360
444.001	-0.56414	0.19033	0.99338	0.21173
448.025	-0.71561	0.16272	0.96199	0.15998
452.001	-0.71017	0.12960	0.93368	0.18821
456.001	-0.63742	-0.02293	1.02035	0.22212
460.004	-0.68958	0.04299	0.97708	0.21519
463.998	-0.57927	-0.00576	1.00127	0.21523
468.003	-0.71407	-0.06557	1.01246	0.22713
472.001	-0.65717	-0.08170	1.03769	0.26124
476.006	-0.66407	-0.04177	0.99593	0.29750
480.007	-0.52761	0.04766	0.98849	0.21812
483.998	-0.65667	-0.04828	0.98231	0.26242
488.004	-0.67106	-0.02666	1.06726	0.24470
492.005	-0.44415	0.11741	1.15084	0.23403
495.993	-0.56061	-0.04843	1.17349	0.17917
500.002	-0.48810	-0.00870	1.09105	0.06400
504.003	-0.48929	-0.02808	1.08224	0.13327
508.006	-0.67744	-0.04758	0.85086	0.15482
512.003	-0.64719	-0.00261	1.00916	0.08820
516.001	-0.63201	0.10038	1.01203	0.09973
519.984	-0.48803	-0.01965	1.07113	0.23911
524.003	-0.68466	-0.00731	1.00308	0.10343
527.994	-0.60538	0.08654	0.85347	0.19472
532.005	-0.72243	-0.02032	1.07287	0.20164
536.003	-0.75655	-0.10287	1.05461	0.22599
540.003	-0.83441	-0.09591	0.95098	0.06952
544.005	-0.89838	-0.15983	1.18847	0.12944
548.009	-0.92202	-0.14381	1.16922	0.13691
552.004	-0.86423	-0.04671	1.45291	0.16348
556.008	-0.87391	-0.03742	1.43892	0.18169
560.002	-0.84610	-0.00348	1.38652	0.07793
563.970	-0.82843	0.06408	1.30188	0.23079
568.003	-0.81789	0.04746	1.31491	0.18592
572.005	-0.78893	0.00027	1.45723	0.28316
575.996	-0.65786	0.01672	1.39138	0.22397
580.003	-0.77821	0.00179	1.46854	0.15580
584.004	-0.67417	0.00924	1.46378	0.16286
588.006	-0.72327	-0.17281	1.39584	0.18485
591.998	-0.63258	-0.06408	1.32428	0.15069
596.002	-0.56917	-0.07444	1.35462	0.21014
599.999	-0.51974	-0.10362	1.30970	0.35433
603.961	-0.46284	-0.08361	1.23347	0.31499
607.998	-0.48870	-0.13242	1.28685	0.29058
612.006	-0.50006	-0.17806	1.28080	0.28726
616.005	-0.47689	-0.15592	1.32280	0.23317
620.011	-0.46028	-0.13513	1.38991	0.20313
623.963	-0.33365	-0.14785	1.29410	0.29761
628.009	-0.37169	-0.10789	1.31726	0.20845
632.001	-0.42544	0.13928	1.29055	0.13818
636.002	-0.49798	0.01379	1.44441	0.19053
639.964	-0.40514	-0.00070	1.44190	0.16827
643.991	-0.40201	0.09666	1.32714	0.17909
647.995	-0.41725	-0.02500	1.42675	0.01908
652.002	-0.43765	-0.08995	1.34604	-0.07517
655.963	-0.48919	-0.02835	1.31751	-0.05786
660.001	-0.43626	-0.01009	1.20475	0.00393
664.004	-0.58885	0.04261	1.26168	0.17641
668.002	-0.41899	-0.09271	1.23712	0.07393
671.962	-0.54471	-0.01824	1.19321	0.16213
676.004	-0.45053	-0.02726	1.22754	0.10136
680.007	-0.50808	-0.08647	1.15506	0.14596
684.004	-0.35494	-0.03824	1.12735	0.01143
687.964	-0.45999	-0.04639	1.16652	0.03913
692.001	-0.44807	-0.06170	1.20812	0.12712
696.002	-0.54282	-0.00350	1.24942	0.27710
700.002	-0.40909	0.02877	1.24114	0.32120
703.963	-0.33208	-0.00805	1.29434	0.19703
708.004	-0.47515	-0.01379	1.24692	-0.03674
712.004	-0.70712	-0.01871	1.19872	-0.02686
716.003	-0.60526	-0.05983	1.22737	-0.01103
720.011	-0.65156	-0.16623	1.24945	-0.06084
724.007	-0.55751	-0.19185	1.31486	-0.09718
727.989	-0.78379	-0.10970	1.40780	-0.09795
731.997	-1.06126	-0.15849	1.40938	-0.06787
736.008	-0.97663	-0.17417	1.24334	-0.07552
740.007	-0.82813	-0.31791	1.52977	-0.20272
744.006	-0.72898	-0.35633	1.45904	-0.17376
748.004	-0.79890	-0.26022	1.38138	-0.18460
751.999	-0.94832	-0.20510	1.44232	-0.10011
756.005	-0.80741	-0.24347	1.33044	-0.14607
760.004	-0.69717	-0.29576	1.42563	-0.15104
764.003	-0.64662	-0.23024	1.52741	-0.14268
768.003	-0.76357	-0.26636	1.36868	-0.10570
772.000	-0.70794	-0.28686	1.42474	-0.04511
776.003	-0.64618	-0.46625	1.37796	-0.17355
780.007	-0.50607	-0.59084	1.46623	-0.18427
784.009	-0.61091	-0.49836	1.41129	-0.12677
788.007	-0.53031	-0.45628	1.36881	-0.05801
792.006	-0.61672	-0.56005	1.49267	-0.14758
796.006	-0.52811	-0.72985	1.26619	-0.19062
799.967	-0.55074	-0.64602	1.32483	-0.18826
803.978	-0.43224	-0.41325	1.33785	-0.10439
808.008	-0.58932	-0.70192	1.13791	-0.07103
811.982	-0.54565	-0.74828	1.10656	-0.13843
815.906	-0.54930	-0.68456	1.09666	-0.11938
820.007	-0.52014	-0.64729	1.25565	-0.04969
824.008	-0.53148	-0.54214	1.08009	-0.21389
828.005	-0.52359	-0.03561	1.06292	-0.33391
832.017	-0.51875	-0.35557	1.10566	-0.34769
836.003	-0.48627	-0.68851	1.01975	-0.29404
840.007	-0.47785	-0.40977	1.13201	-0.25580
844.004	-0.46294	-0.40420	1.14714	-0.20583
848.007	-0.49403	-0.40127	1.19554	-0.20769
851.995	-0.46825	-0.18348	1.19425	-0.31129
855.996	-0.48344	-0.21605	1.33254	-0.28191
860.005	-3.08701	0.16449	1.36851	0.44797
864.011	-0.63680	0.97945	1.30322	0.19400
868.005	-2.74207	5.52190	-0.78057	-0.02944
872.010	5.60022	7.29825	0.28275	0.12077
876.007	NaN	NaN	3.81535	7.86708
880.004	NaN	NaN	5.21757	4.44655
883.904	NaN	NaN	NaN	NaN
888.005	NaN	NaN	NaN	NaN
892.003	NaN	NaN	NaN	NaN
895.972	NaN	NaN	NaN	NaN
900.002	NaN	NaN	NaN	NaN
903.964	NaN	NaN	NaN	NaN
908.006	NaN	NaN	NaN	NaN
912.003	NaN	NaN	NaN	NaN
916.006	NaN	NaN	NaN	NaN
919.962	NaN	NaN	NaN	NaN
923.981	NaN	NaN	NaN	NaN
927.963	NaN	NaN	NaN	NaN
932.005	NaN	NaN	NaN	NaN
935.961	NaN	NaN	NaN	NaN
940.005	NaN	NaN	NaN	NaN
944.005	NaN	NaN	NaN	NaN
948.002	NaN	NaN	NaN	NaN
951.962	NaN	NaN	1.62495	10.83211
956.006	NaN	NaN	1.65463	7.79295
960.006	NaN	NaN	NaN	NaN
963.906	3.35150	4.88844	0.89488	7.60048
968.012	-2.08362	9.98628	0.94534	12.38093
972.011	-2.34109	4.67524	-1.75659	1.83506
976.017	-0.83404	10.14065	-1.81783	0.46883
980.011	-0.82749	5.38890	1.31652	0.08238
984.009	-2.09576	0.55497	1.08185	-0.13185
987.966	-0.59354	1.33714	0.74206	-0.18881
992.008	-1.40780	-0.07686	1.10834	0.74872
996.010	-1.62391	0.22797	1.42285	0.06690
1000.008	-1.74189	0.08249	1.27403	0.11835
1003.964	-1.98460	-0.05359	0.90041	0.11683
1008.007	-1.50269	-0.14306	1.01913	-0.03369
1012.019	-0.13220	0.26221	1.03471	0.09421
1016.009	0.36161	0.10590	1.86717	0.06231
1019.881	0.01489	0.43291	1.25743	0.26187
1023.870	-0.78856	0.32345	1.12888	0.28153
1027.908	-0.36060	0.12335	1.29814	0.30832
1031.888	-0.62506	0.05260	1.29286	0.14292
1035.882	-0.95467	0.00721	1.15022	-0.03061
1039.887	-1.02431	-0.24962	1.02709	0.00504
1043.877	-0.95326	-0.12815	0.97137	0.15658
1047.884	-0.83600	0.07427	1.07396	0.06306
1051.884	-0.83903	-0.26755	1.17411	0.11580
1055.888	-0.82473	-0.37235	1.16446	0.20151
1059.908	-0.82677	-0.48273	1.13357	0.15207
1063.884	-0.78851	-0.53909	1.11043	0.04556
1067.849	-0.85530	-0.76743	1.12189	0.02209
1071.888	-0.83300	-0.70459	1.11621	-0.00790
1075.911	-0.84736	-0.65594	1.07867	0.02127
