time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	2.40434	0.09107	0.53818	-1.75750
4.002	2.35739	0.12856	0.56511	-1.81007
7.997	2.41073	0.15102	0.58568	-1.84216
12.003	2.38241	0.18124	0.58282	-1.81830
16.002	2.40147	0.19308	0.58111	-1.77903
20.003	2.41083	0.20510	0.52868	-1.78086
23.995	2.42116	0.20989	0.51004	-1.79094
27.996	2.41420	0.21264	0.48823	-1.77876
31.999	2.45245	0.18329	0.46813	-1.65268
35.997	2.46521	0.12828	0.45557	-1.54428
39.994	2.47856	0.09528	0.45013	-1.57171
43.999	2.47502	0.06643	0.47646	-1.58492
47.996	2.54301	0.03475	0.52155	-1.51566
51.995	2.61176	0.01693	0.56461	-1.54266
55.995	2.70753	-0.04153	0.68397	-1.57885
59.999	2.76289	-0.08300	0.72034	-1.60029
64.004	2.78255	-0.13688	0.89421	-1.60442
68.021	2.89695	-0.14099	0.87513	-1.53046
72.001	2.79350	-0.04664	0.41961	-1.38233
76.027	2.41920	0.81996	-0.63404	-1.41007
80.295	0.83645	2.50333	-2.20000	-1.25264
83.998	0.00836	2.90588	-2.76477	-0.91983
87.991	0.33779	2.77909	-2.52047	-0.72061
91.998	1.17354	2.38389	-0.69387	-0.89339
95.999	1.98526	1.68184	-0.61099	-1.06562
99.994	1.55455	1.06906	-0.70325	-1.30612
103.996	1.24007	1.46896	-0.72193	-1.35846
107.998	1.06453	1.66364	-0.86679	-1.02204
111.994	0.64796	1.73708	-1.33242	-0.78741
115.995	0.85768	1.68194	-1.33753	-0.75238
119.991	0.84458	1.65988	-1.34983	-0.63407
123.997	0.75578	1.46605	-1.22876	-0.74243
127.996	0.92500	1.41230	-1.26909	-0.99516
131.991	0.88240	1.23265	-1.78129	-0.90082
135.997	0.91872	1.17800	-1.95944	-0.84707
139.994	0.85250	1.14075	-1.84000	-0.73204
143.991	0.82198	1.15752	-1.84912	-0.60566
148.020	0.84880	1.10170	-1.84912	-0.69272
151.999	0.80027	1.06463	-1.93794	-0.66321
155.993	0.81818	0.60840	-1.88938	-0.62338
159.998	0.80225	0.55911	-1.91303	-0.58542
163.998	0.77265	0.50858	-1.81183	-0.56395
167.992	0.81394	0.22431	-1.78897	-0.52944
171.991	0.76139	0.53732	-1.83025	-0.50772
175.996	0.79861	0.55541	-1.72778	-0.49814
179.995	0.76938	0.55750	-1.65426	-0.50834
183.992	0.77838	0.49489	-1.45232	-0.54870
188.004	0.74528	0.71993	-1.53748	-0.55442
191.997	0.73039	0.67648	-1.59968	-0.54268
195.995	0.73533	0.82447	-1.54753	-0.50526
199.990	0.72250	0.75548	-1.63849	-0.47456
203.996	0.73960	0.76415	-1.78414	-0.52112
207.997	0.80201	0.83906	-1.90150	-0.51987
211.991	0.89503	0.89248	-1.92329	-0.55232
215.995	0.95336	0.95347	-1.96276	-0.55143
219.997	0.90634	1.01384	-1.94905	-0.57503
223.992	0.97013	1.02716	-2.00782	-0.61357
227.997	1.00258	1.03323	-1.96566	-0.62369
231.990	0.96961	1.02524	-1.92763	-0.68241
235.996	0.85947	1.02865	-1.88053	-0.70498
239.992	0.62675	0.95232	-1.92275	-0.69329
243.991	0.59131	0.89748	-1.83935	-0.75160
247.996	0.38886	0.89415	-1.78699	-0.77373
251.993	0.31900	0.89031	-1.76051	-0.80163
255.991	0.34308	0.90275	-1.65116	-0.79377
259.995	0.51436	0.93304	-1.45842	-0.81533
263.994	0.72886	1.01363	-1.13184	-0.77584
267.991	0.74732	1.10831	-0.99005	-0.71713
271.994	0.65409	1.13340	-1.16037	-0.66693
275.998	0.63952	1.18238	-1.15002	-0.54998
279.992	0.46157	1.17156	-1.08850	-0.45522
283.994	0.78823	1.25101	-0.97554	-0.43655
287.994	1.01042	1.24806	-0.89545	-0.32886
291.989	1.18200	1.28622	-0.91411	-0.24396
295.990	1.22300	1.27374	-0.91631	-0.08535
300.018	1.28298	1.27957	-0.87012	-0.13208
303.991	1.36015	1.20057	-0.88473	-0.04157
307.991	1.37020	1.17747	-0.97025	-0.00015
311.993	1.35819	1.13300	-1.04587	0.02306
315.991	1.36826	1.09781	-1.12908	0.05274
319.988	1.39661	1.06117	-1.16131	0.04402
323.988	1.39874	1.02434	-1.25051	-0.01722
327.869	1.44932	1.00443	-1.35559	-0.04474
331.866	1.40824	1.08294	-1.39914	-0.06608
335.868	1.40299	1.15486	-1.50715	-0.10676
339.868	1.40963	1.19138	-1.38190	-0.21034
343.867	1.41162	1.17852	-1.41387	-0.24278
347.865	1.47975	1.41112	-1.36335	-0.29304
351.891	1.49669	1.53893	-1.28571	-0.31014
355.872	1.55794	1.59283	-1.30025	-0.35895
359.876	1.57337	1.62736	-1.22392	-0.41195
363.869	1.54986	1.65816	-1.03590	-0.39838
367.862	1.55526	1.70226	-0.91981	-0.41639
371.869	1.48719	1.73413	-0.88694	-0.43972
375.869	1.45805	1.78048	-0.87307	-0.47363
379.865	1.42325	1.75681	-0.74501	-0.52220
383.868	1.37511	1.76079	-0.74995	-0.52262
387.866	1.35459	1.77555	-0.70496	-0.55351
391.863	1.25929	1.73893	-0.66092	-0.55724
395.862	1.24057	1.68062	-0.65436	-0.61945
399.871	1.17252	1.64442	-0.64620	-0.63813
403.866	1.12452	1.62670	-0.64660	-0.66119
407.862	1.08951	1.58682	-0.69312	-0.68903
411.869	1.04014	1.56736	-0.72459	-0.69636
