time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	-2.14669	-1.12200	-0.35563	-1.60729
4.000	-2.28608	-1.14535	-0.95184	-1.30202
8.000	-2.64104	-1.05936	-0.72677	-1.16301
11.995	-2.29936	-1.34150	-2.57206	-0.99865
15.997	-2.32664	-1.86829	-2.46798	-1.31315
19.998	-2.22540	-1.18571	-2.98270	-1.35140
23.995	-2.77183	-1.42775	-2.97336	-1.25743
27.998	-2.42203	-1.26483	-2.66773	-1.12587
31.998	-1.11249	-1.33353	-2.89596	-1.12312
35.998	-2.27518	-1.15022	-2.97789	-0.92023
39.992	-2.18786	-1.17151	-0.66975	-0.89627
43.999	-2.12213	-0.81980	-0.80049	-1.04524
47.996	-2.83982	-0.78109	-3.08238	-0.70459
51.997	-2.56060	-0.78170	-2.39998	-0.41863
55.993	-2.39101	-0.74188	-2.33588	-0.93625
60.000	-2.39597	-0.80681	-2.78953	-1.04901
63.995	-2.34461	-1.01160	-2.55235	-1.11036
68.011	-2.02894	-1.12286	-2.67338	-1.00013
72.004	-2.05435	-1.26792	-3.00314	-1.06042
76.021	-2.27005	-1.47930	-3.33171	-1.25127
79.998	-1.92706	-1.59859	-2.94911	-1.12319
83.997	-1.99994	-2.76303	-3.34378	-1.22009
87.998	-2.01858	-1.99637	-3.53229	-1.00574
91.996	-1.89305	-1.56286	-3.17480	-1.17303
95.994	-1.99751	-1.73314	-3.21067	-1.10853
99.991	-1.85432	-1.61358	-3.54944	-1.17984
103.997	-1.70598	-1.87987	-3.50692	-1.03436
107.997	-1.62587	-0.99781	-3.26050	-1.04866
112.001	-1.70234	-1.45635	-3.30191	-0.93292
115.991	-1.96437	-1.13812	-0.35059	-1.00321
119.991	-2.11348	-1.35286	-0.70690	-0.89584
123.995	-2.05913	-0.88185	-1.06255	-0.81598
127.991	4.45436	-7.03218	-0.69826	-0.87337
131.990	-2.35531	-1.10755	-3.18776	-1.06101
136.033	-2.07070	-0.71056	-2.76554	-1.10873
139.997	-1.98051	-0.60956	-2.88636	-1.12995
143.991	-1.60402	-0.76757	-2.83172	-1.03032
147.995	-1.94032	-1.01621	-2.61122	-0.95298
151.997	-1.63755	1.02259	-2.55911	-0.55401
155.996	-2.01050	-0.88223	-2.59539	-0.96026
159.994	-2.98322	-0.84721	-1.77209	-0.84319
163.998	-4.80073	-3.58180	-2.67115	-1.94975
167.992	-2.55195	-0.84035	-2.77465	-1.22225
171.989	-3.27452	-0.78442	-2.79860	-1.17224
175.999	-2.04351	-1.32182	-2.10791	-1.11659
179.994	-3.73811	-1.12117	-2.24453	-0.65874
183.991	-2.83177	-1.14042	-2.32102	-1.30996
187.991	-3.35085	-1.07544	-2.61862	-1.40570
191.994	-4.12683	-1.17664	-2.29983	-1.02119
195.999	-3.50754	-1.19487	-1.93026	-1.16540
199.994	-4.10836	-1.11644	-2.37971	-1.59504
203.998	-3.07676	-1.30644	-2.46350	-1.75419
207.994	-3.49809	-1.23256	-2.29287	-1.04510
211.992	-3.46699	-1.31094	-1.42255	-0.81728
215.998	-2.57432	-1.20096	-2.15296	-0.27409
219.992	-0.88676	-0.69953	-2.05375	-0.49037
223.995	1.52206	-0.18665	-1.55313	0.65274
227.988	-0.99400	-1.40823	-0.09612	0.98380
231.997	0.73360	2.02447	-1.05287	0.86126
235.999	-0.03484	-0.89825	0.21011	1.00293
239.996	-0.10952	-0.24832	0.06656	-0.01250
243.991	-1.36677	0.09333	-2.17717	-0.27595
247.996	0.55332	-0.57817	-1.97228	-0.25731
251.993	-0.02777	0.14219	-1.56047	-0.12567
255.992	-0.31052	-0.06431	-1.22442	0.34748
259.994	0.68337	-0.53217	-1.30394	0.08842
263.993	-0.14878	0.41547	-0.94715	0.23941
267.995	-0.39698	0.15222	-0.25140	0.33571
271.995	-0.34598	0.24697	-0.11630	0.42389
275.993	-1.70849	0.26055	-0.36427	-0.10054
279.997	0.27488	0.59779	-0.89416	0.03116
283.992	-0.18015	-1.35787	-1.32761	-0.02171
288.020	-0.27438	-0.57893	-1.57329	-0.01893
291.994	-1.43684	0.12118	-1.73214	0.04113
295.989	-2.04547	0.26688	-1.68694	-0.07230
299.993	-2.01729	0.28780	-1.62309	0.28309
303.993	-2.04949	0.27895	-1.42089	0.02377
307.996	-1.41921	0.06484	-1.38741	-0.15524
311.991	-1.56402	-0.38680	-0.89870	-0.30292
315.993	-0.62245	-0.73307	-1.42102	0.33141
319.995	0.49706	-0.28685	-1.59256	0.72528
323.988	-0.10394	0.19420	-1.16930	0.52909
327.989	0.12171	0.28688	-1.21167	0.36629
331.990	0.00409	0.02915	-1.21601	-0.35128
335.989	-1.33847	-0.12687	-1.40033	-0.78443
339.997	-1.00114	-0.30279	1.78520	0.43844
343.992	0.81218	1.05350	-1.90998	0.82689
347.986	0.15690	-0.64329	-2.17333	1.48309
351.988	1.02374	-1.04251	-1.57186	0.96320
355.989	1.34849	0.88911	-1.52290	0.39036
359.996	-0.25726	2.01146	-1.56434	0.39594
363.990	0.90517	-0.72427	-1.39852	-0.32987
367.988	1.07614	-1.12967	-2.47085	0.58384
371.990	2.46986	-0.16971	-1.62396	0.55166
375.991	-0.78404	0.78096	-1.63727	0.13684
379.989	-0.01941	-1.83421	-1.48181	0.57095
383.995	-0.31585	-1.08762	-1.55135	0.15912
387.989	-0.36102	-0.53617	-1.62703	0.25857
391.993	-1.14761	0.02621	-1.44376	0.13456
395.989	-2.27721	0.11936	-0.22333	0.01046
399.991	-0.90051	-0.77508	-1.56419	1.46650
403.990	-0.46185	-0.67922	-1.38495	1.38216
407.986	0.12553	0.53677	-1.53666	0.47498
411.993	-1.34549	0.32555	-1.67457	-0.10251
415.991	-0.53143	0.06249	-0.61962	0.41574
419.988	-0.36757	-0.54834	-1.60836	1.86173
423.987	0.30652	-0.74249	-1.62096	0.98587
427.993	2.70602	-0.80297	-0.69173	0.36771
431.989	-0.44177	0.18688	-1.12529	0.67509
435.992	-1.18597	0.11378	-1.69083	0.32873
439.985	-0.56600	-0.72892	-2.05633	0.92386
443.996	-0.23879	-0.96785	-1.68558	0.19992
447.996	-1.29772	-1.16482	-1.60861	-0.24745
451.990	-1.15987	-0.94704	-1.85428	-0.12406
455.988	-0.90520	-0.34565	-1.91469	0.44760
459.989	0.62340	-1.04468	-0.86354	0.48091
463.986	-0.44157	-0.98032	-1.32820	0.54441
467.985	-0.50731	-0.04199	-1.52749	0.65176
471.986	-0.60243	0.26997	-1.01186	0.64257
475.986	-0.54860	0.22964	-0.86307	0.78336
479.991	3.53810	-6.24710	-1.07614	0.75462
483.990	0.67613	-1.09338	-1.71122	0.85772
487.999	-0.87009	-0.68910	-1.78411	1.02142
491.989	-1.48208	-0.56424	-1.83404	0.64336
495.989	-0.62660	-0.92793	-2.21509	0.93717
499.986	-1.28943	-1.08709	-2.11760	0.62510
503.986	-0.55493	-0.21968	-1.92929	0.70568
507.990	-0.65749	-0.06664	-1.71181	0.64397
511.988	-0.82449	0.16376	-1.10507	1.09618
515.986	0.26483	0.33347	-2.20372	1.58507
519.989	-2.45812	0.66348	-2.48678	0.45249
523.985	-0.54605	-0.64515	-2.38261	0.38646
527.998	-0.56233	-0.52167	-2.14077	-0.07420
531.986	-1.29107	-0.85540	-2.43991	0.13620
535.991	-0.75523	-0.51365	-1.98524	0.26004
539.986	-0.86659	-0.03762	-0.43107	0.70387
543.987	-0.58439	-0.51588	-0.13885	0.00343
547.990	-0.53064	0.28160	-2.15561	-0.02478
551.988	-0.66858	0.59391	-2.10094	-0.35855
555.985	-1.10889	0.26720	-1.91385	-0.58602
559.984	1.95257	-0.93735	-1.46814	-0.22682
563.991	2.41026	-1.56271	-0.48396	-0.10834
567.993	-1.12546	-0.17838	-1.33842	0.00159
571.991	-0.67121	-0.51664	-0.92205	-0.00991
575.990	-0.87158	-0.10058	-1.25714	-0.01481
579.985	-0.70062	0.22305	-1.25071	-0.03806
583.987	-1.01082	0.09414	-0.59746	-0.11962
587.992	-1.49081	0.13985	-0.34221	0.33317
591.989	-0.65067	0.05787	-1.29425	1.36483
595.988	0.09197	-0.05800	-1.85051	2.09155
599.983	1.96660	-0.42556	-1.46856	2.37597
603.987	-1.01392	-0.27044	1.50876	0.09700
607.988	2.31396	-0.15203	-0.70714	0.16682
611.998	1.57491	-4.36488	-2.89569	0.36588
615.995	-0.63285	0.12036	-1.94491	0.65492
619.986	-1.83030	-4.42650	-2.29262	0.71222
623.862	-0.22706	-0.90607	-2.52508	0.83208
627.861	-1.45817	-0.20772	-2.02862	0.47381
631.861	1.11593	-5.77852	-1.95651	0.19011
635.860	-1.60449	0.00869	-2.56827	0.14882
639.857	-2.22423	0.42117	-2.15591	0.12667
643.858	0.25068	-6.47619	-2.41014	0.36836
647.862	-2.35219	0.91065	-2.21519	0.56997
651.864	-1.45061	0.40684	-2.32761	-0.27232
655.857	-0.90795	-0.05749	-2.27959	-0.19322
659.868	-2.26559	0.54465	-2.22411	-0.14521
663.860	-2.44957	0.37696	-2.33460	-0.10329
667.859	-0.86768	-0.06512	-2.17943	-0.10258
671.859	-2.24943	0.54006	-2.23182	-0.04077
675.860	-1.59432	0.70131	-2.30479	-0.22584
679.882	-1.74050	0.67960	-2.12206	-0.18073
683.861	-2.27580	0.77828	-2.23023	-0.11504
687.857	-0.98072	-0.21832	-2.15068	-0.31923
