time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	-0.66173	-1.00612	-1.13620	-1.26462
4.001	-0.73146	-0.91820	-1.24424	-1.26663
7.996	-0.72111	-0.87614	-1.07297	-1.22295
11.995	-0.68883	-0.82989	-1.07522	-1.51391
16.012	-0.69017	-0.90735	-1.08646	-1.54655
20.006	-0.65972	-1.05356	-1.29109	-1.56089
24.014	-0.70712	-1.10345	-1.31848	-1.56750
28.007	-0.69881	-1.08843	-1.27289	-1.49727
31.999	-0.71930	-1.14858	-1.37751	-1.52918
35.994	-0.68327	-1.34593	-1.36990	-1.57218
40.009	-0.63754	-1.35844	-1.32572	-1.55719
43.994	-0.60900	-1.32082	-1.35464	-1.57994
48.001	-0.57096	-1.36307	-1.26634	-1.58257
52.008	-0.49388	-1.37501	-1.30002	-1.58010
55.993	-0.51729	-1.40597	-1.35380	-1.54228
60.006	-0.49173	-1.33816	-1.35908	-1.29289
63.995	-0.40842	-1.20170	-1.28889	-0.28976
67.996	-0.54979	-0.91209	-1.25614	-0.57783
72.000	-0.52555	-0.62396	-1.17880	-0.31914
75.999	-0.45083	-0.65470	-1.14952	0.31112
79.995	-0.49582	-0.47926	-1.11187	0.09478
83.994	-0.55426	-0.44246	-1.03498	-0.05799
87.996	-0.52654	-0.24431	-0.95495	-0.05757
91.999	-0.53778	-0.25407	-0.93517	-0.10468
95.994	-0.62990	-0.18569	-0.89197	-0.15544
99.998	-0.63821	-0.15786	-0.79570	-0.19013
103.990	-0.56970	-0.14524	-0.72972	-0.20879
107.998	-0.64340	-0.11567	-0.65958	-0.34033
111.996	-0.60813	-0.13306	-0.57511	-0.41105
115.998	-0.64225	-0.15768	-0.54508	-0.55012
120.007	-0.57461	-0.13768	-0.49592	-0.62518
123.994	-0.52895	-0.15135	-0.43040	-0.73023
128.002	-0.50408	-0.15344	-0.37482	-0.79349
131.995	-0.50778	-0.11840	-0.31836	-0.91647
135.994	-0.55089	-0.17344	-0.23539	-0.92569
139.997	-0.48393	-0.19342	-0.18003	-0.98758
143.992	-0.43212	-0.16392	-0.14846	-1.01252
147.994	-0.44889	-0.08088	-0.10992	-1.02417
152.009	-0.47408	-0.12086	-0.08890	-1.01039
156.007	-0.49679	-0.06990	-0.06636	-1.00395
159.998	-0.48751	0.02515	-0.01462	-0.91181
164.010	-0.53942	0.11853	-0.03867	-0.75579
167.993	-0.54627	0.15746	-0.08237	-0.58836
171.989	-0.62533	0.20601	-0.12942	-0.32525
175.992	-0.55285	-0.01404	-0.22393	-0.20798
180.011	-0.53352	0.11028	-0.32923	0.11587
183.993	-0.47892	0.15933	-0.45142	-0.05819
187.994	-0.46631	0.12946	-0.49694	-0.26868
192.007	-0.43286	0.05944	-0.61838	-0.41661
195.999	-0.45088	0.05904	-0.59746	-0.27946
200.001	-0.39991	0.13933	-0.73908	-0.34686
203.992	-0.45785	0.10461	-0.74898	-0.33307
207.997	-0.43378	0.05790	-0.79573	-0.42147
211.988	-0.50649	0.02940	-0.92996	-0.46764
215.992	-0.33757	0.00875	-0.84195	-0.45100
220.013	-0.31905	0.05802	-0.86622	-0.54166
223.994	-0.33394	0.08327	-0.88126	-0.48210
227.992	-0.40082	0.06597	-0.89307	-0.52548
231.992	-0.42904	0.05690	-0.88250	-0.52461
235.996	-0.41926	0.06938	-0.82119	-0.45672
239.994	-0.47435	0.05233	-0.84793	-0.40410
243.995	-0.34615	0.02400	-0.78610	-0.36649
247.996	-0.39886	-0.00748	-0.75618	-0.32162
251.990	-0.35680	-0.02294	-0.73900	-0.21942
256.005	-0.31632	-0.06299	-0.67332	-0.07129
259.992	-0.25922	-0.09249	-0.67896	0.01471
264.033	-0.30856	-0.14169	-0.66754	0.03864
267.995	-0.29538	-0.16900	-0.67077	0.05288
271.991	-0.26617	-0.16467	-0.62414	0.07420
276.004	-0.19479	-0.13394	-0.57776	0.10399
279.996	-0.09823	-0.13051	-0.51227	0.07591
283.999	0.03522	-0.12313	-0.47316	0.05037
288.406	0.08709	-0.15414	-0.46753	0.02420
292.001	0.04606	-0.15352	-0.45520	-0.00572
295.988	0.09297	-0.09594	-0.43085	0.00035
299.994	0.12290	-0.15382	-0.42217	-0.09209
303.994	0.13938	-0.14296	-0.40844	-0.09932
307.994	0.07984	-0.16333	-0.36613	-0.13090
312.009	0.14275	-0.11438	-0.36916	-0.16035
315.991	0.13009	-0.18247	-0.38149	-0.17441
319.997	0.17040	-0.19121	-0.37633	-0.14889
323.988	0.11607	-0.15829	-0.38968	-0.09542
327.994	0.12352	-0.08205	-0.39633	0.04607
331.989	-0.00496	0.10474	-0.40621	0.18343
335.993	-0.08207	0.12946	-0.40596	0.05447
339.990	0.01678	0.34679	-0.42212	0.11460
343.995	0.03929	0.58587	-0.35593	0.12002
347.988	-0.05775	0.87000	-0.41410	0.51042
351.994	-0.15129	1.49615	-0.44877	0.89549
356.469	0.13119	1.15664	-0.52624	0.47504
359.996	2.24886	0.74545	-1.19368	1.01354
363.994	0.75675	0.42356	3.53167	3.82739
368.037	-4.08290	2.17750	2.96940	3.61072
372.002	0.63322	10.45242	NaN	NaN
375.993	-0.59689	8.34552	NaN	NaN
379.992	-1.02293	6.39902	NaN	NaN
383.993	NaN	NaN	NaN	NaN
387.984	NaN	NaN	NaN	NaN
391.991	NaN	NaN	NaN	NaN
395.992	NaN	NaN	NaN	NaN
399.991	NaN	NaN	NaN	NaN
403.993	NaN	NaN	NaN	NaN
407.988	NaN	NaN	NaN	NaN
411.993	NaN	NaN	NaN	NaN
415.991	NaN	NaN	NaN	NaN
419.987	NaN	NaN	NaN	NaN
424.023	NaN	NaN	NaN	NaN
428.304	NaN	NaN	NaN	NaN
432.551	NaN	NaN	NaN	NaN
435.991	NaN	NaN	NaN	NaN
439.986	NaN	NaN	NaN	NaN
443.988	NaN	NaN	NaN	NaN
447.986	NaN	NaN	NaN	NaN
452.161	NaN	NaN	NaN	NaN
456.402	NaN	NaN	NaN	NaN
460.509	NaN	NaN	NaN	NaN
464.677	-0.42763	11.18814	NaN	NaN
467.994	-2.01811	6.27531	13.32409	11.10667
471.990	-1.67067	8.18538	NaN	NaN
475.986	-2.26391	3.39915	NaN	NaN
479.990	-2.37129	3.22335	NaN	NaN
483.997	-0.94393	1.15659	NaN	NaN
488.001	-0.59677	0.63926	NaN	NaN
491.991	-0.22033	0.28345	NaN	NaN
495.986	-0.55012	0.61728	1.99072	3.40099
499.995	0.31225	0.08024	NaN	NaN
503.997	0.18318	-0.00815	NaN	NaN
507.986	0.72350	-0.48123	-5.23590	2.35778
511.991	3.35753	-0.95045	NaN	NaN
515.992	3.53090	-0.69948	-2.05938	3.37694
519.992	1.06292	-0.87584	2.22280	1.97743
523.984	3.26995	-1.05232	-1.12896	1.14423
527.991	4.80988	-1.18322	-2.35692	-1.11050
531.988	0.78796	-0.79231	1.99349	1.82218
535.995	4.19062	-1.08327	-1.87681	1.05799
