time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	1.09460	-1.52058	0.17606	-1.98715
3.998	1.18649	-1.47103	0.16732	-2.08605
7.898	1.01417	-1.72382	0.14935	-2.00480
11.956	1.03632	-1.94812	0.12903	-2.07920
16.000	0.97762	-1.87956	0.12920	-2.07645
20.002	0.98544	-1.92237	0.13069	-2.17129
23.899	1.03918	-1.98234	0.07505	-2.17199
27.998	0.90242	-2.08655	0.09639	-2.07680
32.000	0.93299	-2.12084	0.14350	-2.06684
36.005	0.83104	-2.11289	0.18727	-2.00375
39.898	0.87806	-2.19322	0.27930	-1.92087
43.999	0.82253	-2.29502	0.20762	-1.86001
48.003	0.81660	-2.30790	0.29394	-1.77808
51.964	0.78769	-2.18524	0.27907	-1.73437
55.937	0.77898	-2.20037	0.28081	-1.65964
60.012	0.78610	-2.10998	0.34059	-1.58512
64.000	0.74553	-2.00727	0.31104	-1.55416
68.000	0.71494	-2.07148	0.32243	-1.51296
71.900	0.74379	-2.13224	0.39100	-1.51782
76.001	0.73288	-2.09606	0.31697	-1.46062
80.000	0.74312	-2.04017	0.34764	-1.41614
83.999	0.72479	-1.96380	0.32657	-1.40755
87.901	0.74900	-1.99970	0.31665	-1.38398
92.011	0.66317	-1.83451	0.22614	-1.29729
95.971	0.54781	-0.77931	0.02909	-1.24606
100.001	0.54667	-0.36536	-0.16864	-0.41182
104.007	0.46537	0.11766	-0.15203	-0.04279
108.001	0.59411	0.11117	-0.13310	-0.17044
111.998	0.53945	0.04694	0.14345	-0.47784
116.002	0.61168	-1.19736	0.02457	-0.59343
119.900	0.60635	-1.09521	-0.12764	-0.44076
124.000	0.55716	-0.81814	-0.26354	-0.41340
128.004	0.63702	-0.72988	-0.27431	-0.20888
132.001	0.62615	-0.80037	-0.27063	-0.23678
135.911	0.79498	-0.82761	-0.22614	-0.22699
140.001	0.79806	-0.92678	-0.12014	-0.15394
144.001	0.87905	-0.98995	-0.05512	-0.16609
148.005	0.85255	-0.94303	-0.15201	-0.30368
152.006	0.85391	-0.92006	-0.15990	-0.29543
156.004	0.89830	-0.92541	-0.34295	-0.24921
160.004	0.96857	-0.84727	-0.27810	-0.17658
164.004	0.91182	-0.71222	-0.19961	-0.19914
167.902	0.99762	-0.77948	-0.21226	-0.12638
172.002	0.94547	-0.76828	-0.12602	-0.09810
176.000	0.96542	-0.78425	-0.20909	0.04913
180.000	0.95065	-0.77355	-0.33729	0.09994
