time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	-0.16107	0.88935	-0.12176	-1.32037
4.061	-0.63784	1.27410	-0.17300	-0.83035
8.043	-0.56766	1.37904	0.09470	-0.45319
12.044	-0.91078	1.58018	-0.33156	-0.57178
16.044	-0.36680	1.66228	-0.09056	-1.02395
20.034	-0.82280	1.47032	0.89934	-1.94815
24.023	-1.16572	1.67396	-0.19948	-0.92917
28.046	-0.75466	1.79314	-0.64948	-1.34500
32.044	-0.84533	1.85876	0.41167	-0.51838
36.065	-0.71335	1.53949	-0.71551	-0.79374
40.045	-0.30364	1.56744	-0.07185	-1.32904
44.044	-1.13980	1.19898	0.37256	-0.26245
48.044	-0.96790	1.07688	-0.74761	-1.17361
52.068	-0.75466	1.28095	-0.22331	-0.96932
56.045	-1.38136	1.42685	0.46135	-0.89747
60.044	-1.07021	1.25762	-0.51287	-1.20498
64.045	-0.28833	1.15445	-0.50791	-1.27967
68.033	-1.40792	0.77149	-0.61034	-0.39294
72.047	1.22437	0.84616	-0.42857	-1.32496
76.023	-1.08133	0.99610	-0.62784	-1.16567
80.043	-1.32423	1.33065	-0.34265	-1.09127
84.047	0.21532	0.83616	-0.55471	-1.05249
88.046	-1.27646	0.97057	-0.38983	-1.65138
92.047	0.22033	0.83536	-0.54550	-0.81951
96.045	-1.32572	1.09622	0.07562	-2.14323
100.065	-1.01097	1.02399	-0.88726	-0.89168
104.045	-1.13050	2.02191	0.13508	-1.81596
108.046	-1.16312	1.35593	-0.91128	-2.09795
112.047	-1.16744	0.25542	0.09853	-2.30458
116.043	-1.19175	1.47028	-1.22997	-2.09133
120.046	-1.00149	0.43508	0.28128	-2.42090
124.054	-1.02600	0.77815	-1.77903	-2.45963
128.045	-1.09041	0.68762	0.34908	-2.56317
132.047	-1.02387	0.69374	-1.97904	-2.67133
136.045	-1.10090	1.01169	0.61804	-2.76291
140.001	-0.97216	0.46992	-2.12345	-2.73323
144.047	-0.81967	1.02039	0.45021	-2.72153
148.047	-0.98219	1.06217	-1.79058	-2.69918
152.050	-1.01504	1.05086	0.46272	-2.89498
156.049	-0.83501	0.88613	-1.95039	-2.73907
160.013	-0.73374	0.86603	0.49267	-2.94478
164.043	-0.58171	0.95417	-1.20715	-2.52553
168.048	-0.93257	0.81809	0.29282	-2.92098
172.047	-0.62228	0.62311	-0.71672	-1.94472
176.048	-0.77248	0.74961	-0.75888	-3.17911
180.047	-0.64990	0.28043	-1.26488	-1.74943
184.048	-0.85942	0.58151	-1.04119	-2.65188
188.046	-0.99372	0.44721	-1.26914	-2.19054
192.049	-1.16585	0.37606	-0.86657	-2.29370
196.049	-1.33170	0.49321	-1.38183	-2.07325
200.025	-1.36000	0.42082	-1.21082	-2.19493
204.623	-1.43696	0.85177	-1.02920	-2.29263
208.051	-1.04401	0.24656	-1.23196	-3.04343
212.037	-0.87121	0.77262	-1.19490	-2.04812
216.048	-0.97239	0.68260	-1.57362	-2.57507
220.049	-1.18205	0.85625	0.66456	-2.53130
224.048	-0.78508	0.13005	-1.80112	-2.37662
228.037	-1.21301	0.40596	0.78560	-2.32111
232.049	-1.21794	0.74690	-1.90170	-2.28636
236.051	-1.56528	0.89908	0.10203	-2.11276
240.040	-1.59760	1.40216	-1.50021	-2.22495
244.039	-1.28425	0.58913	-0.09647	-1.20414
248.046	-0.85233	-0.21750	-1.25585	-2.41874
252.046	-1.08453	0.96070	-1.48099	-1.81030
256.050	-1.29127	-0.15301	-1.33004	-2.38586
260.049	-0.64583	-0.09141	-1.24466	-2.30320
264.049	-1.34142	0.01143	-1.48141	-1.70614
268.068	-1.33736	0.14138	-1.06728	-2.04143
272.048	-1.33391	0.29453	-0.53210	-1.54456
276.037	-1.65639	0.23805	-1.20065	-1.82415
280.052	-0.15719	0.04853	-0.59868	-1.53168
284.028	-1.92423	-0.07080	-0.97653	-1.92352
288.050	-0.54089	0.00283	-1.45666	-2.48752
292.049	-1.27175	0.35518	-1.42494	-2.43665
296.050	-1.00395	2.11896	-1.03970	-1.98991
300.050	-1.41546	0.73659	-0.44877	-1.78592
304.051	-1.93978	0.61566	-0.81392	-1.89250
308.051	-1.23431	0.96416	-0.91488	-1.65173
