time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	-1.74494	-0.98635	-0.82756	0.19870
4.003	-1.15449	-0.31691	-0.45505	0.41896
7.996	-1.78912	1.01044	0.97933	0.94407
11.999	-1.28447	0.92144	1.57830	1.26334
16.001	-0.93743	0.45266	1.20777	1.23200
20.003	-0.80382	0.37210	1.16575	1.30416
24.022	-0.62709	0.66909	0.98266	1.36773
27.997	-0.81717	0.61828	0.72565	1.24408
31.997	-0.68302	0.76580	0.84947	1.29443
36.000	-0.34126	0.57548	0.76441	1.25576
40.024	-0.29458	0.48829	0.76087	1.27526
43.997	-0.25232	0.42687	0.67320	1.27484
47.999	-0.22956	0.38341	0.74632	1.38940
52.001	-0.16613	0.44516	0.95973	1.37730
55.998	-0.13019	0.32947	0.81483	1.28195
60.001	-0.23197	0.28914	0.73337	1.23878
63.999	-0.12002	0.17963	0.70196	1.12636
67.997	-0.14161	0.15970	0.69017	1.13778
71.958	-0.09230	-0.00184	0.78193	1.09666
76.003	-0.10781	0.03655	0.86602	1.11794
79.999	-0.11791	-0.02577	0.95490	1.08200
83.998	-0.10736	0.07109	0.93348	1.05943
87.983	-0.07138	0.20165	0.95698	1.02885
91.998	0.05691	0.32100	1.01925	1.00690
95.999	0.14642	0.31401	0.99293	0.94903
99.999	0.29151	0.33150	0.99819	0.91398
103.987	0.06726	0.36761	1.07145	0.93662
108.000	-0.07731	0.29523	1.12893	1.01980
112.000	-0.45539	0.43971	1.17964	1.06213
116.003	-0.30300	0.49669	1.27678	1.18797
119.988	-0.41209	0.67356	1.25039	1.16171
124.004	-0.38643	0.78924	1.28321	1.25603
128.007	-0.50215	0.78242	1.23104	1.16271
131.999	-0.47453	0.73236	1.13536	1.19943
135.993	-0.63183	0.48496	0.93949	1.08486
140.001	-0.63275	0.41617	1.07421	1.11840
144.001	-0.69841	0.18188	0.89421	1.20183
147.990	-0.65526	0.33521	0.91654	1.30650
151.960	-0.79392	0.69692	0.83620	1.26540
156.002	-0.84173	0.39143	0.71032	1.27505
160.004	-0.89585	0.24294	0.72074	1.24519
164.000	-0.83645	0.20339	0.72235	1.22093
168.000	-0.78637	0.10764	0.72578	1.23504
172.003	-0.70337	0.35479	0.74518	1.19013
176.003	-0.68302	0.26177	0.79223	1.08518
180.003	-0.68364	0.32401	0.91788	1.09061
184.026	-0.38196	0.42475	0.96953	1.08632
188.009	0.04574	0.46835	1.23699	1.09365
191.974	-0.19055	0.41989	1.39855	1.02739
196.000	-0.26915	0.35437	1.35678	0.85240
200.024	-0.47636	-0.05792	1.27534	0.91767
204.003	-0.47661	-0.15061	1.33865	1.08829
208.001	-0.20040	0.25236	1.23238	1.01728
212.002	-0.04234	0.29034	1.17158	0.97491
216.026	-0.05174	-0.10767	1.19703	0.89333
220.001	-0.08609	-0.06838	1.22881	0.93872
224.002	-0.08622	-0.11595	1.20169	0.98083
228.002	0.15988	0.07872	1.25004	0.97520
232.004	0.01633	0.00900	1.16768	0.94843
236.002	-0.13739	-0.06307	1.14667	1.05678
240.000	-0.43053	-0.24322	1.18259	0.95002
244.004	-0.63139	-0.35870	1.13037	0.87487
248.005	-0.09664	-0.15963	1.08738	0.86746
252.004	-0.09245	-0.10514	1.01883	0.82769
256.002	-0.28297	-0.14730	0.85677	0.88856
260.003	-0.51341	-0.17053	1.08036	0.88398
264.028	-0.86476	-0.27554	1.07880	0.80805
268.001	-0.65732	-0.12277	1.21343	0.77107
272.002	-0.50560	-0.00952	1.12278	0.62740
275.968	-0.47425	-0.05027	1.11591	0.62921
279.969	-0.63580	-0.07069	1.29697	0.66059
284.005	-0.73253	-0.20203	1.26540	0.52527
288.002	-0.99243	-0.55006	1.37645	0.49417
292.000	-0.66228	-0.41283	1.07145	0.54657
295.994	-0.52721	-0.08570	0.98593	0.70948
300.005	-0.52555	-0.37729	1.11727	0.78730
304.001	-0.52808	-0.52652	0.92765	0.64783
308.005	-0.37065	-0.58497	0.94944	0.77874
312.007	-0.36323	-0.62713	0.80712	0.72064
315.962	-0.41028	-0.57276	0.99544	0.74368
320.000	-0.35427	-0.72410	0.91743	0.77858
324.000	-0.18363	-0.62816	0.81523	0.72158
327.997	-0.13471	-0.68111	0.84156	0.77931
332.005	0.05877	-0.60751	0.74878	0.82628
336.004	0.04968	-0.63499	0.81173	0.84699
340.004	0.05291	-0.63909	0.84349	0.80808
343.999	0.05065	-0.68332	1.07029	0.76376
348.002	0.11488	-0.70123	1.21407	0.76732
352.002	0.00735	-0.70531	1.49235	0.70845
355.991	-0.10190	-0.70732	1.52424	0.67471
360.003	-0.03122	-0.67895	1.51759	0.67059
363.962	-0.22567	-0.69681	1.55013	0.64129
368.003	-0.39795	-0.81694	1.43964	0.63256
372.009	-0.43572	-0.77120	1.38984	0.60475
376.014	-0.58076	-0.83128	1.41387	0.59099
380.006	-0.61536	-0.77319	1.48630	0.59206
384.002	-0.72372	-0.74535	1.27070	0.56983
388.004	-0.61295	-0.68743	1.20728	0.56853
392.007	-0.47262	-0.59246	1.19835	0.58028
396.003	-0.63818	-0.38255	1.22218	0.71826
399.977	-0.66389	-0.33608	0.94825	2.03309
404.000	-2.73585	0.27469	1.09157	1.30325
408.005	-4.56972	0.13093	1.17193	0.86197
412.006	-0.90947	-0.21887	-1.44383	1.07192
415.963	-0.48785	0.31676	-0.89937	0.50049
420.001	-0.58166	0.70517	0.01191	0.91606
424.006	-0.71699	0.82691	-0.03053	-0.18468
428.004	-1.78215	1.48880	0.87828	1.05808
432.005	-0.27535	1.07901	3.30220	7.49701
436.007	-0.36352	2.93898	3.93154	8.24564
439.991	0.09935	5.74219	0.41239	1.44543
443.962	NaN	NaN	1.06456	12.79295
448.005	0.97551	9.54014	NaN	NaN
452.002	3.47497	11.81777	NaN	NaN
456.000	NaN	NaN	NaN	NaN
459.997	NaN	NaN	NaN	NaN
464.005	NaN	NaN	NaN	NaN
468.002	NaN	NaN	NaN	NaN
472.004	NaN	NaN	NaN	NaN
476.002	NaN	NaN	NaN	NaN
479.960	NaN	NaN	NaN	NaN
484.000	NaN	NaN	NaN	NaN
488.006	NaN	NaN	NaN	NaN
492.005	NaN	NaN	NaN	NaN
495.959	NaN	NaN	NaN	NaN
500.003	NaN	NaN	NaN	NaN
504.000	NaN	NaN	NaN	NaN
508.002	NaN	NaN	NaN	NaN
511.961	NaN	NaN	NaN	NaN
516.002	NaN	NaN	NaN	NaN
520.002	NaN	NaN	NaN	NaN
523.976	NaN	NaN	NaN	NaN
527.965	NaN	NaN	NaN	NaN
532.006	1.58473	9.18909	NaN	NaN
536.008	2.43293	6.67634	-1.63871	12.24982
540.005	2.01231	4.43778	3.56010	9.05187
544.005	2.20094	11.12236	2.14062	5.97380
548.008	3.68562	11.94816	2.98448	13.52471
552.006	3.51703	8.93115	1.11943	6.21963
556.009	0.73273	2.41443	0.99799	5.73897
560.004	1.18783	-0.85223	-1.50058	1.03904
564.003	-1.24523	-0.05543	-1.71407	1.40257
568.009	-1.12524	0.34700	-1.83209	1.10104
572.004	-0.73094	0.17634	-1.95515	0.91170
576.005	-1.00171	0.36636	-0.68114	1.05167
580.008	-2.25397	0.28187	0.08088	0.73366
584.001	-3.13071	0.20591	0.38708	0.19342
588.003	-2.76572	0.05043	0.63474	0.49329
592.004	-2.43040	0.17029	-0.01129	0.61062
596.007	-1.31047	0.30718	-1.74628	0.84834
600.009	-0.97519	0.37608	-0.75166	0.91024
604.004	0.61784	0.25983	0.19038	0.88269
607.975	-0.49101	-0.05827	0.01144	0.90220
612.004	0.01157	0.00840	0.09771	0.85914
615.968	0.17665	0.12969	0.25349	0.97401
620.012	-0.33446	0.01946	0.44537	0.81743
624.006	-0.23033	-0.21594	0.33300	0.95234
628.010	-0.00504	-0.19154	0.53860	0.93728
632.009	-0.25068	-0.22520	0.62044	1.00352
636.005	-0.04045	-0.45065	0.82697	1.06229
640.004	-0.75146	-0.80904	0.87679	1.05850
644.010	-0.55468	-0.70682	1.18130	1.08560
647.992	-0.29630	-0.73121	1.28695	1.13068
652.003	-0.18328	-0.75067	1.30184	1.13608
656.004	-0.03750	-0.66610	1.36196	1.23198
660.009	0.14481	-0.42702	1.37652	1.24901
664.010	0.41683	-0.45877	1.24642	1.26332
668.003	-0.04579	-0.30186	1.32399	1.38880
672.003	0.49319	-0.36897	1.36223	1.36216
676.011	0.15469	-0.80262	1.19438	1.35795
680.013	0.23877	-0.73425	1.31580	1.43786
684.009	-0.16526	-0.70839	1.37600	1.45034
688.006	0.15208	-0.61524	1.19636	1.40774
692.012	0.20698	-0.44131	1.21566	1.27950
696.018	0.06954	-0.42074	1.03831	1.13967
700.005	0.12612	-0.41033	1.00414	1.24682
704.006	0.20030	-0.42846	0.95916	1.07003
