time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	1.93985	10.58792	1.65314	11.70495
4.002	2.21796	10.63196	2.03985	11.56756
7.994	4.22034	10.41700	2.28740	11.58807
11.998	2.95054	10.56614	2.31416	11.49388
15.995	2.96492	10.65728	2.59936	11.40784
19.995	2.74086	10.61896	2.35573	11.49386
23.998	2.09720	10.58680	2.37818	11.55580
27.995	2.34111	10.52032	2.31837	11.51745
32.000	3.66817	10.29177	2.45688	11.54232
35.997	3.80666	10.17826	2.48688	11.58889
39.997	2.38940	10.39797	2.48309	11.47247
43.999	3.30604	9.95932	2.57880	11.46781
47.998	3.22475	9.86386	2.60062	11.50326
51.997	3.37423	9.91154	2.61216	11.48375
55.993	3.44738	9.83569	2.57300	11.47947
60.001	2.75668	10.21362	2.34877	11.58068
63.996	2.53464	9.83006	2.38938	11.62125
67.996	1.78746	10.11650	2.36413	11.75176
71.995	2.14687	10.10137	2.32677	11.81072
75.999	3.30888	10.06638	2.29508	11.78569
79.996	2.10704	10.28358	2.32107	11.92819
84.003	1.59596	10.16401	2.15735	11.92520
88.002	3.20429	10.23719	1.94796	12.11127
91.997	1.51400	10.32561	1.86970	12.09789
95.991	2.59998	10.47298	1.79668	12.14431
100.000	3.27150	10.38817	1.79329	12.11022
104.049	1.51291	10.36276	1.79227	11.99290
107.998	1.68069	10.40840	1.85556	12.11710
111.996	2.51158	10.25790	1.90718	11.96936
115.993	NaN	NaN	1.55018	11.20481
119.990	1.30017	10.12795	1.72324	10.77773
123.992	4.86832	10.36552	4.94162	14.87769
128.001	NaN	NaN	NaN	NaN
131.991	NaN	NaN	NaN	NaN
135.993	NaN	NaN	NaN	NaN
139.989	NaN	NaN	NaN	NaN
143.995	NaN	NaN	NaN	NaN
147.991	NaN	NaN	NaN	NaN
151.999	NaN	NaN	-16.97490	-0.57264
155.992	NaN	NaN	-15.25873	4.27300
159.988	NaN	NaN	4.04517	-0.98946
163.989	NaN	NaN	3.54175	-0.04948
167.995	NaN	NaN	-1.09386	0.29508
171.991	NaN	NaN	-4.26057	-0.59754
175.993	2.67469	-2.47702	-5.16393	-0.21798
179.994	2.86769	2.14600	-3.92798	0.20571
183.994	3.79003	-2.65187	-4.29295	0.16959
187.991	3.86867	-2.67978	0.55242	0.26011
191.991	3.06263	-2.66809	-0.29602	-0.06297
195.991	2.01528	-1.71133	0.22646	0.11100
199.996	4.11564	-1.87504	-0.65317	-0.05737
203.993	3.51201	-0.96708	-0.68603	-0.08610
207.989	3.98232	-2.77565	-0.78134	-0.23184
212.000	0.07123	-0.46042	-0.53178	-0.31885
215.998	2.42564	-0.89340	-0.53798	-0.46356
219.989	1.83858	-0.68138	-0.32558	-0.45982
223.996	1.08830	-0.57546	-0.43309	-0.51184
227.991	1.04850	-0.59144	-0.43720	-0.68121
231.994	1.11561	-0.51315	-0.49736	-0.67783
235.990	0.96671	-0.48711	-0.41437	-0.74052
239.996	0.93061	-0.44660	-0.41815	-0.76191
243.996	1.00340	-0.44033	-0.35268	-0.79461
247.994	0.94368	-0.23747	-0.29012	-0.84522
251.994	0.93105	-0.27693	-0.21132	-0.90656
255.990	0.93537	-0.22386	-0.18859	-0.97920
259.995	0.93534	-0.15544	-0.21261	-0.95136
263.990	0.90599	0.02959	-0.28580	-1.09796
267.991	0.86642	0.00631	-0.42266	-1.09293
271.989	0.82379	0.35232	-0.47242	-1.17129
276.003	0.79054	0.14441	-0.43502	-1.23105
279.989	0.79707	0.84597	-0.51339	-1.18372
283.995	0.72786	0.66766	-0.59451	-1.12859
287.991	0.71327	0.97372	-0.62374	-1.22846
291.997	0.74039	1.02657	-0.68002	-1.16886
295.994	0.67943	0.83362	-0.69047	-1.06943
299.990	0.68781	0.84502	-0.72104	-1.01316
303.993	0.73568	0.83441	-0.74831	-1.03805
307.991	0.66759	0.84257	-0.74938	-0.97200
311.994	0.69206	0.93574	-0.73201	-0.90066
315.987	0.75211	1.00044	-0.72439	-0.87868
