time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	1.81823	-0.57066	1.90315	-0.61835
1.000	1.83996	-0.59253	1.93870	-0.63424
2.000	1.82613	-0.58060	1.96042	-0.63622
3.000	1.83206	-0.53089	1.93080	-0.61834
4.000	1.79453	-0.54681	1.96042	-0.63224
5.000	1.82613	-0.52493	1.98412	-0.64218
6.000	1.86761	-0.55275	1.98214	-0.59844
7.000	1.81823	-0.50107	2.02953	-0.60041
8.000	1.82416	-0.56271	1.93475	-0.62033
9.000	1.82021	-0.55873	2.05718	-0.62028
10.000	1.85971	-0.52691	1.93278	-0.58454
11.000	1.81033	-0.51499	1.97424	-0.65411
12.000	1.85378	-0.53287	1.96635	-0.60640
13.000	1.86366	-0.53088	1.91895	-0.59051
14.000	1.86563	-0.55474	1.98807	-0.61037
15.000	1.87353	-0.51696	1.99004	-0.57856
16.000	1.86168	-0.57264	1.95450	-0.57261
17.000	1.88735	-0.55672	1.84391	-0.63428
18.000	1.85773	-0.54878	1.99399	-0.55271
19.000	1.83601	-0.54083	1.87748	-0.57064
20.000	1.87551	-0.54281	1.85971	-0.61836
21.000	1.85181	-0.51100	1.92488	-0.62431
22.000	1.91895	-0.51496	1.86761	-0.61637
23.000	1.89328	-0.53684	1.89525	-0.57461
24.000	1.87946	-0.57263	1.95450	-0.67400
25.000	1.89130	-0.53684	1.96832	-0.54874
26.000	1.87353	-0.53088	1.96240	-0.62429
27.000	1.90513	-0.51497	1.94265	-0.65412
28.000	1.84588	-0.52691	1.94857	-0.57460
29.000	1.91303	-0.50303	1.89920	-0.62034
30.000	1.91105	-0.53087	1.93475	-0.60442
31.000	1.90118	-0.50503	1.95647	-0.60044
32.000	1.88538	-0.57660	1.96240	-0.54875
33.000	1.88341	-0.55275	1.96832	-0.57856
34.000	1.92093	-0.49906	1.94660	-0.60442
35.000	1.92093	-0.49508	1.92488	-0.61437
36.000	1.89328	-0.54479	1.96042	-0.61833
37.000	1.87156	-0.51100	1.91500	-0.62431
38.000	1.90908	-0.51894	1.96042	-0.64417
39.000	1.88143	-0.54877	1.97622	-0.58055
40.000	1.88538	-0.52491	2.06507	-0.61630
41.000	1.87551	-0.50901	1.93672	-0.61436
42.000	1.86563	-0.57860	1.95450	-0.66406
43.000	1.89130	-0.50105	1.95450	-0.64815
44.000	1.93278	-0.54279	1.94265	-0.63225
45.000	1.86958	-0.53486	2.02558	-0.57059
46.000	1.88143	-0.55474	1.96240	-0.59248
47.000	1.88538	-0.52094	2.01966	-0.58252
48.000	1.85576	-0.55474	2.04928	-0.62028
49.000	1.86958	-0.55474	2.01176	-0.56861
50.000	1.86563	-0.59252	1.97622	-0.59049
51.000	1.82811	-0.57066	2.01769	-0.63421
52.000	1.83206	-0.59650	1.97227	-0.58055
53.000	1.85971	-0.53287	2.02558	-0.51294
54.000	1.84588	-0.53884	1.99399	-0.57259
55.000	1.86958	-0.53685	1.98214	-0.60639
56.000	1.86761	-0.60047	1.95252	-0.58255
57.000	1.84983	-0.56469	1.92685	-0.51894
58.000	1.84588	-0.54679	1.98017	-0.54874
59.000	1.84193	-0.53685	1.96437	-0.58652
60.000	1.83798	-0.57264	2.00584	-0.58253
61.000	1.84588	-0.55475	2.04335	-0.62824
62.000	1.86168	-0.52293	2.02163	-0.63819
63.000	1.88341	-0.59848	2.07297	-0.58449
64.000	1.86168	-0.54679	1.96832	-0.54079
65.000	1.89525	-0.56666	2.03348	-0.55866
66.000	1.84193	-0.55276	2.00584	-0.58650
67.000	1.81428	-0.55078	1.99004	-0.58055
68.000	1.81231	-0.53686	2.02953	-0.59246
69.000	1.74515	-0.57068	1.89723	-0.61438
70.000	1.66022	-0.53293	1.84786	-0.57264
71.000	1.55354	-0.51506	1.83008	-0.59253
72.000	1.43105	-0.47333	1.63059	-0.57668
73.000	1.27891	-0.46739	1.46464	-0.57474
74.000	1.06943	-0.43361	1.12675	-0.59272
75.000	0.84807	-0.39983	0.96469	-0.57087
76.000	0.54959	-0.36802	0.70378	-0.53112
77.000	0.30446	-0.29045	0.49819	-0.56496
78.000	0.03559	-0.22679	0.23922	-0.46949
79.000	-0.20758	-0.18303	-0.08897	-0.46552
80.000	-0.39342	-0.14721	-0.35586	-0.36207
81.000	-0.59506	-0.05769	-0.45668	-0.20888
82.000	-0.74133	-0.03581	-0.71564	-0.20291
83.000	-0.83226	0.00000	-0.77691	-0.15118
84.000	-0.88365	-0.00796	-0.92120	-0.00995
85.000	-0.87772	-0.01790	-0.85005	0.02387
86.000	-0.76901	0.03382	-0.80854	-0.03382
87.000	-0.70575	-0.01989	-0.71959	0.00597
88.000	-0.60692	-0.04575	-0.50808	-0.05371
89.000	-0.45865	-0.09151	-0.42702	-0.06366
90.000	-0.26689	-0.10345	-0.23724	-0.03581
91.000	-0.11269	-0.13130	-0.08897	-0.14523
92.000	0.06722	-0.17706	0.02768	-0.07361
93.000	0.18188	-0.21884	0.26492	-0.23475
94.000	0.29062	-0.26260	0.30050	-0.26459
95.000	0.36376	-0.25862	0.48238	-0.34018
96.000	0.39144	-0.22878	0.54366	-0.33819
97.000	0.41516	-0.27254	0.64448	-0.37399
98.000	0.46063	-0.29442	0.54959	-0.47345
99.000	0.43098	-0.29244	0.53378	-0.47147
100.000	0.37563	-0.32626	0.56343	-0.46152
101.000	0.34202	-0.29841	0.52389	-0.47544
102.000	0.29062	-0.30438	0.54168	-0.44362
103.000	0.26096	-0.32427	0.47052	-0.45953
104.000	0.20758	-0.27454	0.41516	-0.43965
105.000	0.13048	-0.26459	0.33411	-0.45954
106.000	0.12257	-0.26260	0.33213	-0.46352
107.000	0.08303	-0.29642	0.25305	-0.46551
108.000	0.03361	-0.24868	0.22142	-0.39589
109.000	0.02768	-0.23873	0.24317	-0.40782
110.000	-0.03954	-0.19496	0.11071	-0.34218
111.000	-0.02570	-0.20690	0.06524	-0.36605
112.000	-0.01186	-0.20292	0.10478	-0.31831
113.000	-0.02570	-0.22481	0.07315	-0.20491
114.000	-0.05338	-0.21088	0.03954	-0.31632
115.000	-0.05338	-0.17706	-0.07710	-0.25067
116.000	-0.03954	-0.13528	-0.01384	-0.26061
117.000	-0.08501	-0.20292	-0.11269	-0.27454
118.000	-0.07315	-0.16711	-0.03559	-0.29244
119.000	-0.05338	-0.19894	-0.02570	-0.28449
120.000	-0.04349	-0.15717	0.01186	-0.30040
121.000	-0.07117	-0.18303	0.01582	-0.28449
122.000	-0.09094	-0.15319	-0.01186	-0.22878
123.000	-0.08897	-0.19098	0.03361	-0.27454
