time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	4.46097	3.38768	2.24867	2.82848
1.000	4.42363	3.46888	2.22893	2.82257
2.000	4.36663	3.41973	2.20525	2.87814
3.000	4.39218	3.40973	2.28420	2.82444
4.000	4.37646	3.42364	2.17169	2.83854
5.000	4.38039	3.38607	2.21314	2.84639
6.000	4.41970	3.42542	2.23880	2.86617
7.000	4.43542	3.37989	2.18353	2.79092
8.000	4.43542	3.38384	2.19735	2.80279
9.000	4.38039	3.35642	2.21709	2.86820
10.000	4.41184	3.39779	2.19932	2.80279
11.000	4.39612	3.41367	2.21709	2.77499
12.000	4.43935	3.43521	2.20327	2.80873
13.000	4.42953	3.38585	2.24078	2.82453
14.000	4.41380	3.45509	2.24867	2.84434
15.000	4.41577	3.40963	2.17761	2.79490
16.000	4.48062	3.43304	2.19735	2.78296
17.000	4.39022	3.41370	2.21709	2.89794
18.000	4.46293	3.44301	2.23683	2.85031
19.000	4.49241	3.38951	2.19735	2.80478
20.000	4.45311	3.48258	2.23486	2.81264
21.000	4.44525	3.45692	2.21512	2.84044
22.000	4.45900	3.47662	2.19735	2.77503
23.000	4.45704	3.46280	2.19538	2.81470
24.000	4.47669	3.41725	2.21314	2.84639
25.000	4.45900	3.46476	2.19143	2.84842
26.000	4.45114	3.40749	2.20327	2.78692
27.000	4.51991	3.45855	2.18156	2.76117
28.000	4.51402	3.47241	2.22696	2.78092
29.000	4.48848	3.40139	2.24670	2.72138
30.000	4.45114	3.46085	2.21117	2.79285
31.000	4.50027	3.49026	2.21314	2.74525
32.000	4.45900	3.46081	2.17958	2.80679
33.000	4.48455	3.49428	2.21117	2.76707
34.000	4.51402	3.46055	2.24473	2.75312
35.000	4.54153	3.45252	2.21512	2.77499
36.000	4.49634	3.48435	2.19340	2.77900
37.000	4.47472	3.46667	2.21709	2.79284
38.000	4.46686	3.46473	2.21512	2.74723
39.000	4.48062	3.48245	2.21117	2.82260
40.000	4.48455	3.48440	2.21512	2.75516
41.000	4.50223	3.43294	2.22104	2.77697
42.000	4.51205	3.51193	2.18945	2.78496
43.000	4.49241	3.46856	2.20722	2.81467
44.000	4.49634	3.46459	2.17169	2.73739
45.000	4.47276	3.49039	2.21906	2.79680
46.000	4.49437	3.50016	2.24670	2.72138
47.000	4.45900	3.46674	2.25262	2.70352
48.000	4.52581	3.45061	2.24867	2.74915
49.000	4.49044	3.45473	2.21709	2.77499
50.000	4.48062	3.43700	2.24670	2.72932
51.000	4.46686	3.46670	2.19340	2.75917
52.000	4.49044	3.48833	2.25262	2.69361
53.000	4.46293	3.45486	2.24670	2.68568
54.000	4.46490	3.46078	2.22893	2.70357
55.000	4.46097	3.45487	2.20919	2.75914
56.000	4.50027	3.47050	2.24670	2.71345
57.000	4.42166	3.43727	2.26249	2.71739
58.000	4.48062	3.48640	2.27039	2.74117
59.000	4.42559	3.42144	2.25854	2.74318
