time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	1.20382	-0.43558	0.25503	-0.47347
1.000	1.22555	-0.38785	0.25701	-0.39788
2.000	1.22358	-0.39182	0.26887	-0.46551
3.000	1.25322	-0.39779	0.27876	-0.41379
4.000	1.24532	-0.40375	0.27282	-0.45557
5.000	1.14256	-0.40576	0.25701	-0.45756
6.000	1.15837	-0.40774	0.26887	-0.44761
7.000	1.23939	-0.39182	0.25899	-0.45955
8.000	1.21765	-0.42365	0.23724	-0.43170
9.000	1.24927	-0.47535	0.29655	-0.42374
10.000	1.20975	-0.37989	0.26294	-0.42573
11.000	1.25717	-0.39977	0.26887	-0.48739
12.000	1.25717	-0.36795	0.28073	-0.47347
13.000	1.27298	-0.38386	0.29259	-0.44164
14.000	1.22951	-0.41768	0.23922	-0.46551
15.000	1.18208	-0.40376	0.25503	-0.43965
16.000	1.19591	-0.37393	0.24910	-0.47546
17.000	1.23346	-0.38983	0.25108	-0.42772
18.000	1.24136	-0.42762	0.22538	-0.47347
19.000	1.26112	-0.39778	0.29062	-0.45557
20.000	1.26705	-0.38386	0.22735	-0.45557
21.000	1.25520	-0.38784	0.28469	-0.42772
22.000	1.30855	-0.42960	0.27282	-0.43368
23.000	1.25717	-0.42961	0.26689	-0.47745
24.000	1.25520	-0.40176	0.22933	-0.45756
25.000	1.26112	-0.42762	0.24317	-0.47347
26.000	1.23741	-0.38784	0.25108	-0.47347
27.000	1.19196	-0.39779	0.25108	-0.49933
28.000	1.23148	-0.40376	0.20363	-0.43568
29.000	1.26705	-0.46342	0.24712	-0.47148
30.000	1.24136	-0.35204	0.24712	-0.45955
31.000	1.23544	-0.40574	0.24910	-0.39191
32.000	1.28484	-0.41369	0.26689	-0.49933
33.000	1.29472	-0.38784	0.24515	-0.45557
34.000	1.26705	-0.37392	0.26096	-0.50331
35.000	1.25322	-0.39381	0.29062	-0.47546
36.000	1.23544	-0.37392	0.23526	-0.46551
37.000	1.24532	-0.45347	0.25305	-0.49336
38.000	1.24532	-0.41768	0.28271	-0.49137
39.000	1.24729	-0.42961	0.27876	-0.42573
40.000	1.25322	-0.35005	0.27085	-0.48342
41.000	1.25322	-0.40972	0.25503	-0.45955
42.000	1.21370	-0.41967	0.24515	-0.41976
43.000	1.24532	-0.44154	0.29852	-0.44164
44.000	1.23148	-0.40574	0.24515	-0.42175
45.000	1.25520	-0.44950	0.25503	-0.44960
46.000	1.22358	-0.37392	0.21747	-0.48143
47.000	1.21963	-0.36398	0.30841	-0.42175
48.000	1.26903	-0.40773	0.29457	-0.47148
49.000	1.26705	-0.40176	0.27678	-0.40384
50.000	1.24334	-0.41966	0.30050	-0.45159
51.000	1.24334	-0.35005	0.29259	-0.39788
52.000	1.20382	-0.43757	0.29655	-0.42175
53.000	1.21765	-0.35404	0.28469	-0.38992
54.000	1.20579	-0.44155	0.22735	-0.45159
55.000	1.16232	-0.45747	0.27282	-0.37798
56.000	1.17220	-0.39979	0.23724	-0.42374
57.000	1.20184	-0.40774	0.23329	-0.45358
58.000	1.22358	-0.47337	0.30248	-0.45557
59.000	1.24532	-0.44353	0.30248	-0.41379
60.000	1.24136	-0.40972	0.23526	-0.42772
61.000	1.18603	-0.40575	0.29457	-0.42175
62.000	1.19591	-0.39779	0.27480	-0.41976
63.000	1.24729	-0.34210	0.26887	-0.44761
64.000	1.20975	-0.38188	0.29655	-0.39589
65.000	1.28286	-0.37988	0.30050	-0.41777
66.000	1.31843	-0.40175	0.24119	-0.39191
67.000	1.16825	-0.36399	0.30050	-0.43766
68.000	1.20777	-0.42166	0.27480	-0.47148
69.000	1.16232	-0.44553	0.31434	-0.41578
70.000	1.20579	-0.37194	0.26294	-0.42374
71.000	1.20975	-0.40575	0.26096	-0.45756
72.000	1.19789	-0.42166	0.29852	-0.42573
73.000	1.18998	-0.39780	0.31236	-0.41379
74.000	1.23544	-0.37989	0.28073	-0.37201
