time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	0.06920	-0.39191	-0.37760	-0.88919
1.000	0.05140	-0.38992	-0.38749	-0.88322
2.000	0.05536	-0.42971	-0.40923	-0.87327
3.000	0.08699	-0.40982	-0.38156	-0.83946
4.000	0.09292	-0.41777	-0.36772	-0.88123
5.000	0.09094	-0.37600	-0.33411	-0.89118
6.000	0.04152	-0.42772	-0.33016	-0.90113
7.000	0.05338	-0.45557	-0.34399	-0.86135
8.000	0.06129	-0.43369	-0.34993	-0.89913
9.000	0.08303	-0.41777	-0.36969	-0.84742
10.000	0.09687	-0.39788	-0.39342	-0.88123
11.000	0.06920	-0.44960	-0.34004	-0.88322
12.000	0.04152	-0.43767	-0.37365	-0.90709
13.000	0.06524	-0.38992	-0.38156	-0.89714
14.000	0.00593	-0.43170	-0.35981	-0.85737
15.000	0.03954	-0.40385	-0.37760	-0.86930
16.000	0.07710	-0.40186	-0.34993	-0.86930
17.000	0.08106	-0.40584	-0.38946	-0.90510
18.000	0.05140	-0.39390	-0.38156	-0.87526
19.000	0.01384	-0.45358	-0.38353	-0.87526
20.000	0.07908	-0.43170	-0.40923	-0.90510
21.000	0.07710	-0.45756	-0.38353	-0.87129
22.000	0.05536	-0.43767	-0.37563	-0.91703
23.000	0.09094	-0.42772	-0.38946	-0.89913
24.000	0.05536	-0.44165	-0.34993	-0.93692
25.000	0.05733	-0.44761	-0.36179	-0.85936
26.000	0.07117	-0.39191	-0.36969	-0.87328
27.000	0.08303	-0.41181	-0.37365	-0.87924
28.000	0.06920	-0.42772	-0.37365	-0.84543
29.000	0.08699	-0.40584	-0.32422	-0.87328
30.000	0.10478	-0.40584	-0.35783	-0.86532
31.000	0.06524	-0.39788	-0.33806	-0.83151
32.000	0.07117	-0.40982	-0.38156	-0.88919
33.000	0.08699	-0.41976	-0.41121	-0.89515
34.000	0.05140	-0.41380	-0.36376	-0.85935
35.000	0.06129	-0.38992	-0.38353	-0.86532
36.000	0.07710	-0.39987	-0.36772	-0.89516
37.000	0.08897	-0.37003	-0.32027	-0.87925
38.000	0.05733	-0.40982	-0.40330	-0.87128
39.000	0.06722	-0.40385	-0.34993	-0.86731
40.000	0.05140	-0.37600	-0.34795	-0.85339
41.000	0.11269	-0.42175	-0.42109	-0.85338
42.000	0.05931	-0.41181	-0.38749	-0.88322
43.000	0.06326	-0.42374	-0.32620	-0.88720
44.000	0.08106	-0.41181	-0.34795	-0.89715
45.000	0.08106	-0.37998	-0.37760	-0.84742
46.000	0.09292	-0.37998	-0.36179	-0.83748
47.000	0.10083	-0.40783	-0.36772	-0.86731
48.000	0.06129	-0.42573	-0.34004	-0.88124
49.000	0.06920	-0.38197	-0.37365	-0.85737
50.000	0.06920	-0.35809	-0.36179	-0.84344
51.000	0.10280	-0.37003	-0.43296	-0.88321
52.000	0.07710	-0.41777	-0.35586	-0.89317
53.000	0.11862	-0.35014	-0.37365	-0.93095
54.000	0.12060	-0.39390	-0.37365	-0.81759
55.000	0.06326	-0.41578	-0.37365	-0.88720
56.000	0.13048	-0.41976	-0.40923	-0.86333
57.000	0.11862	-0.35014	-0.38156	-0.91504
58.000	0.05338	-0.40186	-0.37365	-0.88322
59.000	0.11862	-0.40186	-0.38353	-0.92698
60.000	0.11467	-0.37003	-0.36574	-0.88123
61.000	0.09490	-0.41777	-0.39539	-0.89316
62.000	0.10083	-0.38793	-0.40133	-0.89913
63.000	0.07908	-0.39191	-0.38551	-0.89515
64.000	0.08106	-0.40186	-0.38946	-0.81957
65.000	0.07117	-0.37401	-0.36179	-0.85936
66.000	0.07315	-0.38594	-0.40528	-0.88521
67.000	0.13641	-0.37799	-0.37958	-0.91504
68.000	0.10874	-0.38395	-0.35783	-0.89317
69.000	0.08699	-0.37799	-0.37167	-0.87129
70.000	0.09094	-0.40783	-0.37167	-0.89317
71.000	0.16014	-0.39788	-0.36969	-0.89317
72.000	0.13641	-0.37799	-0.38749	-0.92698
73.000	0.12653	-0.37600	-0.39144	-0.87924
74.000	0.10676	-0.34019	-0.40133	-0.95084
75.000	0.07513	-0.41578	-0.42702	-0.89515
76.000	0.10874	-0.37202	-0.47249	-0.90509
77.000	0.02372	-0.43170	-0.49819	-0.89912
78.000	-0.00198	-0.36008	-0.50215	-0.85536
79.000	-0.01582	-0.33621	-0.59901	-0.89711
80.000	-0.10280	-0.33024	-0.61878	-0.79170
81.000	-0.12257	-0.23276	-0.63855	-0.70418
82.000	-0.24910	-0.13329	-0.75715	-0.64052
83.000	-0.28271	0.00000	-0.79668	-0.61465
