time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	1.13663	0.35206	0.36179	0.81361
1.000	1.14848	0.40576	0.32422	0.81361
2.000	1.12279	0.38786	0.31829	0.79770
3.000	1.08327	0.39980	0.35388	0.77582
4.000	1.08327	0.36599	0.34004	0.77980
5.000	1.12675	0.40974	0.33016	0.81958
6.000	1.06943	0.42765	0.35388	0.80963
7.000	1.11884	0.42167	0.39144	0.85537
8.000	1.12082	0.39979	0.38946	0.82753
9.000	1.12675	0.39582	0.35586	0.85538
10.000	1.16429	0.41968	0.38156	0.88123
11.000	1.14058	0.42963	0.36376	0.85339
12.000	1.14058	0.41769	0.38749	0.85935
13.000	1.16429	0.42763	0.34004	0.80764
14.000	1.16034	0.46144	0.39539	0.83151
15.000	1.14453	0.43161	0.36969	0.81957
16.000	1.13268	0.44952	0.39342	0.82952
17.000	1.14058	0.44554	0.42702	0.87924
18.000	1.15046	0.38984	0.38156	0.84941
19.000	1.11884	0.47338	0.38551	0.86731
20.000	1.14848	0.44554	0.36376	0.87527
21.000	1.09315	0.42963	0.37167	0.83151
22.000	1.13663	0.42963	0.38551	0.84145
23.000	1.13268	0.41968	0.36376	0.86532
24.000	1.12675	0.40974	0.39144	0.86532
25.000	1.17220	0.41968	0.37760	0.85736
26.000	1.15046	0.41371	0.35783	0.89118
27.000	1.14058	0.40974	0.36969	0.85935
28.000	1.14453	0.45548	0.38156	0.94686
29.000	1.13268	0.45946	0.37760	0.91504
30.000	1.14256	0.40377	0.35586	0.89516
31.000	1.15837	0.43161	0.37365	0.87725
32.000	1.11489	0.39781	0.39539	0.86532
33.000	1.12279	0.39780	0.36772	0.87725
34.000	1.15046	0.41570	0.36179	0.89317
35.000	1.10303	0.41173	0.38551	0.87328
36.000	1.12872	0.40178	0.34004	0.90112
37.000	1.10106	0.35604	0.37167	0.91504
38.000	1.12872	0.44355	0.36772	0.96278
39.000	1.13070	0.42366	0.39539	0.90112
40.000	1.15244	0.42763	0.35586	0.88919
41.000	1.12279	0.42963	0.38946	0.88720
42.000	1.13663	0.40775	0.39144	0.90510
43.000	1.11884	0.44156	0.38156	0.84543
44.000	1.12082	0.46742	0.34399	0.87726
45.000	1.15639	0.43161	0.35388	0.88322
46.000	1.13663	0.42963	0.34597	0.83549
47.000	1.16627	0.44155	0.35388	0.88720
48.000	1.13465	0.44355	0.36969	0.90311
49.000	1.11094	0.43361	0.33411	0.90709
50.000	1.09315	0.38985	0.33411	0.89516
51.000	1.09315	0.40775	0.35190	0.89516
52.000	1.08524	0.44157	0.32027	0.90709
53.000	1.14453	0.46543	0.35981	0.85936
54.000	1.12082	0.43559	0.34399	0.93295
55.000	1.12872	0.44952	0.36772	0.90908
56.000	1.15046	0.46940	0.31829	0.89715
57.000	1.10698	0.43361	0.36179	0.90311
58.000	1.13860	0.46940	0.37167	0.92698
59.000	1.13070	0.52112	0.36969	0.93493
60.000	1.12872	0.52509	0.38749	0.88521
61.000	1.13268	0.44753	0.37365	0.89317
62.000	1.14058	0.47338	0.39144	0.95283
63.000	1.16429	0.44354	0.33213	0.91903
64.000	1.18208	0.46144	0.35190	0.89516
65.000	1.12477	0.47736	0.33213	0.90908
66.000	1.14848	0.53305	0.34597	0.92499
67.000	1.14651	0.47338	0.35388	0.89913
68.000	1.19394	0.52707	0.33806	0.88322
69.000	1.14256	0.57084	0.33213	0.96875
70.000	1.17022	0.56288	0.34004	0.96278
71.000	1.16825	0.54100	0.35783	0.90908
