time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	0.00198	2.06017	-1.11884	2.32393
1.000	-0.04547	2.03235	-1.17220	2.28417
2.000	-0.09490	2.00851	-1.12082	2.47483
3.000	-0.03163	2.01646	-1.05560	2.29817
4.000	-0.00989	1.99261	-1.07536	2.36765
5.000	-0.10478	2.02837	-1.09710	2.44110
6.000	0.01384	1.94095	-1.07536	2.43715
7.000	-0.04349	2.04427	-1.03386	2.47689
8.000	-0.06326	2.08202	-1.08524	2.35375
9.000	-0.09292	2.08599	-1.04967	2.36767
10.000	0.02768	2.14163	-1.05560	2.41334
11.000	-0.05733	2.04229	-1.04177	2.33789
12.000	-0.13048	1.96876	-1.15244	2.52444
13.000	-0.04745	2.05023	-1.02793	2.42726
14.000	-0.12653	2.07407	-1.04572	2.35378
15.000	-0.06920	2.13169	-1.09513	2.50265
16.000	-0.04152	2.10586	-1.12477	2.43314
17.000	-0.05931	1.98864	-1.04374	2.43320
18.000	-0.16804	2.07804	-1.13663	2.38945
19.000	-0.10478	2.09990	-1.01607	2.40145
20.000	-0.10083	2.01844	-0.92120	2.48094
21.000	-0.18979	2.05221	-0.99631	2.34190
22.000	-0.08501	2.02043	-1.05955	2.47091
23.000	-0.16409	2.07407	-0.97062	2.31808
24.000	-0.00791	2.10984	-1.01607	2.45109
25.000	-0.11664	2.00056	-1.00026	2.53052
26.000	-0.10478	2.02043	-1.04572	2.50666
27.000	-0.04152	2.12176	-1.11489	2.44109
28.000	-0.01384	2.13567	-0.99829	2.45508
29.000	-0.03954	2.14162	-1.02003	2.46896
30.000	-0.10676	2.07407	-0.97654	2.46105
31.000	-0.09292	2.15354	-0.92318	2.46903
32.000	-0.02966	2.14361	-1.07932	2.55428
33.000	0.04745	2.15950	-1.02398	2.50271
34.000	-0.13839	1.97870	-0.92911	2.43130
35.000	-0.05931	2.09593	-1.01014	2.52059
36.000	-0.09292	2.14560	-1.04177	2.53049
37.000	-0.05338	2.06215	-1.05955	2.39546
38.000	-0.11664	2.01844	-1.00026	2.42132
39.000	-0.04349	2.12970	-1.00026	2.43324
40.000	-0.05931	2.16745	-0.92120	2.36181
41.000	-0.06920	2.05818	-0.97259	2.42333
42.000	-0.02570	2.10984	-0.94492	2.56630
43.000	-0.06524	2.06811	-1.03386	2.46498
44.000	0.00989	2.17540	-1.02398	2.49477
45.000	-0.05931	2.03632	-0.96271	2.45312
46.000	-0.00989	2.13964	-0.92911	2.47697
47.000	-0.05931	2.17341	-0.93899	2.49284
48.000	0.03163	2.13169	-1.02793	2.52653
49.000	-0.07710	2.05421	-1.01805	2.47095
50.000	0.00395	2.07209	-0.95876	2.44716
51.000	-0.02372	2.16745	-0.98643	2.60001
52.000	0.00198	2.07209	-0.93702	2.54645
53.000	-0.01384	2.13567	-0.98840	2.57619
54.000	-0.00198	2.09394	-0.85796	2.42539
55.000	0.02372	1.96877	-1.01014	2.52059
56.000	-0.00989	2.06414	-1.02003	2.56822
57.000	-0.03559	2.00652	-0.96271	2.48290
58.000	0.00000	2.09196	-0.99038	2.58413
59.000	-0.06920	2.10586	-0.97457	2.50870
60.000	0.03954	2.11977	-0.99829	2.37367
61.000	0.10083	2.05818	-1.03386	2.46696
62.000	-0.07710	2.01049	-1.05758	2.46099
63.000	0.02372	2.05222	-0.98445	2.59604
64.000	-0.04547	2.05421	-1.04374	2.52056
65.000	-0.04745	2.00056	-0.95085	2.44916
66.000	-0.00989	2.08401	-0.95678	2.60003
67.000	0.00198	1.99062	-1.06153	2.58209
68.000	0.01779	1.98466	-0.98050	2.56825
69.000	0.05140	2.08600	-1.04967	2.58805
70.000	0.07513	2.07010	-0.94295	2.49086
71.000	0.06524	2.09593	-0.93504	2.56630
72.000	0.03756	2.03633	-1.02003	2.61189
73.000	0.02175	2.01646	-1.06746	2.51459
74.000	0.12060	2.05619	-1.04572	2.51063
75.000	0.02570	1.94492	-1.06153	2.55826
76.000	0.00395	1.94095	-0.93899	2.53652
77.000	-0.03756	2.05818	-0.91527	2.51073
78.000	0.01779	1.99062	-0.93504	2.54248
79.000	0.09885	2.05818	-0.94492	2.47894
80.000	0.01186	2.05619	-0.92120	2.49484
81.000	0.00791	1.98466	-0.83028	2.52667
82.000	0.01779	1.95883	-0.94492	2.54049
83.000	0.01384	2.06812	-0.98247	2.57619
84.000	-0.13048	1.95684	-0.93504	2.42335
85.000	0.04349	1.99857	-0.97852	2.46701
86.000	0.05733	2.04030	-0.99433	2.50670
87.000	-0.05536	1.99659	-0.93109	2.53454
88.000	-0.01977	2.07209	-0.97062	2.68538
89.000	-0.07513	1.93697	-0.97259	2.52260
90.000	-0.03361	2.15752	-1.00224	2.59007
91.000	-0.07710	2.19725	-1.03188	2.59601
92.000	-0.06129	2.21314	-0.99433	2.58412
93.000	-0.11269	2.21910	-0.92516	2.56631
94.000	0.01186	1.98069	-0.97259	2.59804
95.000	-0.16014	1.94293	-0.89156	2.44523
96.000	-0.13839	1.90120	-0.91132	2.47499
97.000	-0.08897	1.78395	-0.96469	2.21481
98.000	0.02768	1.65873	-0.93702	2.10161
99.000	-0.11467	1.52156	-0.82040	2.07386
100.000	0.09490	1.40625	-0.74529	1.86527
