time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	0.96073	-0.03183	-0.04349	-0.75196
1.000	0.97654	-0.03183	-0.05931	-0.76390
2.000	0.99631	-0.04973	0.00791	-0.74997
3.000	1.04769	-0.05172	-0.03361	-0.73605
4.000	0.99829	-0.00796	-0.01977	-0.79970
5.000	0.99236	-0.03978	-0.02768	-0.74799
6.000	0.97852	-0.03779	-0.00989	-0.74003
7.000	0.99631	0.00199	-0.04152	-0.82158
8.000	0.98445	0.03580	-0.06722	-0.77782
9.000	0.98445	-0.01193	-0.03163	-0.76987
10.000	1.03781	-0.04376	-0.06722	-0.79572
11.000	0.99038	-0.02586	-0.07710	-0.77782
12.000	1.02003	-0.01193	-0.06524	-0.76987
13.000	0.96469	-0.02586	-0.03756	-0.80965
14.000	1.01607	-0.03183	-0.09292	-0.78578
15.000	0.97654	-0.03580	-0.05931	-0.75594
16.000	1.03188	0.00796	-0.05140	-0.69826
17.000	1.00421	-0.01193	-0.07908	-0.80169
18.000	0.96864	0.00995	-0.02966	-0.75992
19.000	1.06351	-0.00597	-0.06920	-0.74202
20.000	0.98050	0.00000	-0.06524	-0.78777
21.000	0.97654	-0.03382	-0.06722	-0.74600
22.000	1.01212	-0.03580	-0.05140	-0.78976
23.000	1.04572	0.02586	-0.03756	-0.71019
24.000	0.98445	-0.02188	-0.05140	-0.80965
25.000	1.02793	0.04973	-0.06129	-0.79572
26.000	1.00026	-0.01989	-0.02768	-0.75196
27.000	0.96073	-0.04973	-0.04745	-0.75196
28.000	0.99236	0.03978	-0.05931	-0.77185
29.000	0.99631	-0.01591	-0.06722	-0.81959
30.000	1.02595	-0.03183	-0.05931	-0.75196
31.000	0.95876	0.01989	-0.06326	-0.77782
32.000	1.00224	0.02586	-0.05536	-0.77185
33.000	0.96469	-0.01392	-0.01977	-0.76390
34.000	0.99829	0.00597	-0.09885	-0.77981
35.000	0.99433	0.00000	-0.05536	-0.69627
36.000	0.97062	0.03382	-0.07710	-0.69428
37.000	1.00619	0.01591	-0.01582	-0.81164
38.000	1.03584	0.02984	-0.05931	-0.76987
39.000	0.95678	-0.02188	-0.04943	-0.76191
40.000	0.99829	0.01193	-0.01186	-0.77782
41.000	0.97259	-0.02984	-0.02175	-0.73207
42.000	1.01212	0.01193	-0.04547	-0.78180
43.000	0.99631	-0.01392	-0.06722	-0.72611
44.000	1.03781	-0.00199	-0.03163	-0.75196
45.000	0.93504	0.05172	-0.07117	-0.76589
46.000	0.99433	0.00398	-0.06722	-0.80368
47.000	0.97259	0.04177	-0.05931	-0.76788
48.000	1.00619	0.08553	-0.06129	-0.79771
49.000	1.01410	-0.02984	-0.07710	-0.80368
50.000	0.99433	-0.02387	-0.05536	-0.78777
51.000	1.00619	0.01591	-0.06920	-0.72611
52.000	1.04769	-0.03978	-0.06524	-0.78578
53.000	1.02991	-0.02785	-0.06920	-0.74401
54.000	1.01607	0.02785	-0.04349	-0.73406
55.000	0.99829	0.02984	-0.07117	-0.78976
56.000	0.98643	0.01591	-0.01779	-0.72809
57.000	1.02793	0.00199	-0.05931	-0.74202
58.000	0.97259	-0.00199	-0.07117	-0.75594
59.000	0.99038	0.00199	-0.05536	-0.75395
60.000	0.96864	-0.01790	-0.03361	-0.74003
61.000	0.98643	-0.05371	-0.03954	-0.74600
62.000	1.01805	0.00398	-0.03954	-0.69428
63.000	0.97062	-0.01392	-0.01779	-0.76191
64.000	0.96864	-0.00995	-0.06524	-0.76589
65.000	1.01805	-0.04177	-0.01582	-0.80567
66.000	1.02793	0.03381	-0.03954	-0.72213
67.000	0.97062	0.02785	-0.02570	-0.72809
68.000	0.99236	0.05371	-0.08106	-0.74997
69.000	0.93504	-0.00995	-0.04745	-0.70820
70.000	0.97259	0.01591	-0.04943	-0.75793
71.000	0.98840	0.02984	-0.03163	-0.76987
72.000	0.92120	0.02188	-0.02372	-0.76191
73.000	0.93899	0.03779	-0.01186	-0.74997
74.000	1.00421	-0.02785	0.01582	-0.74997
75.000	1.00026	0.00995	-0.02372	-0.75395
76.000	0.99433	0.00597	-0.04547	-0.72213
77.000	0.98247	0.02984	-0.01582	-0.74401
78.000	0.93702	0.00000	-0.04349	-0.73804
79.000	0.94887	0.00597	-0.05536	-0.76987
80.000	0.99038	-0.00398	-0.01582	-0.72809
81.000	0.93899	-0.04376	-0.02966	-0.74401
82.000	0.95480	-0.03183	-0.04349	-0.75395
83.000	0.97259	-0.03382	-0.02175	-0.77981
84.000	0.93109	-0.00597	-0.06722	-0.75594
85.000	0.96864	-0.00398	-0.02966	-0.71019
86.000	0.95085	0.04575	-0.03756	-0.78976
87.000	0.96864	-0.00796	-0.04349	-0.77185
88.000	1.06548	0.02785	-0.02175	-0.75992
89.000	0.98050	0.00398	-0.01186	-0.72611
90.000	0.96864	0.06564	0.00791	-0.75196
91.000	0.95876	-0.00995	0.00000	-0.72611
92.000	0.98643	-0.01591	0.02175	-0.73406
93.000	0.94887	0.06763	-0.02966	-0.72611
94.000	0.98050	0.04973	-0.06722	-0.79373
95.000	0.96864	-0.03779	-0.04152	-0.72014
96.000	0.91132	-0.04177	-0.02570	-0.75196
97.000	1.01805	-0.03183	-0.04152	-0.77185
98.000	0.96864	0.03580	-0.01186	-0.72611
99.000	1.00224	0.03382	-0.04943	-0.79175
100.000	0.96864	-0.00796	-0.01977	-0.77782
101.000	0.98643	-0.01193	-0.04349	-0.76987
102.000	1.00817	0.05768	-0.04152	-0.75793
103.000	0.93702	0.05172	-0.07117	-0.77384
104.000	1.00619	0.05768	-0.02966	-0.77185
105.000	0.97259	0.02785	-0.02768	-0.77981
106.000	0.99433	0.06365	-0.00791	-0.77583
107.000	0.93702	0.04575	-0.02768	-0.78976
108.000	0.96073	0.03382	-0.02175	-0.75594
109.000	1.00224	0.03779	-0.01186	-0.72014
110.000	0.97062	-0.00398	-0.02372	-0.73207
111.000	1.01014	0.08155	-0.00791	-0.77185
112.000	1.00619	0.09349	-0.04547	-0.79970
113.000	1.01212	0.02188	-0.04152	-0.76191
114.000	0.97259	0.08752	-0.02372	-0.76987
115.000	1.02200	0.09150	-0.07513	-0.80766
116.000	0.93504	0.09349	-0.07117	-0.74600
117.000	1.00224	0.07161	-0.11269	-0.72213
118.000	0.90144	0.07559	-0.15618	-0.71019
119.000	0.83819	0.10742	-0.15025	-0.69627
120.000	0.73145	0.14522	-0.25305	-0.67438
121.000	0.67610	0.12731	-0.36772	-0.65249
122.000	0.56540	0.16313	-0.45865	-0.60276
123.000	0.52587	0.21485	-0.57727	-0.60076
124.000	0.44679	0.24071	-0.65634	-0.57887
125.000	0.31632	0.25464	-0.75319	-0.52913
126.000	0.22933	0.30239	-0.78680	-0.48338
127.000	0.12257	0.26459	-0.85400	-0.47740
