time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	1.90315	1.98158	-0.04943	1.00058
1.000	1.96832	2.02718	-0.04349	1.01053
2.000	1.92290	1.98950	-0.03559	0.98467
3.000	1.95252	2.00536	-0.04943	1.03241
4.000	1.92093	1.97163	0.00000	1.00456
5.000	1.92093	1.96766	-0.04349	1.01053
6.000	1.90908	2.02924	-0.00791	1.01252
7.000	1.87551	1.98757	-0.10478	1.03837
8.000	1.87551	1.96970	-0.09687	1.02246
9.000	1.90118	2.01535	-0.07710	1.01451
10.000	1.87353	1.96772	-0.04547	0.97075
11.000	1.88341	1.97168	-0.06129	0.98268
12.000	1.89920	2.03918	-0.04349	0.99064
13.000	1.91105	2.02328	-0.03559	1.00257
14.000	1.91303	2.04711	-0.02768	0.99064
15.000	1.91895	2.03518	-0.06129	1.01649
16.000	1.91500	2.05505	-0.08106	1.08411
17.000	1.90513	2.07889	0.01186	1.04633
18.000	1.90513	2.02924	0.00198	1.06224
19.000	1.90513	2.10669	0.00593	1.03241
20.000	1.88933	2.10274	-0.06722	1.01252
21.000	1.93080	2.11658	0.02372	0.98865
22.000	1.91698	2.09476	0.00791	0.96081
23.000	1.96635	2.11455	-0.00395	0.98269
24.000	1.95647	2.14236	0.02768	0.89716
25.000	1.97622	2.11256	0.01977	0.96479
26.000	1.91698	2.15433	0.04152	1.06025
27.000	1.92883	2.13843	0.05733	1.06621
28.000	1.95252	2.20392	0.02175	1.06820
29.000	1.91105	2.18213	-0.02966	1.22133
30.000	1.95055	2.17017	-0.04547	1.22729
31.000	1.98017	2.25550	-0.05338	1.32274
32.000	1.97622	2.23962	-0.08303	1.37642
33.000	2.04928	2.26533	-0.01977	1.37841
34.000	2.02361	2.25345	-0.10478	1.41818
35.000	2.07889	2.27918	-0.17398	1.40823
36.000	2.10654	2.20966	-0.25701	1.44003
37.000	2.13023	2.24933	-0.22538	1.53149
38.000	2.09666	2.31091	-0.27678	1.52950
39.000	2.15589	2.37632	-0.33806	1.62491
40.000	2.19538	2.08050	-0.38946	1.40423
41.000	2.38092	1.72283	-0.31236	1.37442
42.000	2.47170	3.07581	-0.28073	1.96278
43.000	2.59206	4.96597	-0.19770	3.39793
44.000	2.64335	7.31506	-0.39935	5.39119
45.000	2.48946	10.02888	-0.53378	7.65490
46.000	2.28026	12.69716	-0.73145	9.88684
47.000	1.70762	15.03086	-1.05165	11.86546
48.000	NaN	NaN	-1.71948	13.64021
49.000	NaN	NaN	-7.35335	14.94857
50.000	NaN	NaN	NaN	NaN
51.000	NaN	NaN	NaN	NaN
52.000	NaN	NaN	NaN	NaN
53.000	NaN	NaN	NaN	NaN
54.000	NaN	NaN	NaN	NaN
55.000	NaN	NaN	NaN	NaN
56.000	NaN	NaN	NaN	NaN
57.000	NaN	NaN	NaN	NaN
58.000	NaN	NaN	NaN	NaN
59.000	NaN	NaN	NaN	NaN
60.000	NaN	NaN	NaN	NaN
61.000	NaN	NaN	NaN	NaN
62.000	NaN	NaN	NaN	NaN
63.000	NaN	NaN	NaN	NaN
64.000	NaN	NaN	NaN	NaN
65.000	NaN	NaN	NaN	NaN
66.000	NaN	NaN	NaN	NaN
67.000	NaN	NaN	NaN	NaN
68.000	NaN	NaN	NaN	NaN
69.000	NaN	NaN	NaN	NaN
70.000	NaN	NaN	NaN	NaN
71.000	NaN	NaN	NaN	NaN
72.000	NaN	NaN	NaN	NaN
73.000	NaN	NaN	NaN	NaN
74.000	NaN	NaN	NaN	NaN
75.000	NaN	NaN	NaN	NaN
76.000	NaN	NaN	NaN	NaN
77.000	NaN	NaN	NaN	NaN
78.000	NaN	NaN	NaN	NaN
79.000	NaN	NaN	NaN	NaN
80.000	NaN	NaN	NaN	NaN
81.000	NaN	NaN	NaN	NaN
82.000	NaN	NaN	NaN	NaN
83.000	NaN	NaN	NaN	NaN
84.000	NaN	NaN	NaN	NaN
85.000	NaN	NaN	NaN	NaN
86.000	NaN	NaN	NaN	NaN
87.000	NaN	NaN	NaN	NaN
88.000	NaN	NaN	NaN	NaN
89.000	NaN	NaN	NaN	NaN
90.000	NaN	NaN	NaN	NaN
91.000	NaN	NaN	NaN	NaN
92.000	NaN	NaN	NaN	NaN
93.000	NaN	NaN	NaN	NaN
94.000	NaN	NaN	NaN	NaN
95.000	NaN	NaN	NaN	NaN
96.000	NaN	NaN	NaN	NaN
97.000	NaN	NaN	NaN	NaN
98.000	NaN	NaN	NaN	NaN
99.000	NaN	NaN	NaN	NaN
100.000	NaN	NaN	NaN	NaN
101.000	NaN	NaN	NaN	NaN
102.000	NaN	NaN	NaN	NaN
103.000	NaN	NaN	NaN	NaN
104.000	NaN	NaN	NaN	NaN
105.000	NaN	NaN	NaN	NaN
106.000	NaN	NaN	NaN	NaN
107.000	NaN	NaN	NaN	NaN
108.000	NaN	NaN	NaN	NaN
109.000	NaN	NaN	NaN	NaN
110.000	NaN	NaN	NaN	NaN
111.000	NaN	NaN	NaN	NaN
112.000	NaN	NaN	NaN	NaN
113.000	NaN	NaN	NaN	NaN
114.000	NaN	NaN	NaN	NaN
115.000	NaN	NaN	NaN	NaN
116.000	NaN	NaN	NaN	NaN
117.000	NaN	NaN	NaN	NaN
118.000	NaN	NaN	NaN	NaN
119.000	NaN	NaN	NaN	NaN
120.000	NaN	NaN	NaN	NaN
121.000	NaN	NaN	NaN	NaN
122.000	NaN	NaN	NaN	NaN
123.000	NaN	NaN	NaN	NaN
124.000	NaN	NaN	NaN	NaN
125.000	NaN	NaN	NaN	NaN
126.000	NaN	NaN	NaN	NaN
127.000	NaN	NaN	NaN	NaN
128.000	NaN	NaN	NaN	NaN
129.000	NaN	NaN	NaN	NaN
130.000	NaN	NaN	NaN	NaN
131.000	NaN	NaN	NaN	NaN
