time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	0.59110	0.20490	0.33016	0.09151
1.000	0.63064	0.15914	0.30643	0.06167
2.000	0.58715	0.15318	0.32620	0.07162
3.000	0.60099	0.19296	0.35783	0.06366
4.000	0.60296	0.17506	0.31829	0.09549
5.000	0.56540	0.17108	0.31236	0.10146
6.000	0.57727	0.17904	0.32620	0.05371
7.000	0.58913	0.14124	0.28666	0.09151
8.000	0.59110	0.15318	0.33016	0.05968
9.000	0.62075	0.21485	0.31829	0.08554
10.000	0.56936	0.17705	0.28271	0.05769
11.000	0.59110	0.18103	0.29062	0.07958
12.000	0.56540	0.13925	0.31632	0.07759
13.000	0.58913	0.16312	0.32027	0.03581
14.000	0.58122	0.14522	0.28271	0.09350
15.000	0.58517	0.16710	0.31632	0.08753
16.000	0.58320	0.14124	0.34597	0.08157
17.000	0.59308	0.10543	0.32620	0.07560
18.000	0.61482	0.12732	0.32422	0.04377
19.000	0.58913	0.15915	0.31236	0.07759
20.000	0.60296	0.14323	0.34597	0.08157
21.000	0.54761	0.14920	0.35586	0.05968
22.000	0.61680	0.16113	0.31039	0.05371
23.000	0.60889	0.20490	0.32225	0.09947
24.000	0.56936	0.12533	0.35586	0.08753
25.000	0.55157	0.09549	0.31829	0.06963
26.000	0.61482	0.15318	0.31236	0.08356
27.000	0.59506	0.16511	0.31039	0.05371
28.000	0.62075	0.17108	0.29457	0.06963
29.000	0.56738	0.15119	0.32818	0.07560
30.000	0.56343	0.09549	0.31434	0.03979
31.000	0.57924	0.12931	0.33806	0.09350
32.000	0.58320	0.19296	0.28271	0.02586
33.000	0.59506	0.17904	0.28271	0.06963
34.000	0.59308	0.17705	0.33806	0.07361
35.000	0.61482	0.14124	0.29259	0.08356
36.000	0.60296	0.16312	0.32027	0.05769
37.000	0.57331	0.11936	0.34399	0.04377
38.000	0.64052	0.17108	0.29655	0.05172
39.000	0.58320	0.10345	0.35586	0.07958
40.000	0.58320	0.08952	0.30446	0.08952
41.000	0.57727	0.14323	0.31829	0.08355
42.000	0.60692	0.13925	0.30643	0.05769
43.000	0.60099	0.10543	0.33411	0.03382
44.000	0.58517	0.11936	0.28864	0.06565
45.000	0.60692	0.13726	0.30050	0.07361
46.000	0.58320	0.12533	0.29259	0.09350
47.000	0.59703	0.13925	0.32027	0.07560
48.000	0.61285	0.12334	0.32422	0.07759
49.000	0.61285	0.15716	0.29062	0.06963
50.000	0.60889	0.14124	0.33213	0.04775
51.000	0.60494	0.14920	0.32225	0.05570
52.000	0.59506	0.12732	0.32225	0.02387
53.000	0.60296	0.16114	0.31434	0.04974
54.000	0.62471	0.16909	0.30248	0.04775
55.000	0.59703	0.15119	0.29852	0.05769
56.000	0.62273	0.11140	0.29852	0.09549
57.000	0.55157	0.13925	0.29852	0.06764
58.000	0.61482	0.11737	0.28271	0.00796
59.000	0.59703	0.11936	0.27876	0.05769
60.000	0.60889	0.14721	0.29655	0.00796
61.000	0.63262	0.14124	0.30050	0.04974
62.000	0.59506	0.13130	0.31434	0.05371
63.000	0.63064	0.15119	0.28666	0.04377
64.000	0.60889	0.09350	0.31236	0.06366
65.000	0.61285	0.10344	0.29852	0.04377
66.000	0.61087	0.11538	0.30841	0.04178
67.000	0.61285	0.10146	0.30446	0.06565
68.000	0.61087	0.12334	0.29852	0.03581
69.000	0.60889	0.12334	0.30841	0.04775
70.000	0.60692	0.11339	0.29062	0.10146
71.000	0.60889	0.12135	0.33411	0.03780
72.000	0.60099	0.15119	0.32225	0.05769
73.000	0.59901	0.10941	0.32422	0.11539
74.000	0.59901	0.13130	0.32027	0.08157
75.000	0.58320	0.09748	0.29259	0.10544
76.000	0.60296	0.11737	0.35190	0.08157
77.000	0.59703	0.12732	0.33609	0.09151
78.000	0.59308	0.07957	0.34993	0.13528
79.000	0.59110	0.09947	0.32027	0.07958
80.000	0.61482	0.15119	0.32818	0.06963
81.000	0.60296	0.16114	0.32027	0.02785
82.000	0.60296	0.10941	0.33213	0.11737
83.000	0.58715	0.07957	0.30446	0.03780
84.000	0.60099	0.09350	0.33411	0.08157
85.000	0.61285	0.09748	0.32225	0.09748
86.000	0.58320	0.11140	0.32225	0.09947
87.000	0.59506	0.09151	0.31434	0.05968
88.000	0.59506	0.13925	0.31829	0.11340
89.000	0.60099	0.12533	0.31236	0.09350
90.000	0.56936	0.08753	0.30643	0.10345
91.000	0.58913	0.08554	0.30643	0.12135
92.000	0.57133	0.10742	0.32225	0.07560
93.000	0.60889	0.08952	0.30050	0.06565
94.000	0.59901	0.13925	0.29457	0.06764
95.000	0.59506	0.10146	0.33016	0.08952
96.000	0.56540	0.11339	0.32818	0.10544
97.000	0.61087	0.11538	0.35586	0.05172
98.000	0.61087	0.12334	0.31829	0.10345
99.000	0.58122	0.07361	0.31829	0.09350
100.000	0.59703	0.10941	0.31632	0.13528
101.000	0.55552	0.08156	0.30248	0.10146
102.000	0.56145	0.03780	0.29655	0.09947
103.000	0.55552	0.07162	0.29655	0.08753
104.000	0.60494	0.08156	0.32225	0.10544
105.000	0.58913	0.09549	0.33016	0.08753
106.000	0.58517	0.09151	0.31829	0.10146
107.000	0.59901	0.09350	0.32818	0.09947
108.000	0.56738	0.07162	0.31829	0.09549
109.000	0.59110	0.03979	0.32818	0.08355
110.000	0.57331	0.04377	0.32818	0.06764
111.000	0.57924	0.06167	0.33806	0.09151
112.000	0.56343	0.03979	0.35190	0.09350
113.000	0.56738	0.05172	0.30841	0.07361
114.000	0.60296	0.08554	0.35388	0.09748
115.000	0.59506	0.06565	0.32225	0.07361
116.000	0.57133	0.06764	0.34597	0.13329
117.000	0.59703	0.06167	0.33016	0.09151
118.000	0.58517	0.06366	0.33016	0.12732
119.000	0.56738	0.00597	0.32620	0.09151
120.000	0.57529	0.06963	0.33609	0.13926
121.000	0.57529	0.10345	0.31632	0.08753
122.000	0.57924	0.05570	0.31434	0.06167
123.000	0.60296	0.09350	0.34004	0.11141
124.000	0.58517	0.04178	0.34399	0.11936
125.000	0.58913	0.08156	0.34597	0.09748
126.000	0.57133	0.07559	0.32818	0.10544
127.000	0.58913	0.06565	0.34795	0.06565
128.000	0.56145	0.06366	0.33609	0.06963
129.000	0.54366	0.03183	0.34004	0.06963
130.000	0.56936	0.05769	0.34993	0.05769
131.000	0.62075	0.03780	0.34399	0.05968
132.000	0.61087	0.02586	0.32620	0.09350
133.000	0.55750	0.03382	0.35388	0.06565
134.000	0.56145	0.05968	0.34004	0.08554
135.000	0.56145	0.08952	0.32225	0.07759
136.000	0.56738	0.06366	0.33609	0.05968
137.000	0.54366	0.03780	0.31829	0.07162
138.000	0.56540	0.05172	0.34202	0.07958
139.000	0.54761	0.05968	0.34597	0.03979
140.000	0.55552	0.05371	0.34399	0.09549
141.000	0.53180	0.03780	0.34004	0.06366
142.000	0.56145	0.04973	0.29457	0.04974
143.000	0.55157	0.04178	0.31434	0.04775
144.000	0.55552	0.02785	0.36969	0.06366
145.000	0.56540	0.03780	0.34597	0.04178
146.000	0.53575	0.03780	0.34597	0.07162
147.000	0.55947	0.05968	0.35190	0.05570
148.000	0.53575	0.04774	0.32422	0.07560
149.000	0.51598	0.06764	0.34597	0.08355
150.000	0.52587	0.01989	0.35190	0.07958
151.000	0.54168	0.06565	0.32027	0.06167
152.000	0.52587	0.05570	0.37167	0.09549
153.000	0.50610	0.07560	0.34004	0.08157
154.000	0.52191	0.01790	0.34795	0.09151
155.000	0.51598	0.02586	0.32818	0.04377
156.000	0.55552	0.03581	0.35190	0.09748
157.000	0.52982	-0.00398	0.34795	0.04973
158.000	0.50610	0.03780	0.33016	0.08753
159.000	0.56936	0.00995	0.35586	0.06366
