time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	2.54668	0.65186	0.45470	-0.02984
1.000	2.58219	0.59223	0.47842	0.03183
2.000	2.53089	0.63597	0.49028	-0.03183
3.000	2.54273	0.57834	0.51401	0.02586
4.000	2.56444	0.65980	0.48040	-0.02785
5.000	2.60192	0.58825	0.45668	0.00398
6.000	2.55852	0.56641	0.47447	-0.02188
7.000	2.59206	0.59421	0.48040	0.00796
8.000	2.59206	0.62004	0.50808	-0.00796
9.000	2.58614	0.60812	0.46854	-0.01591
10.000	2.58022	0.60018	0.45668	-0.02984
11.000	2.58219	0.59620	0.49226	0.01591
12.000	2.54076	0.56840	0.50017	0.00199
13.000	2.56838	0.60813	0.49819	-0.02785
14.000	2.62954	0.60612	0.47052	0.00199
15.000	2.57825	0.62601	0.47842	0.01591
16.000	2.61376	0.63394	0.45470	-0.00597
17.000	2.56246	0.59423	0.51005	-0.00796
18.000	2.60192	0.55645	0.46656	0.00199
19.000	2.58022	0.58031	0.48633	-0.02387
20.000	2.59403	0.57633	0.46854	0.04774
21.000	2.61771	0.62599	0.48238	-0.07361
22.000	2.59600	0.59024	0.42900	-0.06366
23.000	2.58614	0.62204	0.42702	-0.15915
24.000	2.58022	0.58627	0.42900	-0.07162
25.000	2.62954	0.60016	0.42307	-0.11936
26.000	2.58219	0.62005	0.45272	-0.10942
27.000	2.58219	0.55646	0.41912	-0.11141
28.000	2.58219	0.62005	0.44679	-0.12732
29.000	2.56838	0.60018	0.45470	-0.14522
30.000	2.64730	0.61207	0.42900	-0.10345
31.000	2.59206	0.57633	0.39737	-0.11737
32.000	2.62560	0.59817	0.43889	-0.13926
33.000	2.59403	0.55844	0.46261	-0.17904
34.000	2.61771	0.59619	0.44086	-0.08554
35.000	2.63152	0.60612	0.41121	-0.10544
36.000	2.61771	0.62997	0.39737	-0.08952
37.000	2.63546	0.61009	0.39935	-0.10743
38.000	2.59008	0.62799	0.44482	-0.09350
39.000	2.62560	0.60413	0.47052	-0.10743
40.000	2.59995	0.58427	0.42505	-0.10942
41.000	2.64138	0.57233	0.43493	-0.09748
42.000	2.58417	0.60813	0.43296	-0.12533
43.000	2.61771	0.57632	0.41714	-0.10942
44.000	2.64138	0.57829	0.45470	-0.13926
45.000	2.58614	0.54056	0.43889	-0.14125
46.000	2.55457	0.54852	0.47447	-0.15915
47.000	2.58811	0.56441	0.45668	-0.19496
48.000	2.57627	0.51274	0.45470	-0.13130
49.000	2.58219	0.52665	0.47842	-0.02785
50.000	2.62165	0.57830	0.47842	-0.06366
51.000	2.59403	0.59024	0.47249	-0.03979
52.000	2.56246	0.52865	0.46261	-0.05769
53.000	2.59008	0.53658	0.51598	-0.09350
54.000	2.56246	0.57634	0.49424	-0.07361
55.000	2.55654	0.57436	0.48435	-0.12732
56.000	2.57430	0.55448	0.49424	-0.05371
