time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	0.61482	-0.48737	0.52587	-0.90110
1.000	0.63855	-0.48538	0.46459	-0.87724
2.000	0.62866	-0.47345	0.48633	-0.90906
3.000	0.62471	-0.45356	0.50412	-0.89713
4.000	0.62273	-0.52318	0.55947	-0.89314
5.000	0.67610	-0.40979	0.52389	-0.87923
6.000	0.63064	-0.44560	0.50412	-0.86133
7.000	0.66029	-0.48339	0.50215	-0.88321
8.000	0.60692	-0.49931	0.51005	-0.90309
9.000	0.55552	-0.53512	0.49424	-0.89514
10.000	0.68599	-0.46350	0.51598	-0.84740
11.000	0.62273	-0.50527	0.51401	-0.88519
12.000	0.70378	-0.47742	0.50412	-0.88122
13.000	0.72354	-0.49333	0.50215	-0.85934
14.000	0.60692	-0.43565	0.52784	-0.88519
15.000	0.65238	-0.49334	0.52389	-0.85337
16.000	0.65041	-0.46748	0.50610	-0.86729
17.000	0.57529	-0.44162	0.52784	-0.91105
18.000	0.56738	-0.49135	0.56145	-0.86928
19.000	0.70378	-0.43962	0.50412	-0.85934
20.000	0.63459	-0.51920	0.48238	-0.86929
21.000	0.58913	-0.49135	0.50017	-0.86332
22.000	0.63459	-0.48339	0.48238	-0.87923
23.000	0.67017	-0.48737	0.46261	-0.89713
24.000	0.73145	-0.38591	0.51401	-0.90707
25.000	0.65831	-0.50328	0.47842	-0.84343
26.000	0.67215	-0.42968	0.51401	-0.86530
27.000	0.76110	-0.44559	0.53378	-0.88718
28.000	0.69389	-0.42769	0.50017	-0.88321
29.000	0.57529	-0.40582	0.49226	-0.84144
30.000	0.58913	-0.46350	0.47842	-0.77779
31.000	0.61087	-0.45157	0.50215	-0.81956
32.000	0.63064	-0.39587	0.45668	-0.84741
33.000	0.65041	-0.54108	0.51005	-0.86332
34.000	0.64052	-0.41178	0.49226	-0.82155
35.000	0.62471	-0.46350	0.48633	-0.84144
36.000	0.52784	-0.47147	0.44284	-0.85338
37.000	0.69192	-0.43962	0.47249	-0.83349
38.000	0.62866	-0.45753	0.45075	-0.82354
39.000	0.64843	-0.43366	0.46459	-0.84741
40.000	0.66227	-0.48140	0.46261	-0.83747
41.000	0.72947	-0.36403	0.48831	-0.81956
42.000	0.67017	-0.46946	0.48040	-0.77978
43.000	0.58320	-0.43566	0.49028	-0.83348
44.000	0.70971	-0.44957	0.48831	-0.82155
45.000	0.61087	-0.44162	0.49424	-0.84940
46.000	0.66820	-0.40183	0.48633	-0.81757
47.000	0.67413	-0.41973	0.51203	-0.81757
48.000	0.64250	-0.40780	0.49226	-0.81161
49.000	0.64843	-0.39587	0.45470	-0.84144
50.000	0.61680	-0.43167	0.48238	-0.85139
51.000	0.64645	-0.42173	0.46656	-0.83548
52.000	0.58715	-0.38990	0.44284	-0.84344
53.000	0.66227	-0.42371	0.46854	-0.84144
54.000	0.65041	-0.40979	0.47249	-0.80166
55.000	0.65238	-0.41178	0.46459	-0.82951
56.000	0.68006	-0.40780	0.46459	-0.84940
57.000	0.66622	-0.41178	0.46261	-0.79172
58.000	0.63459	-0.37995	0.47447	-0.82354
59.000	0.67808	-0.43565	0.48238	-0.83150
60.000	0.65436	-0.44162	0.53773	-0.81359
61.000	0.69192	-0.37796	0.46854	-0.78973
62.000	0.69982	-0.38989	0.50215	-0.80962
63.000	0.71564	-0.33022	0.46854	-0.82951
64.000	0.66622	-0.38194	0.44482	-0.84741
65.000	0.67610	-0.41775	0.48040	-0.79768
66.000	0.66424	-0.43565	0.45272	-0.80564
67.000	0.68796	-0.39785	0.48040	-0.83746
68.000	0.68796	-0.44957	0.48633	-0.86730
69.000	0.61680	-0.37001	0.48435	-0.81956
70.000	0.60494	-0.42173	0.45272	-0.86531
71.000	0.69982	-0.46150	0.44877	-0.85736
72.000	0.65831	-0.44162	0.46459	-0.84542
73.000	0.70575	-0.39984	0.48040	-0.80365
74.000	0.66227	-0.43565	0.45865	-0.83548
75.000	0.75122	-0.35806	0.45865	-0.86133
76.000	0.71168	-0.40780	0.48633	-0.81956
77.000	0.69389	-0.38393	0.42702	-0.80366
78.000	0.67610	-0.41377	0.47052	-0.83349
79.000	0.67017	-0.34613	0.49819	-0.83547
80.000	0.64250	-0.43167	0.45272	-0.77581
81.000	0.71168	-0.39984	0.45668	-0.85934
82.000	0.69982	-0.42371	0.44877	-0.78973
83.000	0.68599	-0.37796	0.48238	-0.79570
84.000	0.57133	-0.36802	0.46656	-0.84144
85.000	0.73936	-0.37398	0.45668	-0.84144
86.000	0.77889	-0.37596	0.47842	-0.84343
87.000	0.67017	-0.37000	0.49028	-0.81558
88.000	0.68006	-0.43963	0.46459	-0.84741
89.000	0.61878	-0.37995	0.50610	-0.87525
90.000	0.69587	-0.37796	0.47645	-0.81360
91.000	0.69982	-0.35011	0.48831	-0.83547
92.000	0.60889	-0.35012	0.46854	-0.83747
93.000	0.67808	-0.35210	0.45272	-0.81957
94.000	0.75912	-0.34414	0.44482	-0.81161
95.000	0.72354	-0.37000	0.44482	-0.83349
96.000	0.68203	-0.36801	0.47842	-0.84741
97.000	0.72947	-0.30038	0.45075	-0.82951
98.000	0.68796	-0.38791	0.48238	-0.83349
99.000	0.64250	-0.37001	0.49226	-0.82155
100.000	0.68599	-0.35409	0.51203	-0.85337
101.000	0.69389	-0.31033	0.48435	-0.86730
102.000	0.65041	-0.37796	0.47052	-0.85139
103.000	0.69192	-0.30834	0.45272	-0.89713
104.000	0.72552	-0.32823	0.45075	-0.85139
105.000	0.73540	-0.27253	0.45865	-0.81758
106.000	0.69982	-0.38393	0.47447	-0.85338
107.000	0.74529	-0.31430	0.44679	-0.84343
108.000	0.72552	-0.31231	0.47249	-0.79769
109.000	0.71761	-0.32425	0.44877	-0.82553
110.000	0.72947	-0.32823	0.46261	-0.79570
111.000	0.61878	-0.25662	0.43691	-0.84344
112.000	0.68203	-0.33818	0.43493	-0.80763
113.000	0.65831	-0.33619	0.45272	-0.80564
114.000	0.70180	-0.33221	0.43493	-0.84741
115.000	0.71168	-0.33817	0.39935	-0.83946
116.000	0.65634	-0.36404	0.44086	-0.80962
117.000	0.66424	-0.31630	0.46063	-0.89316
118.000	0.60692	-0.30834	0.42702	-0.80962
119.000	0.66820	-0.36603	0.45075	-0.84145
120.000	0.68994	-0.31629	0.45668	-0.85139
121.000	0.71564	-0.29242	0.48435	-0.87724
122.000	0.65041	-0.41377	0.43493	-0.81957
123.000	0.73343	-0.33419	0.45865	-0.82752
124.000	0.70971	-0.38194	0.44679	-0.84343
125.000	0.71959	-0.35409	0.41714	-0.86333
126.000	0.68203	-0.34414	0.43493	-0.84344
127.000	0.69785	-0.32226	0.45272	-0.85338
128.000	0.66820	-0.37995	0.45272	-0.83747
129.000	0.63262	-0.34415	0.45272	-0.80167
130.000	0.66227	-0.34216	0.45075	-0.83946
131.000	0.70378	-0.31828	0.43493	-0.84145
132.000	0.65634	-0.31232	0.48040	-0.87724
133.000	0.66820	-0.31033	0.43691	-0.78774
134.000	0.72552	-0.29441	0.44482	-0.81559
135.000	0.68203	-0.33022	0.42900	-0.79769
136.000	0.72157	-0.38194	0.40923	-0.84742
137.000	0.70180	-0.33619	0.47645	-0.85139
138.000	0.68796	-0.31431	0.45272	-0.81161
139.000	0.73936	-0.30833	0.42900	-0.81957
140.000	0.62668	-0.30834	0.44086	-0.82951
141.000	0.69389	-0.31629	0.43098	-0.83548
142.000	0.73343	-0.29839	0.44482	-0.80167
143.000	0.76505	-0.37000	0.44086	-0.83747
144.000	0.72354	-0.36801	0.41319	-0.80565
145.000	0.76110	-0.34613	0.42900	-0.80962
146.000	0.71959	-0.34812	0.43296	-0.84344
147.000	0.75912	-0.34215	0.44877	-0.82553
148.000	0.67808	-0.30436	0.46656	-0.80763
149.000	0.74133	-0.27054	0.45865	-0.82155
150.000	0.80063	-0.28247	0.42900	-0.82752
151.000	0.72354	-0.27253	0.44877	-0.85935
152.000	0.75517	-0.38392	0.46261	-0.85537
153.000	0.68006	-0.36006	0.40528	-0.79968
154.000	0.70180	-0.33817	0.47052	-0.81360
155.000	0.76901	-0.35010	0.41319	-0.79570
156.000	0.76110	-0.28844	0.48831	-0.82354
157.000	0.78284	-0.33817	0.43098	-0.80366
158.000	0.76308	-0.36403	0.41319	-0.83548
159.000	0.77098	-0.32425	0.46459	-0.84940
160.000	0.69785	-0.29043	0.45865	-0.81758
161.000	0.68796	-0.34414	0.42900	-0.84145
162.000	0.82238	-0.29639	0.43296	-0.80366
163.000	0.80063	-0.25064	0.41714	-0.80167
164.000	0.67413	-0.29441	0.44482	-0.85736
165.000	0.74331	-0.26855	0.44482	-0.85139
166.000	0.71761	-0.23871	0.41516	-0.85338
167.000	0.75319	-0.23274	0.40528	-0.82952
168.000	0.73936	-0.29043	0.41714	-0.83349
169.000	0.75715	-0.30237	0.42900	-0.86730
170.000	0.70773	-0.34812	0.42307	-0.82753
171.000	0.67215	-0.27253	0.42109	-0.83548
172.000	0.70773	-0.31629	0.41319	-0.81957
173.000	0.69982	-0.26059	0.41516	-0.79570
174.000	0.70575	-0.29242	0.41121	-0.81162
175.000	0.74331	-0.30634	0.36969	-0.78974
176.000	0.72947	-0.31032	0.41121	-0.81360
177.000	0.75319	-0.27054	0.38946	-0.77979
178.000	0.77494	-0.24468	0.44482	-0.79570
179.000	0.71959	-0.24866	0.44482	-0.77183
180.000	0.72157	-0.29640	0.40923	-0.78974
181.000	0.79866	-0.27054	0.43098	-0.77780
182.000	0.77889	-0.24070	0.39737	-0.81162
183.000	0.78680	-0.21086	0.44086	-0.83349
184.000	0.75122	-0.29640	0.39539	-0.82952
185.000	0.68599	-0.28646	0.44086	-0.81758
186.000	0.75122	-0.28446	0.41121	-0.82355
187.000	0.73343	-0.27253	0.41516	-0.81957
188.000	0.80459	-0.28844	0.38749	-0.80366
189.000	0.78877	-0.28645	0.41319	-0.80963
190.000	0.79273	-0.21683	0.40133	-0.78377
191.000	0.74924	-0.25661	0.41912	-0.78775
192.000	0.80854	-0.18301	0.40726	-0.76189
193.000	0.83424	-0.24268	0.43296	-0.76587
194.000	0.75912	-0.20887	0.42505	-0.79968
195.000	0.72947	-0.27054	0.41516	-0.79968
196.000	0.76308	-0.22081	0.37563	-0.79770
197.000	0.75122	-0.20887	0.40923	-0.79769
198.000	0.82633	-0.20290	0.41319	-0.81161
199.000	0.72552	-0.25662	0.42307	-0.75393
200.000	0.68203	-0.24468	0.37167	-0.78178
201.000	0.80854	-0.24269	0.34597	-0.80764
202.000	0.74529	-0.21484	0.38551	-0.81361
203.000	0.79075	-0.16909	0.37167	-0.78775
204.000	0.78087	-0.22081	0.39935	-0.78178
205.000	0.81249	-0.22080	0.39144	-0.80764
206.000	0.75517	-0.31032	0.43098	-0.80763
207.000	0.70378	-0.25463	0.44284	-0.82951
208.000	0.80854	-0.22876	0.39935	-0.79968
209.000	0.79075	-0.18500	0.43889	-0.83150
210.000	0.83028	-0.19097	0.44086	-0.82355
211.000	0.79470	-0.21882	0.38749	-0.77383
212.000	0.84017	-0.21285	0.38156	-0.75593
