time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	1.57725	0.09943	0.83819	0.07161
1.000	1.56737	0.10739	0.86981	0.11140
2.000	1.54762	0.09944	0.86388	0.09747
3.000	1.61083	0.16903	0.82238	0.05172
4.000	1.56540	0.10142	0.85598	0.05172
5.000	1.56342	0.10341	0.85005	0.05371
6.000	1.54762	0.09745	0.88167	0.05172
7.000	1.55157	0.09944	0.82040	0.07758
8.000	1.57132	0.12529	0.84412	0.04973
9.000	1.53971	0.11137	0.87772	0.07161
10.000	1.56935	0.14915	0.84807	0.03183
11.000	1.54367	0.07358	0.82040	0.07360
12.000	1.56145	0.15512	0.86784	0.06564
13.000	1.55947	0.10341	0.83424	0.01989
14.000	1.56145	0.09943	0.85598	0.01989
15.000	1.56145	0.13921	0.84610	0.05570
16.000	1.57923	0.13523	0.85796	0.08554
17.000	1.53971	0.07955	0.81842	0.06366
18.000	1.52984	0.05370	0.84214	0.08355
19.000	1.57132	0.13125	0.82435	0.07957
20.000	1.54959	0.08551	0.87377	0.06564
21.000	1.53379	0.09148	0.85203	0.04973
22.000	1.54564	0.06364	0.84412	0.05570
23.000	1.53971	0.09347	0.84412	0.08753
24.000	1.50613	0.05767	0.81645	0.03581
25.000	1.55354	0.08154	0.84610	0.02188
26.000	1.53576	0.10540	0.85993	0.07758
27.000	1.52193	0.08154	0.85796	0.06763
28.000	1.54367	0.07159	0.85796	0.04973
29.000	1.56935	0.11137	0.87179	0.05968
30.000	1.55947	0.08353	0.87377	0.04774
31.000	1.54169	0.08154	0.87179	0.09150
32.000	1.53971	0.03977	0.89156	0.01591
33.000	1.56342	0.06563	0.83621	0.03780
34.000	1.54169	0.08551	0.83424	0.04973
35.000	1.55947	0.07756	0.84017	0.06763
36.000	1.51798	0.01591	0.87970	0.02586
37.000	1.51008	0.09347	0.86784	0.07758
38.000	1.52193	0.09347	0.91725	0.07957
39.000	1.51996	0.07159	0.84610	0.08951
40.000	1.51008	0.06165	0.86388	0.05769
41.000	1.51798	0.05370	0.89156	0.04575
42.000	1.54367	0.03779	0.89946	0.08752
43.000	1.52193	0.07358	0.88958	0.08355
44.000	1.53971	0.03779	0.87970	0.04177
45.000	1.52589	0.08353	0.86981	0.06365
46.000	1.53181	0.04972	0.86784	0.04973
47.000	1.48440	0.04773	0.86191	0.05769
48.000	1.54169	0.05171	0.86586	0.03382
49.000	1.55157	0.07955	0.85005	0.05371
50.000	1.51601	0.04574	0.87574	0.01989
51.000	1.55552	0.06762	0.88365	0.05769
52.000	1.52589	0.07756	0.89749	0.03382
53.000	1.53774	0.05966	0.86586	-0.01194
54.000	1.54959	0.08154	0.86388	0.04774
55.000	1.51601	0.08552	0.88563	0.02586
56.000	1.55157	0.04375	0.88365	0.04575
57.000	1.55749	0.01790	0.90539	0.03779
58.000	1.52984	0.08552	0.86388	-0.00398
59.000	1.55157	0.05767	0.88563	0.02387
60.000	1.54169	0.05171	0.86191	0.00000
61.000	1.52589	0.09347	0.85203	0.00398
62.000	1.54169	0.04972	0.86981	0.03382
63.000	1.53971	0.05767	0.90737	0.03183
64.000	1.53971	0.06165	0.88167	0.05769
65.000	1.52391	0.04176	0.87179	0.00796
66.000	1.54169	0.05171	0.89749	0.03581
67.000	1.52391	0.04574	0.89946	0.00398
68.000	1.56540	0.03580	0.86981	0.02188
69.000	1.54564	0.04176	0.82435	0.01194
70.000	1.54762	0.07955	0.92120	0.04575
71.000	1.51403	0.07159	0.88760	0.03581
72.000	1.54959	0.01193	0.90737	0.04177
73.000	1.52984	0.05966	0.89353	0.04177
74.000	1.51996	0.04176	0.87970	0.05968
75.000	1.52984	0.06364	0.89551	0.07957
76.000	1.53971	0.07159	0.88167	0.06167
77.000	1.53774	0.01790	0.85598	0.04774
78.000	1.52391	0.05171	0.87574	0.06167
79.000	1.54169	0.02983	0.85993	0.03978
80.000	1.51601	0.07159	0.90737	0.04774
81.000	1.55552	0.04176	0.85203	0.06365
82.000	1.54564	0.01989	0.89946	0.00398
83.000	1.54169	0.04773	0.88365	-0.00398
84.000	1.54959	0.05767	0.85993	0.01790
85.000	1.53774	0.06762	0.90539	0.03581
86.000	1.51008	0.04375	0.87574	0.02387
87.000	1.52984	0.09148	0.92516	0.02586
88.000	1.52391	0.01193	0.86981	0.01392
89.000	1.53576	0.02983	0.91725	0.05968
90.000	1.52984	0.01790	0.86784	0.08156
91.000	1.53971	0.01989	0.91527	0.07957
92.000	1.52193	0.04176	0.89946	0.03581
93.000	1.53576	0.08551	0.90342	0.06962
94.000	1.58318	0.13125	0.91923	0.00398
95.000	1.51601	0.02784	0.92516	0.05769
96.000	1.55552	0.06960	0.90144	0.05172
97.000	1.53576	0.05370	0.90934	0.01989
98.000	1.50415	0.01193	0.92516	0.05968
99.000	1.53181	0.02585	0.88760	0.04973
100.000	1.53181	0.06961	0.90144	0.02188
101.000	1.53774	0.03381	0.89946	0.01591
102.000	1.51996	0.05370	0.93306	0.05570
103.000	1.54367	0.02784	0.90144	0.06166
104.000	1.56342	0.03182	0.88563	0.04973
105.000	1.56737	0.07955	0.87772	0.02984
106.000	1.48440	-0.01989	0.88958	0.00995
107.000	1.52391	0.03977	0.93306	0.02586
108.000	1.54564	0.05370	0.91132	-0.00398
109.000	1.52786	0.03381	0.85598	0.03780
110.000	1.53379	0.08552	0.87574	-0.01194
111.000	1.54762	0.03580	0.88365	0.06167
112.000	1.51601	0.03977	0.89551	0.00597
113.000	1.52193	0.04773	0.89156	0.04177
114.000	1.53576	0.04972	0.88760	0.02984
115.000	1.50810	0.02784	0.92713	0.03581
116.000	1.50810	0.04773	0.90144	0.04376
117.000	1.52193	0.03381	0.95085	0.03779
118.000	1.53774	0.02585	0.93702	0.01591
119.000	1.55552	0.06762	0.88563	0.01591
120.000	1.53379	0.03580	0.91527	-0.04575
121.000	1.55354	0.00994	0.93899	0.00398
122.000	1.56935	-0.00398	0.92516	0.00398
123.000	1.53379	0.02784	0.94295	0.02586
124.000	1.51206	0.02188	0.93306	0.02785
125.000	1.52786	0.06364	0.90539	-0.01194
126.000	1.53181	0.05767	0.93702	0.00199
127.000	1.54762	0.05767	0.93504	0.00995
128.000	1.54762	0.05370	0.94492	0.05570
129.000	1.52984	0.05966	0.91923	0.03581
130.000	1.53379	0.01591	0.89946	-0.02586
131.000	1.53576	0.02784	0.93109	0.00199
132.000	1.52984	0.02188	0.94887	0.03580
133.000	1.56540	0.01392	0.94887	0.00995
134.000	1.52786	0.01989	0.94492	0.02387
135.000	1.54169	0.03977	0.94295	0.02586
136.000	1.49823	0.01989	0.93504	-0.04177
137.000	1.49823	-0.01591	0.91330	-0.05570
138.000	1.51403	0.00000	0.96271	0.00000
139.000	1.47254	-0.03381	0.91527	-0.00597
140.000	1.47649	0.00796	0.89551	0.00000
141.000	1.48045	-0.00994	0.93504	-0.05371
142.000	1.52391	0.04773	0.94690	-0.04973
143.000	1.49823	0.01591	0.93306	-0.05570
144.000	1.50218	0.02387	0.92713	-0.00597
145.000	1.55157	0.00597	0.93899	-0.03978
146.000	1.51008	-0.01989	0.93504	-0.02188
147.000	1.47847	0.02387	0.93109	-0.05371
148.000	1.52786	0.01392	0.95480	-0.04774
149.000	1.52786	0.04574	0.95085	-0.06962
