time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	-0.26294	0.15517	-0.99829	0.14521
1.000	-0.25701	0.14921	-1.01014	0.16311
2.000	-0.28271	0.11141	-1.07339	0.16509
3.000	-0.30643	0.16114	-1.02398	0.19095
4.000	-0.27678	0.20292	-1.03584	0.15714
5.000	-0.30446	0.17109	-1.03188	0.17305
6.000	-0.26887	0.18501	-0.99433	0.19096
7.000	-0.27480	0.16114	-1.00619	0.14322
8.000	-0.26096	0.12533	-1.00619	0.16908
9.000	-0.28469	0.18501	-1.03386	0.18300
10.000	-0.26492	0.14921	-0.99236	0.15714
11.000	-0.27282	0.18501	-1.02793	0.10542
12.000	-0.24910	0.17706	-0.98445	0.15316
13.000	-0.27085	0.15120	-1.01014	0.09349
14.000	-0.25899	0.18303	-0.99829	0.13327
15.000	-0.26096	0.16711	-1.03781	0.15515
16.000	-0.27282	0.20889	-1.06153	0.14321
17.000	-0.29457	0.16313	-1.03979	0.14918
18.000	-0.27876	0.16910	-1.04769	0.16311
19.000	-0.31434	0.19695	-1.09117	0.16310
20.000	-0.23526	0.21685	-1.04374	0.17305
21.000	-0.28864	0.18899	-0.98840	0.17107
22.000	-0.23724	0.18899	-1.06153	0.16509
23.000	-0.28469	0.17308	-1.01805	0.17106
24.000	-0.27282	0.22082	-1.00026	0.14720
25.000	-0.27678	0.18899	-1.04967	0.18698
26.000	-0.30446	0.18302	-1.05362	0.14520
27.000	-0.24317	0.19894	-0.98247	0.16112
28.000	-0.24515	0.18303	-1.03188	0.15515
29.000	-0.23329	0.26459	-1.02003	0.18897
30.000	-0.24317	0.20889	-1.01410	0.15714
31.000	-0.25305	0.19894	-1.02398	0.15913
32.000	-0.27085	0.26061	-1.02200	0.16112
33.000	-0.28073	0.24072	-1.04769	0.15117
34.000	-0.24119	0.25265	-1.04374	0.18101
35.000	-0.32027	0.22679	-1.02793	0.17106
36.000	-0.24910	0.17507	-1.04769	0.15714
37.000	-0.27480	0.22878	-1.04572	0.17902
38.000	-0.25899	0.26459	-1.02398	0.11338
39.000	-0.21549	0.22281	-1.03188	0.14123
40.000	-0.25108	0.23873	-1.02200	0.17504
41.000	-0.22735	0.27255	-1.00817	0.12531
42.000	-0.25701	0.24868	-1.07734	0.12929
43.000	-0.21747	0.24271	-1.00817	0.16709
44.000	-0.26689	0.22082	-1.03386	0.15913
45.000	-0.30446	0.27056	-0.97457	0.17107
46.000	-0.26689	0.23873	-1.00224	0.21483
47.000	-0.27085	0.28846	-0.96073	0.17306
48.000	-0.27085	0.28051	-0.97457	0.16908
49.000	-0.25701	0.25862	-1.02991	0.17504
50.000	-0.29457	0.23674	-1.02595	0.15117
51.000	-0.28271	0.27255	-0.95283	0.19693
52.000	-0.27282	0.26857	-1.00224	0.21483
53.000	-0.25899	0.23077	-1.00619	0.19294
54.000	-0.20956	0.24470	-1.03188	0.22676
55.000	-0.21154	0.25067	-1.02398	0.18499
56.000	-0.24317	0.26061	-1.00421	0.17902
57.000	-0.20165	0.25464	-1.00026	0.14918
58.000	-0.23329	0.25663	-1.03781	0.15117
59.000	-0.22142	0.24271	-1.05560	0.20289
60.000	-0.25701	0.25862	-1.02398	0.16709
61.000	-0.26294	0.25066	-1.06746	0.15316
62.000	-0.22340	0.26658	-1.00224	0.16510
63.000	-0.24119	0.27056	-1.00619	0.21483
64.000	-0.26887	0.25663	-1.04967	0.15117
65.000	-0.22735	0.25464	-1.00619	0.17703
66.000	-0.21747	0.25862	-1.02398	0.16112
67.000	-0.26294	0.24868	-1.05560	0.13327
68.000	-0.23922	0.25265	-1.03781	0.21880
69.000	-0.24910	0.23674	-1.03584	0.14918
70.000	-0.24317	0.24072	-1.07932	0.11537
71.000	-0.23922	0.22480	-1.01805	0.16510
72.000	-0.26294	0.25862	-1.03386	0.11537
73.000	-0.26096	0.19297	-1.04572	0.24864
74.000	-0.24712	0.27852	-1.05758	0.15515
75.000	-0.26689	0.24072	-1.00619	0.19294
76.000	-0.25503	0.25862	-0.98445	0.20687
77.000	-0.30446	0.26061	-1.02398	0.18698
78.000	-0.29852	0.24669	-1.00224	0.21880
79.000	-0.28864	0.25066	-1.03584	0.18896
80.000	-0.26492	0.27653	-1.03781	0.11537
81.000	-0.29259	0.22679	-0.97852	0.15316
