time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	-0.63064	-1.06217	0.09490	-1.08809
1.000	-0.65041	-1.07609	0.03361	-1.02047
2.000	-0.74133	-1.08601	0.10083	-1.06621
3.000	-0.71959	-1.05420	0.05733	-1.06423
4.000	-0.71564	-1.08403	0.05733	-1.07616
5.000	-0.74331	-1.12976	0.06722	-1.03638
6.000	-0.66424	-1.17949	0.07315	-1.04434
7.000	-0.70971	-1.06017	0.10083	-1.07019
8.000	-0.63459	-1.07410	0.03756	-1.05229
9.000	-0.71168	-1.08602	0.05338	-1.04633
10.000	-0.68796	-1.07210	0.07117	-1.03042
11.000	-0.64250	-1.09797	0.12653	-1.04036
12.000	-0.66622	-1.08006	0.07513	-1.02445
13.000	-0.66029	-1.10989	0.12257	-1.09008
14.000	-0.66227	-1.07410	0.09687	-1.09406
15.000	-0.66029	-1.05222	0.07908	-1.06820
16.000	-0.71168	-1.15562	0.10280	-1.11991
17.000	-0.70971	-1.10193	0.09292	-1.06820
18.000	-0.66424	-1.10989	0.13641	-1.07616
19.000	-0.62273	-1.07808	0.09687	-1.09604
20.000	-0.67413	-1.12182	0.06524	-1.09207
21.000	-0.71564	-1.11783	0.08897	-1.12190
22.000	-0.70575	-1.10392	0.12257	-1.09405
23.000	-0.68401	-1.09994	0.10676	-1.11991
24.000	-0.65238	-1.14171	0.09490	-1.09803
25.000	-0.59308	-1.15366	0.11269	-1.18354
26.000	-0.66227	-1.13972	0.10280	-1.07616
27.000	-0.72157	-1.15363	0.10478	-1.10400
28.000	-0.62866	-1.12382	0.12850	-1.08212
29.000	-0.64448	-1.10791	0.11862	-1.10400
30.000	-0.64052	-1.13575	0.11071	-1.10599
31.000	-0.65831	-1.09200	0.06722	-1.06820
32.000	-0.64645	-1.08404	0.05536	-1.07417
33.000	-0.68401	-1.07210	0.11467	-1.05826
34.000	-0.71564	-1.15562	0.09687	-1.10599
35.000	-0.70180	-1.08006	0.11071	-1.05826
36.000	-0.63459	-1.09996	0.11862	-1.08212
37.000	-0.64448	-1.08603	0.12257	-1.08212
38.000	-0.69587	-1.08205	0.10083	-1.12587
39.000	-0.70378	-1.08403	0.11862	-1.11792
40.000	-0.68994	-1.11784	0.12653	-1.12985
41.000	-0.70180	-1.08006	0.10478	-1.15570
42.000	-0.68006	-1.10591	0.08501	-1.09207
43.000	-0.65634	-1.05024	0.09687	-1.07815
44.000	-0.72157	-1.10391	0.10478	-1.13582
45.000	-0.70773	-1.12181	0.11664	-1.11991
46.000	-0.68599	-1.07012	0.14630	-1.07417
47.000	-0.64250	-1.05223	0.16211	-1.09405
48.000	-0.68401	-1.09597	0.12850	-1.09803
49.000	-0.64843	-1.12382	0.08106	-1.11195
50.000	-0.65831	-1.05024	0.13444	-1.13383
51.000	-0.72947	-1.15362	0.09490	-1.11593
52.000	-0.67017	-1.07807	0.13444	-1.08809
53.000	-0.71366	-1.11386	0.11862	-1.08411
54.000	-0.68994	-1.12977	0.09094	-1.09803
55.000	-0.71564	-1.10988	0.13839	-1.11991
56.000	-0.71366	-1.11585	0.08897	-1.14974
57.000	-0.65436	-1.04825	0.11269	-1.12985
58.000	-0.74529	-1.10590	0.11071	-1.11792
59.000	-0.74726	-1.09396	0.08106	-1.07019
60.000	-0.72354	-1.10192	0.11269	-1.07815
61.000	-0.69389	-1.09994	0.11664	-1.08610
62.000	-0.62471	-1.08206	0.11862	-1.08809
63.000	-0.69982	-1.12182	0.11071	-1.06224
64.000	-0.70575	-1.08801	0.11269	-1.02843
65.000	-0.75122	-1.12976	0.11071	-1.04434
66.000	-0.67808	-1.10193	0.14234	-1.06621
67.000	-0.67610	-1.06017	0.10280	-1.04434
68.000	-0.67413	-1.07211	0.09687	-1.02843
69.000	-0.64843	-1.09796	0.06920	-1.03042
70.000	-0.72552	-1.08999	0.09292	-1.04831
71.000	-0.66424	-1.08802	0.12060	-1.03837
72.000	-0.64645	-1.05620	0.09490	-1.04235
73.000	-0.67413	-1.04427	0.13641	-1.04434
74.000	-0.69192	-0.97864	0.12455	-1.04831
75.000	-0.62075	-1.04627	0.06722	-1.05826
76.000	-0.69785	-1.06614	0.07315	-1.02047
77.000	-0.58122	-1.03832	0.05140	-1.06820
78.000	-0.60099	-1.01246	0.08303	-1.02047
79.000	-0.63064	-1.00251	0.06326	-1.03042
80.000	-0.67808	-0.99853	0.09490	-1.06621
81.000	-0.64645	-1.05024	0.08699	-1.04633
82.000	-0.65238	-0.99058	0.13048	-1.09803
83.000	-0.59703	-1.02837	0.07117	-1.06820
84.000	-0.60494	-0.98661	0.09094	-1.07616
85.000	-0.62866	-1.01842	0.07117	-1.10400
86.000	-0.63855	-0.99655	0.10874	-1.09207
87.000	-0.59308	-0.98064	0.07315	-1.07815
88.000	-0.57924	-0.97468	0.11467	-1.03042
89.000	-0.62668	-1.03234	0.13246	-1.10002
90.000	-0.61878	-0.99058	0.10874	-1.07616
91.000	-0.59308	-1.01246	0.11071	-1.10002
92.000	-0.67413	-0.99654	0.10478	-1.08411
93.000	-0.61087	-0.99456	0.09687	-1.05030
94.000	-0.63459	-1.02439	0.13839	-1.10201
95.000	-0.68796	-1.02637	0.09885	-1.09803
96.000	-0.70575	-0.97664	0.11664	-1.09008
97.000	-0.63459	-0.97865	0.12060	-1.08411
98.000	-0.62866	-1.02638	0.09885	-1.08411
99.000	-0.58913	-1.02241	0.10676	-1.07218
100.000	-0.65831	-1.06217	0.13048	-1.07218
101.000	-0.61482	-1.03235	0.11269	-1.10599
102.000	-0.60099	-0.94087	0.11269	-1.09008
103.000	-0.67610	-0.99057	0.11664	-1.10400
104.000	-0.67808	-1.00648	0.11862	-1.10201
105.000	-0.63064	-0.99655	0.15223	-1.13979
106.000	-0.61680	-0.98064	0.10676	-1.12786
107.000	-0.61680	-0.96473	0.12850	-1.08610
108.000	-0.62866	-0.98461	0.12257	-1.08610
109.000	-0.60099	-1.03832	0.13048	-1.11593
110.000	-0.61285	-1.03434	0.14037	-1.12587
111.000	-0.60889	-1.03434	0.17398	-1.14377
112.000	-0.61087	-1.02439	0.12455	-1.09803
113.000	-0.62471	-1.01047	0.12653	-1.08013
114.000	-0.62668	-1.01246	0.12060	-1.07019
115.000	-0.66622	-1.01245	0.12257	-1.05428
116.000	-0.63855	-0.98859	0.16014	-1.05428
117.000	-0.63459	-1.01047	0.16804	-1.08411
118.000	-0.64448	-0.96274	0.15816	-1.07615
119.000	-0.63657	-0.98064	0.14630	-1.06820
120.000	-0.57727	-1.00252	0.12850	-1.07616
121.000	-0.58913	-1.02639	0.12653	-1.10400
122.000	-0.61680	-0.96473	0.15223	-1.10599
123.000	-0.61680	-0.92495	0.13641	-1.10201
124.000	-0.65238	-1.00450	0.15421	-1.07218
125.000	-0.55157	-0.96673	0.15223	-1.09803
126.000	-0.63262	-1.01643	0.17398	-1.05627
127.000	-0.64250	-0.93489	0.10676	-1.08610
128.000	-0.62471	-0.94285	0.16211	-1.09206
129.000	-0.63459	-0.99456	0.11071	-1.03439
130.000	-0.67017	-0.96472	0.15816	-1.04235
131.000	-0.61680	-0.96672	0.16607	-1.07218
132.000	-0.64843	-0.98461	0.12060	-1.05627
133.000	-0.60692	-0.92098	0.16014	-1.05627
134.000	-0.60494	-0.97865	0.15618	-1.03041
135.000	-0.57331	-0.95678	0.16804	-1.09604
136.000	-0.53773	-0.94883	0.15618	-1.03041
137.000	-0.56738	-0.95678	0.17200	-1.07019
138.000	-0.58320	-0.88916	0.16211	-1.01649
139.000	-0.59703	-0.94882	0.17002	-1.02246
140.000	-0.62866	-0.93291	0.14037	-1.01450
141.000	-0.59308	-0.92496	0.17002	-1.03041
142.000	-0.62075	-0.96473	0.12653	-1.02246
143.000	-0.59110	-0.95479	0.17200	-1.02246
144.000	-0.59703	-0.91899	0.10478	-1.04831
145.000	-0.62866	-0.95081	0.12653	-1.03638
146.000	-0.64645	-0.92893	0.14234	-1.04235
147.000	-0.68796	-0.97864	0.12060	-1.00058
148.000	-0.66424	-0.97069	0.11664	-1.01649
149.000	-0.66820	-0.93688	0.15421	-1.02047
150.000	-0.59110	-0.93092	0.12455	-1.07616
151.000	-0.62075	-0.96274	0.13444	-1.04434
152.000	-0.62668	-0.91700	0.14827	-0.99462
153.000	-0.64250	-0.95080	0.15618	-1.04235
154.000	-0.64448	-0.93887	0.11269	-1.04235
155.000	-0.62866	-0.90904	0.16409	-1.03837
156.000	-0.59703	-0.90308	0.10280	-1.06621
157.000	-0.62866	-0.92694	0.13641	-1.02047
158.000	-0.60889	-0.93092	0.11862	-1.03041
159.000	-0.59901	-0.92695	0.14827	-0.97274
160.000	-0.56738	-0.91701	0.13444	-1.00058
161.000	-0.59308	-0.87723	0.13641	-1.00854
162.000	-0.60296	-0.90109	0.15816	-1.01053
163.000	-0.69389	-0.93886	0.13246	-0.99263
164.000	-0.63262	-0.88120	0.12455	-1.01252
165.000	-0.65634	-0.89710	0.14432	-1.03638
166.000	-0.65634	-0.94881	0.11664	-1.04235
167.000	-0.61482	-0.98462	0.13444	-1.04235
168.000	-0.58320	-0.92297	0.08501	-0.99064
169.000	-0.64052	-0.93092	0.12455	-1.02047
170.000	-0.63657	-0.88915	0.13048	-1.01450
171.000	-0.55354	-0.93292	0.13048	-1.06223
172.000	-0.64843	-0.92097	0.11467	-1.01450
173.000	-0.66029	-0.94682	0.15223	-1.03240
174.000	-0.62273	-0.85335	0.10676	-1.06820
175.000	-0.66227	-0.91301	0.14827	-1.07616
176.000	-0.69192	-0.91301	0.16804	-1.03240
177.000	-0.65436	-0.87523	0.16804	-1.08610
178.000	-0.60099	-0.92496	0.17200	-1.07218
179.000	-0.59506	-0.86330	0.12653	-1.04434
180.000	-0.61087	-0.90904	0.16804	-1.02047
181.000	-0.63855	-0.90307	0.14630	-1.02047
182.000	-0.66424	-0.94881	0.16211	-1.01450
183.000	-0.61680	-0.89114	0.15421	-1.04632
184.000	-0.68006	-0.93290	0.17002	-1.07814
185.000	-0.58517	-0.89314	0.12455	-1.04434
186.000	-0.68006	-0.88119	0.12653	-1.00257
187.000	-0.63855	-0.93688	0.12257	-1.08013
188.000	-0.64843	-0.92893	0.13444	-1.00058
189.000	-0.60494	-0.87921	0.14432	-1.06422
190.000	-0.58715	-0.88717	0.16607	-1.02047
191.000	-0.61680	-0.92098	0.14630	-1.05229
192.000	-0.59703	-0.88916	0.15223	-1.09206
193.000	-0.62075	-0.89711	0.15223	-1.07019
194.000	-0.62273	-0.85137	0.14037	-1.08809
195.000	-0.62471	-0.93092	0.16804	-1.09206
196.000	-0.61087	-0.83347	0.14827	-1.07218
197.000	-0.66424	-0.93489	0.14234	-1.03439
198.000	-0.68006	-0.90505	0.14432	-1.03240
199.000	-0.53575	-0.83149	0.12455	-1.03240
200.000	-0.65634	-0.86727	0.15421	-1.03638
201.000	-0.60889	-0.90507	0.14432	-0.97672
202.000	-0.65238	-0.86131	0.13048	-1.03041
203.000	-0.65634	-0.85335	0.19375	-1.02246
204.000	-0.60099	-0.84938	0.13641	-1.03837
205.000	-0.55157	-0.86331	0.09490	-1.01848
206.000	-0.57133	-0.87126	0.14234	-1.01649
207.000	-0.59308	-0.88717	0.11071	-1.01450
208.000	-0.61482	-0.84142	0.16409	-0.97870
209.000	-0.61482	-0.93291	0.12060	-1.00257
210.000	-0.62668	-0.87722	0.13246	-1.01649
211.000	-0.55947	-0.87723	0.13246	-1.03837
212.000	-0.69389	-0.90306	0.15223	-1.04235
213.000	-0.69192	-0.91500	0.13048	-1.05030
214.000	-0.60494	-0.90109	0.11071	-0.98069
215.000	-0.64052	-0.87324	0.11664	-0.99064
216.000	-0.59110	-0.83148	0.13641	-0.97672
217.000	-0.60494	-0.83944	0.12653	-1.01053
218.000	-0.61878	-0.87324	0.15816	-1.05428
219.000	-0.60889	-0.78176	0.14630	-0.99064
220.000	-0.65041	-0.86727	0.10676	-0.98666
221.000	-0.63262	-0.83148	0.11071	-1.00058
222.000	-0.60889	-0.81557	0.09687	-0.98865
223.000	-0.55552	-0.79966	0.11862	-0.97473
224.000	-0.61680	-0.78573	0.14630	-0.98069
225.000	-0.63064	-0.80164	0.09094	-0.95484
226.000	-0.67808	-0.89312	0.08897	-1.00456
227.000	-0.56540	-0.84740	0.12850	-0.97274
228.000	-0.68203	-0.83545	0.12653	-0.99064
229.000	-0.56936	-0.85535	0.11467	-0.98865
230.000	-0.64448	-0.83147	0.16211	-0.94887
231.000	-0.61087	-0.80562	0.09687	-0.95882
232.000	-0.62273	-0.89114	0.10280	-0.98865
233.000	-0.64448	-0.86926	0.10280	-0.98069
234.000	-0.61878	-0.81954	0.11862	-0.98666
235.000	-0.64250	-0.86727	0.10083	-0.94291
236.000	-0.56540	-0.85535	0.13444	-0.95285
237.000	-0.57529	-0.76784	0.09885	-0.96677
238.000	-0.48831	-0.77580	0.10874	-0.96478
239.000	-0.59901	-0.79369	0.07710	-0.94291
240.000	-0.55354	-0.80364	0.10478	-0.99064
241.000	-0.63064	-0.77777	0.10874	-0.91904
242.000	-0.53180	-0.80961	0.09490	-0.94490
243.000	-0.60692	-0.78772	0.12257	-1.01848
244.000	-0.57331	-0.76983	0.10874	-0.97075
245.000	-0.60296	-0.85137	0.06524	-0.95882
246.000	-0.56936	-0.80364	0.10676	-0.94092
247.000	-0.61087	-0.84142	0.07315	-0.94291
248.000	-0.61482	-0.82551	0.11071	-0.90313
249.000	-0.57133	-0.86331	0.10874	-0.97871
250.000	-0.54366	-0.77381	0.09885	-0.90711
251.000	-0.60692	-0.83347	0.12257	-0.98467
252.000	-0.62075	-0.82153	0.12850	-0.94688
253.000	-0.61285	-0.80562	0.09490	-0.93694
254.000	-0.62471	-0.83347	0.12653	-0.94688
255.000	-0.60692	-0.82949	0.15223	-0.95285
256.000	-0.58122	-0.84342	0.10478	-0.88722
257.000	-0.51994	-0.76387	0.10280	-0.89119
258.000	-0.59901	-0.79369	0.07908	-0.92302
259.000	-0.54366	-0.79171	0.10478	-0.93495
260.000	-0.59703	-0.79568	0.15025	-0.98268
261.000	-0.56343	-0.76386	0.15223	-0.93694
262.000	-0.58913	-0.82750	0.12257	-0.93097
263.000	-0.57529	-0.71811	0.07908	-0.93893
264.000	-0.60889	-0.73402	0.10676	-0.95882
265.000	-0.58715	-0.75988	0.11862	-0.94688
266.000	-0.55947	-0.78375	0.10874	-0.91705
267.000	-0.59110	-0.80563	0.11467	-0.91705
268.000	-0.53971	-0.79370	0.13839	-0.85937
269.000	-0.60099	-0.75988	0.14630	-0.95086
270.000	-0.60296	-0.81955	0.13246	-0.89517
271.000	-0.59308	-0.79170	0.12850	-0.94887
272.000	-0.63459	-0.79766	0.14432	-0.87727
273.000	-0.63262	-0.76385	0.13839	-0.92501
274.000	-0.54168	-0.77381	0.09885	-0.90114
275.000	-0.58715	-0.78773	0.16014	-0.89318
276.000	-0.59901	-0.71612	0.14432	-0.88523
277.000	-0.53773	-0.74397	0.15223	-0.95683
278.000	-0.59110	-0.75590	0.11664	-0.92103
279.000	-0.59506	-0.72607	0.13444	-0.87130
280.000	-0.52389	-0.75989	0.15816	-0.90909
281.000	-0.49028	-0.66641	0.09885	-0.85937
282.000	-0.52982	-0.71414	0.16211	-0.89119
283.000	-0.52191	-0.74199	0.10676	-0.89318
284.000	-0.53378	-0.68231	0.10280	-0.91506
285.000	-0.51994	-0.71215	0.16211	-0.91307
286.000	-0.58517	-0.79170	0.12850	-0.92501
287.000	-0.56145	-0.78972	0.13641	-0.86335
288.000	-0.53378	-0.74596	0.12060	-0.84943
289.000	-0.56936	-0.69027	0.12455	-0.88920
290.000	-0.54366	-0.73403	0.13444	-0.87926
291.000	-0.51994	-0.72806	0.09292	-0.82158
292.000	-0.52587	-0.72806	0.15421	-0.91108
293.000	-0.56145	-0.73005	0.11071	-0.85738
294.000	-0.54366	-0.68430	0.14827	-0.94489
295.000	-0.47052	-0.72011	0.12257	-0.85937
296.000	-0.54761	-0.74397	0.14630	-0.83152
297.000	-0.47249	-0.66442	0.11862	-0.85141
298.000	-0.59901	-0.80562	0.14827	-0.85539
299.000	-0.57727	-0.76784	0.13839	-0.88722
300.000	-0.54168	-0.73403	0.15618	-0.85738
301.000	-0.53971	-0.79370	0.12455	-0.88125
302.000	-0.59901	-0.81557	0.13048	-0.87926
303.000	-0.51401	-0.76387	0.14827	-0.88523
304.000	-0.51401	-0.78774	0.10676	-0.88523
305.000	-0.51203	-0.74796	0.13641	-0.89716
306.000	-0.42109	-0.72808	0.10280	-0.86932
307.000	-0.49819	-0.71613	0.13839	-0.87528
308.000	-0.43296	-0.71614	0.08897	-0.86733
309.000	-0.48633	-0.69624	0.12060	-0.82357
310.000	-0.49819	-0.72608	0.09292	-0.83550
311.000	-0.49819	-0.70818	0.12060	-0.83948
312.000	-0.47249	-0.72011	0.08106	-0.81362
313.000	-0.54564	-0.70419	0.14630	-0.85738
314.000	-0.45272	-0.66243	0.10083	-0.89318
315.000	-0.49226	-0.71216	0.12653	-0.82755
316.000	-0.52191	-0.74597	0.10083	-0.85539
317.000	-0.47842	-0.78575	0.13641	-0.88324
318.000	-0.55157	-0.74994	0.10874	-0.90512
319.000	-0.44482	-0.70221	0.13641	-0.86931
320.000	-0.54564	-0.70220	0.15816	-0.84545
321.000	-0.55552	-0.70021	0.11269	-0.81760
322.000	-0.52982	-0.71812	0.08699	-0.82954
323.000	-0.47052	-0.72011	0.12060	-0.81561
324.000	-0.46261	-0.69625	0.10478	-0.78379
325.000	-0.51598	-0.72807	0.05338	-0.85539
326.000	-0.46261	-0.70420	0.12455	-0.88523
327.000	-0.44877	-0.75592	0.07710	-0.85340
328.000	-0.52389	-0.70618	0.11071	-0.87528
329.000	-0.50412	-0.76984	0.09490	-0.85539
330.000	-0.52587	-0.69226	0.05338	-0.82755
331.000	-0.45668	-0.76586	0.08106	-0.82954
332.000	-0.50017	-0.73602	0.08897	-0.86136
333.000	-0.48633	-0.68630	0.11664	-0.82158
334.000	-0.43098	-0.68034	0.10478	-0.85937
335.000	-0.41714	-0.71614	0.09094	-0.80965
336.000	-0.47842	-0.75790	0.12060	-0.81163
337.000	-0.50215	-0.71215	0.13048	-0.82357
338.000	-0.46854	-0.70818	0.13246	-0.83351
339.000	-0.47645	-0.66641	0.07315	-0.80169
340.000	-0.47052	-0.72608	0.11269	-0.82954
341.000	-0.44284	-0.71415	0.08501	-0.81760
342.000	-0.48633	-0.69227	0.13839	-0.80567
343.000	-0.48831	-0.66840	0.09490	-0.75992
344.000	-0.53180	-0.71414	0.09687	-0.80965
345.000	-0.47842	-0.74000	0.09687	-0.75793
346.000	-0.42702	-0.73404	0.08501	-0.82556
347.000	-0.47842	-0.68431	0.08501	-0.81959
348.000	-0.45470	-0.74995	0.13444	-0.84942
349.000	-0.53378	-0.72607	0.11071	-0.82556
350.000	-0.43889	-0.74200	0.14234	-0.80169
351.000	-0.47842	-0.73801	0.14827	-0.81362
352.000	-0.46063	-0.68232	0.10676	-0.78578
353.000	-0.47842	-0.68232	0.12060	-0.83550
354.000	-0.48238	-0.61668	0.09885	-0.84147
355.000	-0.46459	-0.66243	0.10280	-0.75594
356.000	-0.45865	-0.66442	0.08897	-0.77782
357.000	-0.47249	-0.64254	0.10083	-0.77981
358.000	-0.51598	-0.68033	0.05931	-0.74202
359.000	-0.39539	-0.64652	0.08699	-0.80965
360.000	-0.52191	-0.62065	0.08303	-0.82158
