time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	0.51598	0.59877	0.50412	0.76785
1.000	0.53773	0.56695	0.55552	0.76983
2.000	0.52587	0.53910	0.49622	0.74597
3.000	0.50610	0.59082	0.50215	0.78973
4.000	0.57133	0.54307	0.51598	0.76586
5.000	0.50412	0.52915	0.51796	0.79370
6.000	0.50610	0.54706	0.53378	0.76188
7.000	0.54761	0.59877	0.54168	0.76386
8.000	0.52191	0.53910	0.56540	0.73005
9.000	0.52982	0.57291	0.55552	0.75591
10.000	0.54168	0.54109	0.54168	0.77978
11.000	0.51796	0.57093	0.56145	0.75392
12.000	0.49819	0.53313	0.55552	0.73403
13.000	0.53971	0.54308	0.51796	0.78376
14.000	0.50808	0.51324	0.51598	0.77182
15.000	0.57331	0.56495	0.54366	0.80364
16.000	0.53575	0.57490	0.53971	0.74596
17.000	0.49028	0.58087	0.51598	0.76785
18.000	0.54168	0.56098	0.50017	0.80365
19.000	0.58715	0.56296	0.54761	0.77381
20.000	0.57924	0.64452	0.51796	0.77381
21.000	0.54168	0.55302	0.52784	0.80961
22.000	0.57133	0.55501	0.52389	0.78972
23.000	0.51598	0.55700	0.50017	0.80166
24.000	0.51994	0.54308	0.54168	0.78375
25.000	0.52191	0.51722	0.53180	0.79370
26.000	0.57331	0.51920	0.57924	0.83148
27.000	0.52982	0.62861	0.50017	0.80564
28.000	0.51005	0.54706	0.56936	0.78773
29.000	0.52587	0.53114	0.51005	0.79967
30.000	0.53575	0.56297	0.55947	0.80563
31.000	0.57133	0.53711	0.57529	0.80563
32.000	0.51598	0.51921	0.57133	0.79171
33.000	0.54168	0.58485	0.55750	0.76585
34.000	0.49819	0.56297	0.57924	0.75391
35.000	0.53575	0.57490	0.57529	0.75392
36.000	0.51994	0.56894	0.56738	0.78972
37.000	0.50017	0.49335	0.57924	0.76187
38.000	0.58320	0.50926	0.51005	0.74796
39.000	0.53971	0.57888	0.55750	0.74198
40.000	0.56343	0.55899	0.54168	0.73801
41.000	0.52982	0.55700	0.52587	0.74597
42.000	0.54366	0.55501	0.50808	0.72608
43.000	0.56936	0.50926	0.52191	0.81956
44.000	0.51005	0.59480	0.51994	0.74597
45.000	0.51994	0.50528	0.54959	0.78773
46.000	0.55750	0.57291	0.54761	0.75591
47.000	0.57727	0.54705	0.54761	0.76585
48.000	0.49622	0.59281	0.55157	0.75193
49.000	0.51598	0.50329	0.58715	0.74397
50.000	0.55157	0.57888	0.55750	0.76386
51.000	0.53971	0.52716	0.56540	0.77182
52.000	0.53575	0.55700	0.53378	0.73801
53.000	0.56343	0.54506	0.52982	0.78177
54.000	0.52191	0.54308	0.54168	0.75193
55.000	0.48831	0.53910	0.55354	0.75591
56.000	0.50215	0.50727	0.54366	0.72806
57.000	0.43493	0.53513	0.54366	0.77182
58.000	0.48633	0.55700	0.54366	0.78972
59.000	0.51994	0.54109	0.53378	0.76188
60.000	0.51796	0.59082	0.54366	0.77779
61.000	0.50808	0.51722	0.56738	0.77381
62.000	0.51203	0.58286	0.56343	0.75392
63.000	0.50215	0.51722	0.55354	0.74795
64.000	0.48040	0.55303	0.50610	0.77978
65.000	0.50215	0.52915	0.54564	0.78574
66.000	0.51203	0.57490	0.56738	0.74397
67.000	0.56540	0.56893	0.56540	0.75988
68.000	0.45668	0.49932	0.52389	0.74795
69.000	0.50017	0.52518	0.49226	0.73801
70.000	0.50412	0.49534	0.51598	0.75989
71.000	0.54366	0.52119	0.54564	0.78574
72.000	0.53180	0.50926	0.48238	0.80763
73.000	0.45272	0.51523	0.51796	0.73204
74.000	0.47052	0.53115	0.54168	0.72806
75.000	0.47447	0.50131	0.52191	0.75193
76.000	0.46063	0.47744	0.54564	0.77978
77.000	0.47842	0.57093	0.53378	0.81359
78.000	0.47447	0.51125	0.57133	0.75590
79.000	0.54168	0.53512	0.49819	0.75591
80.000	0.48435	0.52717	0.53378	0.75790
81.000	0.51796	0.54507	0.52389	0.75790
82.000	0.58517	0.55302	0.53180	0.77381
83.000	0.50017	0.50330	0.56343	0.75988
84.000	0.54366	0.52915	0.51598	0.77580
85.000	0.53378	0.51125	0.53971	0.79967
86.000	0.50412	0.48539	0.50610	0.79967
87.000	0.52389	0.52120	0.54168	0.79768
88.000	0.50808	0.55104	0.50215	0.73006
89.000	0.53180	0.56297	0.57133	0.77977
90.000	0.48831	0.51125	0.57529	0.77778
91.000	0.53180	0.56894	0.53971	0.72011
92.000	0.54959	0.57092	0.50412	0.73602
93.000	0.50017	0.53313	0.58517	0.68231
94.000	0.56936	0.51522	0.54564	0.73602
95.000	0.50017	0.47147	0.57133	0.72010
96.000	0.52587	0.55103	0.56343	0.77580
97.000	0.53575	0.57291	0.56343	0.79370
98.000	0.57331	0.57888	0.54168	0.75989
99.000	0.51401	0.57888	0.54564	0.79171
100.000	0.54761	0.57689	0.56738	0.83546
101.000	0.49226	0.55899	0.53971	0.79171
102.000	0.50610	0.55899	0.57133	0.84342
103.000	0.53971	0.52716	0.56540	0.81359
104.000	0.52982	0.61071	0.56540	0.79171
105.000	0.54564	0.56893	0.57133	0.79568
106.000	0.53971	0.56496	0.59506	0.82353
107.000	0.57924	0.57291	0.54168	0.82552
108.000	0.49622	0.56496	0.50808	0.80365
109.000	0.57924	0.54904	0.51994	0.80166
110.000	0.45865	0.59878	0.52389	0.80166
111.000	0.55157	0.56297	0.51994	0.82354
112.000	0.53971	0.61071	0.56343	0.80762
113.000	0.52587	0.58883	0.51598	0.79768
114.000	0.49226	0.63259	0.51203	0.82155
115.000	0.57529	0.63059	0.56343	0.81160
116.000	0.54959	0.58286	0.55354	0.81558
117.000	0.52389	0.60076	0.53180	0.83348
118.000	0.51598	0.63458	0.52191	0.81757
119.000	0.55947	0.57092	0.56343	0.76983
120.000	0.57331	0.62065	0.52587	0.83746
121.000	0.58320	0.60275	0.55552	0.85933
122.000	0.51401	0.58883	0.55750	0.87126
123.000	0.56540	0.54506	0.52784	0.84740
124.000	0.53773	0.64850	0.56145	0.84143
125.000	0.50017	0.63458	0.54168	0.84342
126.000	0.49622	0.63856	0.57133	0.82751
127.000	0.54168	0.61667	0.56343	0.85336
128.000	0.48633	0.59679	0.55552	0.83745
129.000	0.53575	0.59479	0.55157	0.81359
130.000	0.48040	0.62663	0.51005	0.79370
131.000	0.55750	0.63259	0.56145	0.81756
132.000	0.49226	0.54507	0.53180	0.83348
133.000	0.57133	0.69424	0.54761	0.86729
134.000	0.47052	0.63657	0.53773	0.81160
135.000	0.54564	0.64452	0.58517	0.86132
136.000	0.50412	0.64453	0.53575	0.81359
137.000	0.57529	0.63457	0.56936	0.80762
138.000	0.47447	0.60475	0.59703	0.78971
139.000	0.56343	0.64452	0.53971	0.80563
140.000	0.56540	0.60474	0.57133	0.85137
141.000	0.60692	0.62860	0.63262	0.79766
142.000	0.47842	0.61668	0.53378	0.81956
143.000	0.52982	0.59678	0.58715	0.82949
144.000	0.57331	0.62662	0.57331	0.81160
145.000	0.59901	0.68629	0.57727	0.82353
146.000	0.50610	0.63856	0.57133	0.81756
147.000	0.53773	0.64253	0.61482	0.83148
148.000	0.49424	0.58485	0.54168	0.82552
149.000	0.53971	0.61270	0.57727	0.82751
150.000	0.53773	0.67436	0.58715	0.83148
151.000	0.57133	0.59081	0.57727	0.84342
152.000	0.53180	0.58883	0.61878	0.81358
153.000	0.53773	0.67237	0.58913	0.87723
154.000	0.56145	0.63656	0.55354	0.87325
155.000	0.56145	0.54307	0.58913	0.85734
156.000	0.56145	0.62662	0.57529	0.84143
157.000	0.53773	0.60275	0.57331	0.84740
158.000	0.57727	0.62860	0.59901	0.85137
159.000	0.51005	0.55899	0.52784	0.82950
160.000	0.58913	0.63258	0.58913	0.84938
161.000	0.56145	0.64054	0.56936	0.82950
162.000	0.57924	0.65844	0.52784	0.84541
163.000	0.61285	0.64252	0.53180	0.83547
164.000	0.57529	0.67833	0.57331	0.85734
