time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	0.16607	0.26260	-0.30248	0.29045
1.000	0.12850	0.16512	-0.36574	0.24072
2.000	0.13641	0.07361	-0.30841	0.32228
3.000	0.04152	0.23077	-0.38156	0.31432
4.000	0.05140	0.07958	-0.29062	0.36008
5.000	0.03756	0.15518	-0.30050	0.24072
6.000	0.17793	0.33621	-0.37167	0.18899
7.000	0.11664	0.13329	-0.34795	0.22878
8.000	0.07117	0.14722	-0.29457	0.23475
9.000	0.13444	0.17109	-0.31039	0.35013
10.000	0.07117	0.26857	-0.37958	0.31233
11.000	0.09885	0.16910	-0.34399	0.32626
12.000	0.11071	0.27653	-0.28666	0.27653
13.000	0.06524	0.07958	-0.32225	0.24072
14.000	0.14630	0.15915	-0.45470	0.30636
15.000	0.08303	0.11738	-0.41319	0.37201
16.000	0.12850	0.25663	-0.34399	0.34416
17.000	0.15618	0.16313	-0.33016	0.36008
18.000	0.15421	0.27852	-0.34202	0.32626
19.000	0.00198	0.21486	-0.23922	0.19894
20.000	0.06524	0.10942	-0.33213	0.41379
21.000	-0.01384	0.13329	-0.38353	0.32228
22.000	0.04943	0.21685	-0.33016	0.37002
23.000	0.15421	0.17905	-0.28073	0.31631
24.000	0.10676	0.16711	-0.39342	0.31830
25.000	-0.01186	0.18303	-0.33213	0.24470
26.000	0.04152	0.16313	-0.41912	0.33023
27.000	-0.07908	-0.03979	-0.31632	0.38594
28.000	0.15618	0.18303	-0.31632	0.27255
29.000	0.02966	0.25465	-0.27876	0.23276
30.000	0.10083	0.20292	-0.39342	0.14920
31.000	0.00791	0.18303	-0.39144	0.23674
32.000	0.04349	0.16114	-0.32027	0.23475
33.000	0.06326	0.23276	-0.42109	0.20491
34.000	0.07117	0.23475	-0.35586	0.28249
35.000	0.00395	0.25266	-0.25305	0.23475
36.000	-0.00198	0.09549	-0.29457	0.21287
37.000	-0.03559	0.28051	-0.29259	0.25265
38.000	-0.02570	0.10942	-0.35981	0.22878
39.000	0.03756	0.16313	-0.37167	0.15517
40.000	0.13641	0.24669	-0.25701	0.17507
41.000	-0.09687	0.25664	-0.39342	0.19098
42.000	0.00791	0.08952	-0.33806	0.23873
43.000	-0.03559	0.21287	-0.35586	0.19098
44.000	0.06524	0.23475	-0.25899	0.18104
45.000	0.00791	0.19695	-0.31236	0.17507
46.000	0.08699	0.12136	-0.33609	0.23077
47.000	-0.12060	0.18104	-0.29259	0.12533
48.000	0.01384	0.24470	-0.28073	0.27255
49.000	0.01186	0.23276	-0.36376	0.19496
50.000	-0.05140	0.23077	-0.28271	0.14523
51.000	-0.04152	0.10345	-0.36574	0.25862
52.000	0.02966	0.14921	-0.32422	0.17507
53.000	0.06129	0.22083	-0.31039	0.17308
54.000	-0.00593	0.14523	-0.33806	0.16114
55.000	-0.10874	0.12334	-0.46459	0.04178
56.000	0.01977	0.15518	-0.38946	0.22082
57.000	0.06129	0.22282	-0.39737	0.23873
58.000	-0.03559	0.20491	-0.33806	0.14920
59.000	-0.01186	0.24868	-0.34399	0.22679
60.000	0.06920	0.07162	-0.40330	0.06764
61.000	-0.04547	0.18900	-0.44877	0.23475
62.000	0.04547	0.27255	-0.34399	0.10345
63.000	0.01186	0.05968	-0.38156	0.19695
64.000	-0.00593	0.23873	-0.33806	0.08753
65.000	0.08106	0.08157	-0.27282	0.07162
66.000	0.05338	0.23276	-0.36772	0.24668
67.000	0.04349	0.07759	-0.30446	0.13130
68.000	0.03954	0.11340	-0.37167	0.15318
69.000	0.01779	0.09151	-0.38551	0.17109
70.000	0.00000	0.14523	-0.31632	0.17706
71.000	-0.01384	0.18900	-0.36969	0.25862
72.000	0.04547	0.20292	-0.36179	0.19297
73.000	0.00791	0.06366	-0.38551	0.24270
74.000	0.06524	0.25465	-0.37563	0.16910
75.000	0.02570	0.14722	-0.32225	0.10544
76.000	-0.04152	0.20292	-0.41516	0.15119
77.000	0.07315	0.17507	-0.33411	0.13130
78.000	-0.05140	0.09350	-0.33016	0.11539
79.000	-0.05140	0.03979	-0.33609	0.29443
80.000	-0.08303	0.17109	-0.38353	0.31830
81.000	0.07908	0.21884	-0.34597	0.22281
82.000	0.05733	0.14921	-0.38156	0.28647
83.000	0.09885	0.10942	-0.38156	0.22878
84.000	0.10874	0.16313	-0.28271	0.12135
85.000	-0.01186	0.19099	-0.17991	0.06565
86.000	0.07315	0.20889	-0.33609	0.04775
87.000	-0.08303	0.17905	-0.35388	0.21088
88.000	-0.04547	0.30836	-0.35190	0.17706
89.000	0.07710	0.18502	-0.37760	0.14125
90.000	-0.04745	0.15717	-0.32818	0.19496
91.000	0.11269	0.03183	-0.34399	0.18103
92.000	0.01779	0.07958	-0.27678	0.16512
93.000	-0.04349	0.20889	-0.39935	0.16910
94.000	-0.10676	0.07162	-0.37365	0.17706
95.000	0.01582	0.16711	-0.46261	0.19098
96.000	0.00989	0.18303	-0.41714	0.25464
97.000	-0.00198	0.05769	-0.36969	0.20889
98.000	-0.06920	0.08952	-0.41912	0.19297
99.000	-0.00198	0.16711	-0.37167	0.17308
100.000	0.03559	0.13329	-0.34399	0.18103
101.000	-0.01186	0.02984	-0.36772	0.11340
102.000	0.03954	0.07759	-0.30643	0.18899
103.000	-0.05733	0.10544	-0.36574	0.20093
104.000	0.03954	0.11937	-0.43691	0.16313
105.000	0.03559	0.13329	-0.32027	0.15915
106.000	0.02175	0.08356	-0.31236	0.27056
107.000	-0.07908	0.07759	-0.36772	0.19894
108.000	0.01779	0.13329	-0.29259	0.11936
109.000	-0.05931	0.18900	-0.37365	0.13130
110.000	0.00593	0.10743	-0.39342	0.18700
111.000	0.03954	0.20093	-0.37365	0.20093
112.000	0.10280	0.20093	-0.27876	0.14921
113.000	0.00395	0.13130	-0.33806	0.10544
114.000	-0.01779	0.19099	-0.34993	0.11340
115.000	-0.02570	0.18104	-0.39737	0.11737
116.000	0.01384	0.15319	-0.31236	0.19098
117.000	0.01384	0.14125	-0.31236	0.10345
