time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	2.48748	1.26587	-0.19375	0.82555
1.000	2.53287	1.28569	-0.19968	0.84147
2.000	2.46578	1.29172	-0.22340	0.84146
3.000	2.54273	1.29561	-0.25503	0.81362
4.000	2.48946	1.31355	-0.22735	0.76787
5.000	2.47959	1.29568	-0.25899	0.82754
6.000	2.48551	1.15859	-0.26096	0.83351
7.000	2.50327	1.28572	-0.27876	0.89119
8.000	2.48156	1.25793	-0.19177	0.79771
9.000	2.52695	1.28371	-0.23329	0.81561
10.000	2.50524	1.25989	-0.26689	0.82157
11.000	2.52497	1.25988	-0.22538	0.78378
12.000	2.54668	1.30157	-0.25305	0.77980
13.000	2.56049	1.22408	-0.24712	0.82356
14.000	2.53681	1.24993	-0.21352	0.83351
15.000	2.50327	1.31155	-0.26492	0.85539
16.000	2.54471	1.23602	-0.25899	0.85936
17.000	2.51511	1.24201	-0.23724	0.81163
18.000	2.51313	1.25393	-0.31829	0.84743
19.000	2.52103	1.33139	-0.27282	0.84146
20.000	2.54471	1.29959	-0.24910	0.83947
21.000	2.55062	1.28965	-0.28864	0.81361
22.000	2.57430	1.30551	-0.27282	0.82953
23.000	2.56641	1.30950	-0.28073	0.80168
24.000	2.53089	1.27576	-0.21549	0.83152
25.000	2.58219	1.34325	-0.27282	0.85141
26.000	2.58022	1.32736	-0.23922	0.81362
27.000	2.58022	1.29160	-0.27282	0.82555
28.000	2.58022	1.32140	-0.22933	0.86533
29.000	2.59206	1.35317	-0.24119	0.82356
30.000	2.61376	1.34123	-0.19572	0.84147
31.000	2.60390	1.29555	-0.23329	0.79970
32.000	2.55654	1.32937	-0.23526	0.80566
33.000	2.54471	1.36315	-0.24119	0.87925
34.000	2.57430	1.36908	-0.23724	0.88721
35.000	2.59995	1.36706	-0.25305	0.81561
36.000	2.53287	1.27576	-0.28666	0.85737
37.000	2.58219	1.33530	-0.24712	0.88124
38.000	2.58219	1.34325	-0.26887	0.91306
39.000	2.57233	1.28168	-0.23526	0.95483
40.000	2.60784	1.34521	-0.27282	0.93295
41.000	2.57233	1.32538	-0.26294	0.89715
42.000	2.57233	1.36511	-0.25108	0.88522
43.000	2.56641	1.30950	-0.28469	0.90312
44.000	2.58219	1.27770	-0.24712	0.92898
45.000	2.55654	1.32142	-0.27085	0.92500
46.000	2.57035	1.32141	-0.20363	0.88920
47.000	2.51313	1.30160	-0.19375	0.90114
48.000	2.53484	1.33932	-0.25305	0.93892
49.000	2.57035	1.33134	-0.23131	0.90312
50.000	2.53089	1.28172	-0.18386	0.89119
51.000	2.60981	1.27966	-0.25503	0.89914
52.000	2.60587	1.37500	-0.27085	0.90312
