time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	3.59343	1.79234	3.30583	2.08055
1.000	3.58752	1.80029	3.15605	2.08085
2.000	3.60524	1.81017	3.19941	1.96967
3.000	3.58752	1.82409	3.20336	2.01926
4.000	3.62690	1.81410	3.14226	2.03525
5.000	3.59933	1.81812	3.16000	2.05505
6.000	3.59736	1.83994	3.23883	2.03903
7.000	3.59933	1.84787	3.18365	2.13237
8.000	3.56979	1.84595	3.24671	1.98942
9.000	3.60130	1.82010	3.21912	2.06486
10.000	3.58949	1.84591	3.17774	2.00542
11.000	3.56389	1.85389	3.22109	2.04303
12.000	3.55798	1.79043	3.29401	1.99527
13.000	3.56389	1.83604	3.23686	2.01324
14.000	3.60327	1.86175	3.19350	2.05300
15.000	3.57570	1.84594	3.13832	2.02534
16.000	3.56979	1.84991	3.24080	1.98943
17.000	3.58752	1.83996	3.29204	2.05876
18.000	3.61903	1.82205	3.24474	2.00331
19.000	3.60918	1.87364	3.17182	2.01337
20.000	3.56586	1.85191	3.24277	1.97554
21.000	3.59146	1.81218	3.37282	2.06850
22.000	3.56586	1.85587	3.21715	1.99146
23.000	3.60327	1.82803	3.24277	2.03704
24.000	3.54813	1.85194	3.28810	2.05678
25.000	3.59933	1.86771	3.15211	2.02928
26.000	3.58161	1.85981	3.27627	2.01118
27.000	3.55798	1.85391	3.28021	1.95364
28.000	3.56586	1.85587	3.22898	1.96564
29.000	3.57176	1.84793	3.23686	2.01523
30.000	3.56192	1.87373	3.20533	1.94982
31.000	3.58161	1.87369	3.25854	1.99733
32.000	3.56192	1.86977	3.24671	2.02314
33.000	3.54813	1.84599	3.18562	1.98954
34.000	3.57373	1.87172	3.16788	1.91417
35.000	3.60130	1.83002	3.15014	1.93603
36.000	3.56979	1.87372	3.29992	1.94170
37.000	3.55798	1.85589	3.22701	1.96366
38.000	3.55995	1.91142	3.21912	1.94384
39.000	3.52253	1.86191	3.24080	1.93785
40.000	3.57373	1.83999	3.29007	1.95561
41.000	3.54813	1.92533	3.24277	1.96760
42.000	3.55798	1.88366	3.31962	1.90794
43.000	3.53828	1.90155	3.29401	1.91592
44.000	3.55601	1.84994	3.30780	1.94168
45.000	3.55010	1.87177	3.24868	1.88823
46.000	3.54616	1.84401	3.25854	1.92789
47.000	3.55601	1.89755	3.27036	1.91001
48.000	3.59736	1.90539	3.18759	1.93001
49.000	3.59343	1.92325	3.23883	1.91007
50.000	3.54419	1.88170	3.29007	1.93180
51.000	3.55995	1.90349	3.28218	1.93380
52.000	3.54222	1.89361	3.25460	1.84258
53.000	3.55601	1.90945	3.29204	1.87029
54.000	3.51071	1.88375	3.24277	1.93784
55.000	3.56586	1.90744	3.21124	1.85854
56.000	3.55798	1.90349	3.24277	1.87435
57.000	3.54419	1.88369	3.19744	1.90817
58.000	3.57373	1.93123	3.19547	1.88039
59.000	3.53828	1.92138	3.18759	1.90620
60.000	3.57176	1.92528	3.13634	1.93606
61.000	3.57767	1.92923	3.25263	1.89814
62.000	3.57964	1.94113	3.19941	1.90618
63.000	3.55995	1.89952	3.33736	1.92774
64.000	3.53238	1.94718	3.24868	1.88823
65.000	3.46344	1.92749	3.21912	1.97360
66.000	3.39252	1.92763	3.08312	2.01552
67.000	3.29204	1.91394	3.01018	2.00574
68.000	3.14029	1.80112	2.89385	1.94641
69.000	2.89385	1.70624	2.69070	1.77007
70.000	2.69859	1.57746	2.47170	1.65321
71.000	2.42236	1.42883	2.24670	1.48662
72.000	2.07100	1.25829	2.04730	1.28812
73.000	1.73133	1.10548	1.67602	1.11347
74.000	1.30855	0.92477	1.41525	0.84718
75.000	0.90539	0.72601	1.03386	0.64643
76.000	0.50610	0.54507	0.71366	0.48935
77.000	0.15816	0.32825	0.48831	0.27254
78.000	-0.09885	0.09549	0.20561	0.19496
79.000	-0.35586	-0.11340	0.02175	0.06764
80.000	-0.56540	-0.24668	-0.18386	-0.03979
81.000	-0.72157	-0.36602	-0.36969	-0.17706
82.000	-0.88760	-0.47740	-0.49622	-0.26458
83.000	-0.88563	-0.48336	-0.53773	-0.26657
84.000	-0.84017	-0.51718	-0.49622	-0.27652
85.000	-0.83621	-0.50326	-0.49226	-0.29243
86.000	-0.62471	-0.42770	-0.43296	-0.20491
87.000	-0.43296	-0.36206	-0.37167	-0.17308
88.000	-0.24317	-0.25464	-0.26492	-0.02387
89.000	-0.00989	-0.16313	-0.18584	-0.01592
90.000	0.15223	-0.03780	-0.03954	0.06167
91.000	0.38749	0.06565	0.09292	0.22282
92.000	0.49622	0.11140	0.19177	0.28449
93.000	0.68401	0.22678	0.26689	0.33820
94.000	0.79470	0.28247	0.42900	0.30039
95.000	0.86586	0.28843	0.43493	0.34018
96.000	0.95876	0.39584	0.59110	0.33619
97.000	0.97259	0.39186	0.53971	0.34017
98.000	0.88958	0.41573	0.58715	0.35808
99.000	0.88563	0.37794	0.68401	0.35608
100.000	0.83424	0.33618	0.59110	0.33023
101.000	0.78087	0.35607	0.57133	0.33222
102.000	0.69982	0.35210	0.56936	0.25264
103.000	0.64250	0.30635	0.50412	0.31233
104.000	0.57529	0.25463	0.47052	0.29243
105.000	0.53773	0.27851	0.36772	0.23276
106.000	0.44679	0.25066	0.37760	0.24668
107.000	0.36376	0.26061	0.36574	0.21286
108.000	0.34597	0.22878	0.23922	0.23475
109.000	0.31039	0.24271	0.29852	0.27255
110.000	0.21352	0.20093	0.24515	0.17109
111.000	0.20561	0.22082	0.15223	0.15716
112.000	0.19770	0.21088	0.09490	0.17905
113.000	0.19177	0.17308	0.13444	0.19695
114.000	0.20561	0.16313	0.06722	0.21287
115.000	0.18188	0.13727	0.01977	0.19695
116.000	0.17991	0.12334	-0.00989	0.16313
117.000	0.19968	0.12533	0.03954	0.09748
118.000	0.16804	0.08555	0.03954	0.13926
119.000	0.14432	0.06764	0.01977	0.13727
120.000	0.14630	0.10345	0.09094	0.10146
121.000	0.19375	0.09549	0.00198	0.09947
122.000	0.15421	0.05769	0.13839	0.04377
123.000	0.14432	0.06366	0.08106	0.02785
124.000	0.17398	0.06366	0.02768	0.18900
125.000	0.15223	0.02387	0.09094	0.10942
126.000	0.15618	0.03382	0.10478	0.06167
127.000	0.18188	0.03382	0.09885	0.07759
128.000	0.18979	0.04377	0.09094	0.11141
129.000	0.23131	0.03183	0.09094	0.05968
130.000	0.23724	0.05172	0.05733	0.12334
131.000	0.21945	0.05371	0.05733	0.08157
132.000	0.18188	0.01989	0.20956	0.09748
133.000	0.20758	0.03979	0.11664	0.04974
134.000	0.26492	0.01194	0.13641	0.06565
135.000	0.20165	0.02785	0.09885	0.00995
136.000	0.23724	0.00796	0.14234	0.09151
137.000	0.23329	0.02785	0.11467	0.06565
138.000	0.24119	0.05968	0.15223	0.09350
139.000	0.22538	0.07560	0.16014	0.06764
140.000	0.22735	0.04974	0.12455	0.14722
