time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	2.90765	-0.93574	1.89328	-0.52889
1.000	2.81299	-0.90601	1.95252	-0.51893
2.000	2.87610	-0.93576	1.92685	-0.57460
3.000	2.93526	-0.91585	1.99794	-0.55867
4.000	2.86427	-0.84837	1.92488	-0.46923
5.000	2.89187	-0.93972	1.95252	-0.43344
6.000	2.93723	-0.91982	1.88143	-0.48117
7.000	2.92540	-0.82846	1.92883	-0.46327
8.000	2.96089	-0.91781	1.94857	-0.63225
9.000	2.98652	-0.87012	1.97424	-0.53880
10.000	2.95497	-0.84433	1.90908	-0.58455
11.000	2.83468	-0.82058	1.84983	-0.53288
12.000	2.90568	-0.93375	1.95252	-0.54080
13.000	2.83468	-0.83250	1.89525	-0.45731
14.000	2.97272	-0.83438	1.92883	-0.50104
15.000	2.93131	-0.88407	1.94462	-0.58255
16.000	2.88596	-0.94569	1.91895	-0.47321
17.000	2.95892	-0.82645	1.91895	-0.59051
18.000	2.93526	-0.85824	1.90315	-0.48117
19.000	2.95300	-0.86816	1.94857	-0.58454
20.000	2.87018	-0.86028	2.01374	-0.51294
21.000	2.96878	-0.80657	1.86168	-0.55673
22.000	2.87413	-0.93179	1.88143	-0.51696
23.000	2.97272	-0.86815	1.93672	-0.57062
24.000	2.81693	-0.79874	1.94462	-0.57062
25.000	2.90568	-0.90594	1.86761	-0.49112
26.000	2.88596	-0.89404	1.96635	-0.64218
27.000	2.91357	-0.82052	1.87748	-0.53088
28.000	2.96878	-0.79863	2.00584	-0.48909
29.000	2.85243	-0.92188	1.87551	-0.53287
30.000	2.99046	-0.81252	2.00584	-0.53482
31.000	2.92737	-0.93373	1.91895	-0.57858
32.000	2.85835	-0.82851	1.95055	-0.62430
33.000	2.89976	-0.87416	2.03348	-0.57457
34.000	2.92145	-0.90196	2.03348	-0.55866
35.000	2.90371	-0.88608	1.91895	-0.61636
36.000	2.80905	-0.84841	2.04138	-0.62029
37.000	2.86821	-0.89207	2.00979	-0.55867
38.000	2.88004	-0.96357	2.00386	-0.58849
39.000	2.90765	-0.93574	1.99991	-0.54078
40.000	2.91948	-0.72914	2.04138	-0.62426
41.000	2.98652	-0.90588	1.98214	-0.60043
42.000	2.82877	-0.96758	2.05323	-0.67197
43.000	2.87610	-0.84836	1.92290	-0.57659
44.000	2.87807	-0.87021	1.89525	-0.65613
45.000	2.90765	-0.93971	1.87748	-0.52094
46.000	2.86229	-0.89008	1.89130	-0.58654
47.000	2.81102	-0.89807	2.01966	-0.59445
48.000	2.86427	-0.85631	1.88143	-0.66210
49.000	2.89582	-0.92979	1.99202	-0.65211
50.000	2.91554	-0.84237	1.89723	-0.60046
51.000	2.74396	-0.84845	1.94660	-0.59647
52.000	2.82088	-0.99143	2.02361	-0.63222
53.000	2.87018	-0.90200	1.99399	-0.75747
54.000	2.81299	-0.81264	1.97622	-0.61633
55.000	2.89385	-0.84238	1.91105	-0.55671
56.000	2.82482	-0.85038	1.98017	-0.69983
57.000	2.85046	-0.86427	1.99991	-0.71175
58.000	2.81102	-0.88814	1.97819	-0.70182
59.000	2.92934	-0.89996	1.95845	-0.67797
60.000	2.78341	-0.95371	1.93080	-0.70383
61.000	2.85046	-0.91989	1.92685	-0.68991
62.000	2.88201	-0.85034	2.02953	-0.67794
63.000	2.84652	-0.87619	1.90513	-0.71576
64.000	2.84257	-0.98346	1.94265	-0.56466
65.000	2.88399	-0.93377	1.96832	-0.68393
66.000	2.83666	-0.86627	1.91105	-0.48713
67.000	2.83468	-0.95963	1.98807	-0.68392
68.000	2.78735	-1.00139	1.93475	-0.47321
69.000	2.90765	-0.87018	2.01374	-0.64018
70.000	2.86032	-0.90598	1.97227	-0.69983
71.000	2.80313	-1.00336	1.90513	-0.56865
72.000	2.85835	-0.78679	2.02953	-0.65011
73.000	2.81891	-0.86429	1.95647	-0.72369
74.000	2.91751	-0.82250	1.96635	-0.63025
75.000	2.83271	-0.95169	1.94265	-0.75352
76.000	2.90962	-0.84436	1.91500	-0.68395
77.000	2.90962	-0.83641	1.92093	-0.59250
78.000	2.85046	-0.95763	1.91105	-0.74161
79.000	2.90173	-0.85231	2.00386	-0.77536
80.000	2.85835	-1.02914	1.87748	-0.59450
81.000	2.88004	-0.85034	2.01374	-0.67397
