time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	0.61680	-1.08405	0.00791	-1.35853
1.000	0.67808	-1.02836	0.03756	-1.34064
2.000	0.69587	-1.06415	0.06524	-1.39432
3.000	0.69389	-1.05619	0.02768	-1.38637
4.000	0.64052	-1.01245	0.01384	-1.34461
5.000	0.63657	-1.01842	0.01779	-1.41221
6.000	0.66029	-1.02438	0.00395	-1.38040
7.000	0.68006	-1.00648	0.06326	-1.39631
8.000	0.66820	-0.99853	0.01779	-1.36648
9.000	0.68796	-1.05421	0.03361	-1.42414
10.000	0.63262	-1.09001	0.04152	-1.47385
11.000	0.64843	-1.06615	0.03361	-1.38835
12.000	0.62668	-1.08007	0.03756	-1.41023
13.000	0.62471	-1.08604	0.02372	-1.36847
14.000	0.66424	-1.07609	0.00000	-1.41221
15.000	0.66820	-1.07807	0.01779	-1.40824
16.000	0.69982	-1.04625	0.04745	-1.40426
17.000	0.67215	-1.07012	-0.01186	-1.37245
18.000	0.59308	-1.06019	0.04152	-1.42215
19.000	0.64250	-1.01842	0.04745	-1.44601
20.000	0.66227	-1.01046	0.03756	-1.36450
21.000	0.63262	-1.02837	0.05338	-1.34064
22.000	0.67413	-1.04228	0.04152	-1.37245
23.000	0.69982	-1.01244	0.09292	-1.33467
24.000	0.68994	-1.05421	0.03756	-1.35654
25.000	0.67017	-0.96870	0.04943	-1.40824
26.000	0.66622	-0.99654	0.03361	-1.35853
27.000	0.67017	-1.06614	0.04943	-1.37046
28.000	0.68006	-0.98460	0.02768	-1.38239
29.000	0.68796	-0.97864	0.05733	-1.35257
30.000	0.69389	-0.99653	0.00198	-1.37841
31.000	0.65634	-1.02041	0.05140	-1.38040
32.000	0.64645	-0.97467	0.03756	-1.41818
33.000	0.66820	-0.99853	0.01384	-1.38239
34.000	0.62471	-0.98263	0.05733	-1.38040
35.000	0.63459	-1.03234	0.05338	-1.37444
36.000	0.64250	-1.01444	0.06524	-1.39830
37.000	0.60494	-1.06019	0.11269	-1.41420
38.000	0.63459	-1.04427	0.02966	-1.41619
39.000	0.63459	-1.04825	0.05931	-1.38040
40.000	0.63657	-1.06416	0.04152	-1.37245
41.000	0.66622	-1.02239	0.02570	-1.36251
42.000	0.68994	-1.05818	0.04349	-1.33666
43.000	0.65238	-0.98859	0.06524	-1.41221
44.000	0.66424	-1.06018	0.04152	-1.38835
45.000	0.60692	-1.03434	0.03361	-1.45794
46.000	0.64052	-1.05819	0.06326	-1.46589
47.000	0.65634	-1.01643	0.11664	-1.37046
48.000	0.65238	-1.03234	0.01977	-1.39631
49.000	0.62866	-1.02837	0.04349	-1.39631
50.000	0.59901	-1.05621	0.06326	-1.38637
51.000	0.60296	-1.01246	0.02372	-1.43408
52.000	0.62075	-1.06019	0.07315	-1.38835
53.000	0.64250	-1.03632	0.03756	-1.42215
54.000	0.64250	-1.05819	0.05733	-1.39830
55.000	0.59703	-1.06218	0.05733	-1.41023
56.000	0.65238	-1.08603	0.02175	-1.39034
57.000	0.69785	-1.08403	0.02372	-1.35455
58.000	0.67413	-1.11188	0.06920	-1.35654
59.000	0.66622	-1.04029	0.06920	-1.43607
60.000	0.67808	-1.04625	0.04349	-1.38438
61.000	0.66029	-1.02239	0.05140	-1.34064
62.000	0.65831	-0.99455	0.01384	-1.32672
63.000	0.62471	-0.93291	-0.04745	-1.35455
64.000	0.55354	-0.83149	-0.09885	-1.23127
65.000	0.51401	-0.76983	-0.14630	-1.20939
66.000	0.45075	-0.72210	-0.20758	-1.04035
67.000	0.42702	-0.53911	-0.29457	-0.95682
68.000	0.28073	-0.44562	-0.36772	-0.81958
69.000	0.18386	-0.34417	-0.48238	-0.65248
70.000	0.13444	-0.14324	-0.59110	-0.41775
71.000	0.07908	0.06565	-0.62668	-0.22479
72.000	0.02570	0.23077	-0.66227	-0.05968
73.000	-0.02570	0.42772	-0.72552	0.20688
