time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	3.01215	2.03153	0.47447	1.93691
1.000	3.03778	2.02355	0.48238	1.93889
2.000	2.98652	2.03951	0.50215	1.96869
3.000	3.04369	2.02353	0.49028	1.94088
4.000	3.05749	1.98581	0.48040	1.94485
5.000	3.01609	2.03549	0.48435	2.00248
6.000	3.03778	1.99775	0.48238	1.96870
7.000	3.04764	2.02948	0.47249	1.91704
8.000	3.07327	2.05919	0.47447	1.93492
9.000	3.06735	2.00960	0.46063	1.97069
10.000	3.06341	2.00167	0.46063	1.90313
11.000	3.00821	1.99781	0.47249	1.85941
12.000	3.07524	2.01951	0.44679	1.93294
13.000	3.07327	2.04729	0.43889	1.89916
14.000	3.06735	1.98778	0.45865	1.89518
15.000	3.00426	2.01170	0.44284	1.90313
16.000	3.01412	2.01565	0.46459	1.91505
17.000	3.05947	1.99374	0.47447	1.90909
18.000	3.03187	2.05729	0.45470	1.96871
19.000	3.03187	2.05332	0.48633	1.91107
20.000	3.03187	2.04340	0.50017	1.90908
21.000	3.01807	2.00374	0.49819	1.83953
22.000	3.07327	1.99570	0.43296	1.88525
23.000	3.01609	2.02359	0.49622	1.89915
24.000	3.00821	1.99781	0.51994	1.88324
25.000	3.00821	1.99384	0.49028	1.79779
26.000	2.99244	2.00180	0.45272	1.84550
27.000	3.02398	2.02159	0.48831	1.83953
28.000	2.99835	1.96211	0.47645	1.86338
29.000	2.98455	1.97602	0.52587	1.80176
30.000	3.00229	1.92638	0.44877	1.81172
31.000	3.00426	2.00377	0.48831	1.76003
32.000	3.00032	1.96607	0.45668	1.78190
33.000	2.99638	2.03950	0.45470	1.84550
34.000	3.04172	2.00370	0.43296	1.78191
35.000	3.00032	2.02758	0.47842	1.79382
36.000	3.00229	2.01766	0.50215	1.70637
37.000	2.99244	2.03157	0.50017	1.77593
38.000	3.05158	2.02749	0.46063	1.76799
39.000	3.00624	2.09900	0.43889	1.76203
40.000	3.00229	2.05536	0.49819	1.76401
41.000	3.02201	2.03151	0.48435	1.72625
