time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	0.12850	-1.07814	0.47645	-1.21134
1.000	0.16211	-1.14377	0.45865	-1.02243
2.000	0.13246	-1.13184	0.45668	-1.14970
3.000	0.14630	-1.11394	0.49819	-1.12782
4.000	0.13048	-1.12388	0.49424	-1.12186
5.000	0.18584	-1.08013	0.50017	-1.11589
6.000	0.15421	-1.14576	0.49424	-1.09004
7.000	0.16211	-1.11394	0.50017	-1.07413
8.000	0.16014	-1.12189	0.43493	-1.11192
9.000	0.17398	-1.10996	0.38156	-1.11193
10.000	0.16211	-1.11394	0.42702	-1.08408
11.000	0.14234	-1.07218	0.44679	-1.07613
12.000	0.15618	-1.06422	0.52191	-1.08407
13.000	0.21154	-1.07615	0.52389	-1.12782
14.000	0.16409	-1.08411	0.39144	-1.10199
15.000	0.18584	-1.07218	0.46459	-1.09004
16.000	0.15816	-1.07218	0.43493	-1.10795
17.000	0.14432	-1.07616	0.51598	-1.16361
18.000	0.17398	-1.04036	0.52784	-1.10594
19.000	0.14630	-1.04632	0.45075	-1.07414
20.000	0.16607	-1.04433	0.48435	-1.09203
21.000	0.16804	-1.08013	0.43098	-1.13976
22.000	0.13839	-1.09008	0.46656	-1.09402
23.000	0.14234	-1.09207	0.47447	-1.05027
24.000	0.18188	-1.10400	0.43889	-1.12982
25.000	0.17595	-1.10201	0.46261	-1.07413
26.000	0.15618	-1.07814	0.45075	-1.10596
27.000	0.16409	-1.14974	0.48238	-1.06220
28.000	0.14630	-1.13780	0.42109	-1.07215
29.000	0.17991	-1.09604	0.41121	-0.99062
30.000	0.14630	-1.08610	0.42505	-1.04431
31.000	0.18584	-1.07416	0.39342	-1.06221
32.000	0.15421	-1.02644	0.42900	-0.97868
33.000	0.15025	-1.02246	0.41121	-1.03636
34.000	0.15816	-1.08809	0.45075	-1.02243
35.000	0.22142	-1.07217	0.33609	-1.07017
36.000	0.19770	-1.12587	0.42702	-0.99658
37.000	0.18386	-1.06024	0.35783	-1.02642
38.000	0.17002	-1.05030	0.46261	-1.05624
39.000	0.17200	-1.04433	0.46063	-1.04232
40.000	0.14630	-1.09206	0.42109	-1.10596
41.000	0.18188	-1.05428	0.41121	-1.01249
42.000	0.21352	-1.09405	0.44284	-1.03238
43.000	0.16409	-1.08610	0.40133	-1.06022
44.000	0.18979	-1.07218	0.46854	-1.13379
45.000	0.18188	-1.09206	0.52191	-1.05225
46.000	0.18188	-1.04036	0.44482	-1.15169
47.000	0.17991	-1.06223	0.34795	-1.02443
48.000	0.16804	-1.06820	0.47842	-1.03038
49.000	0.14432	-1.07616	0.46063	-1.05226
50.000	0.13641	-1.08212	0.44284	-1.07812
51.000	0.17200	-1.03240	0.44284	-1.02442
52.000	0.14630	-1.08013	0.40923	-1.00653
53.000	0.16014	-1.05627	0.47447	-1.00055
54.000	0.17595	-1.03041	0.43691	-1.05624
55.000	0.15223	-1.04036	0.44284	-1.06618
56.000	0.14037	-1.02445	0.48633	-1.02441
57.000	0.14037	-1.09008	0.41912	-1.06818
58.000	0.16211	-1.08212	0.43691	-0.98266
59.000	0.12653	-1.09803	0.50610	-1.07413
60.000	0.12455	-1.08809	0.50610	-1.07015
61.000	0.12455	-1.12786	0.48633	-1.03038
62.000	0.15816	-1.09604	0.49028	-1.01646
63.000	0.16409	-1.04632	0.45075	-1.03237
64.000	0.16014	-1.08809	0.51203	-0.99259
65.000	0.13641	-1.09604	0.48238	-0.99458
66.000	0.14234	-1.09803	0.43691	-1.02641
67.000	0.11071	-1.05627	0.46063	-0.98862
68.000	0.15618	-1.09604	0.50017	-1.08606
69.000	0.15421	-1.06820	0.40528	-1.03238
70.000	0.12653	-1.05627	0.43098	-1.02243
