time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	1.46266	1.84098	-0.51401	1.82760
1.000	1.43896	1.82908	-0.50412	1.82363
2.000	1.45081	1.87278	-0.52191	1.83753
3.000	1.44883	1.80722	-0.50808	1.80176
4.000	1.42710	1.83505	-0.50808	1.82363
5.000	1.44488	1.81517	-0.53378	1.85144
6.000	1.42908	1.82909	-0.54168	1.84746
7.000	1.43105	1.89664	-0.51203	1.88523
8.000	1.43105	1.89068	-0.49226	1.82760
9.000	1.43105	1.86088	-0.47645	1.86736
10.000	1.49032	1.88069	-0.48633	1.84947
11.000	1.45871	1.89463	-0.51005	1.82760
12.000	1.43303	1.90458	-0.52784	1.81567
13.000	1.43896	1.87676	-0.52784	1.90112
14.000	1.44291	1.91848	-0.48040	1.81966
15.000	1.45674	1.90854	-0.52587	1.84747
16.000	1.43500	1.92445	-0.49819	1.79382
17.000	1.45674	1.89264	-0.52389	1.80772
18.000	1.47057	1.90058	-0.49819	1.84151
19.000	1.42315	1.86883	-0.51005	1.80971
20.000	1.44291	1.87676	-0.51203	1.78586
21.000	1.44883	1.92245	-0.45075	1.81569
22.000	1.42908	1.85889	-0.53773	1.84349
23.000	1.43896	1.87279	-0.53378	1.82163
24.000	1.43105	1.87478	-0.56936	1.77591
25.000	1.44291	1.85888	-0.50215	1.76202
26.000	1.45674	1.91450	-0.50610	1.80574
27.000	1.46266	1.85886	-0.49226	1.82562
28.000	1.44883	1.88669	-0.53378	1.79381
29.000	1.45476	1.84695	-0.51203	1.82760
30.000	1.43105	1.85492	-0.48238	1.77792
31.000	1.42513	1.88274	-0.51796	1.83952
32.000	1.40537	1.81123	-0.49226	1.89716
33.000	1.44686	1.91252	-0.51994	1.80772
34.000	1.44883	1.82311	-0.52784	1.83554
35.000	1.45476	1.81914	-0.52191	1.84349
36.000	1.37375	1.82715	-0.50610	1.85542
37.000	1.38166	1.84502	-0.49028	1.79183
38.000	1.39746	1.81521	-0.54761	1.85740
39.000	1.40339	1.78739	-0.50017	1.85344
40.000	1.44883	1.81517	-0.52389	1.82561
41.000	1.44291	1.80723	-0.49226	1.88325
42.000	1.47847	1.83104	-0.48831	1.82363
43.000	1.43303	1.78935	-0.54366	1.86932
44.000	1.42513	1.84896	-0.53575	1.84747
45.000	1.45081	1.80126	-0.50412	1.84946
46.000	1.39944	1.76355	-0.53180	1.84150
47.000	1.43698	1.81716	-0.52587	1.86535
48.000	1.48835	1.79725	-0.55947	1.87329
49.000	1.40142	1.76156	-0.55157	1.87926
50.000	1.41327	1.71187	-0.47249	1.88723
51.000	1.43105	1.70789	-0.53971	1.87529
52.000	1.40734	1.71387	-0.55552	1.91105
53.000	1.43303	1.76153	-0.50215	1.87728
54.000	1.42315	1.75359	-0.53971	1.84349
55.000	1.42117	1.73571	-0.55354	1.84945
56.000	1.36980	1.71787	-0.51203	1.90311
57.000	1.40734	1.70393	-0.56145	1.89316
58.000	1.43303	1.68205	-0.53773	1.85740
59.000	1.44291	1.69397	-0.58715	1.88918
60.000	1.45871	1.72575	-0.55552	1.86733
61.000	1.44093	1.72378	-0.52784	1.83157
62.000	1.45476	1.69793	-0.53971	1.85541
63.000	1.39351	1.72580	-0.55947	1.81765
64.000	1.49625	1.68995	-0.57133	1.87528
65.000	1.43500	1.71186	-0.56343	1.81765
66.000	1.41722	1.75956	-0.54564	1.84548
67.000	1.45279	1.73966	-0.60296	1.84546
68.000	1.42513	1.72379	-0.58122	1.85143
69.000	1.44686	1.73569	-0.53773	1.80374
70.000	1.46464	1.71780	-0.54366	1.82958
71.000	1.47649	1.75951	-0.56145	1.87727
72.000	1.46069	1.73568	-0.58517	1.85937
73.000	1.48835	1.71778	-0.54564	1.86535
74.000	1.46662	1.72177	-0.62075	1.89116
75.000	1.46266	1.76747	-0.58517	1.83553
76.000	1.44488	1.76947	-0.54366	1.87926
77.000	1.45674	1.77741	-0.59703	1.84745
78.000	1.48045	1.73567	-0.57924	1.80373
79.000	1.45279	1.76947	-0.60889	1.84943
80.000	1.47254	1.73766	-0.59308	1.87328
81.000	1.47254	1.76945	-0.58122	1.82957
82.000	1.38956	1.73574	-0.60494	1.83949
83.000	1.43303	1.74166	-0.55947	1.86733
84.000	1.46464	1.78138	-0.60494	1.79577
85.000	1.42117	1.76750	-0.58517	1.85937
86.000	1.45476	1.78933	-0.55947	1.80771
87.000	1.46859	1.80124	-0.55750	1.85342
88.000	1.45476	1.88470	-0.57529	1.81168
89.000	1.46069	1.84893	-0.58122	1.80770
90.000	1.48835	1.85884	-0.60296	1.87924
91.000	1.43896	1.75756	-0.58913	1.85142
92.000	1.45081	1.88669	-0.56540	1.85739
93.000	1.50613	1.86280	-0.55354	1.84746
94.000	1.47452	1.85091	-0.53180	1.83356
95.000	1.46069	1.82907	-0.55157	1.86137
96.000	1.42908	1.84697	-0.53773	1.82362
97.000	1.46069	1.80522	-0.56540	1.83156
98.000	1.41920	1.81718	-0.50808	1.87132
99.000	1.45279	1.86285	-0.54168	1.81368
100.000	1.45871	1.83304	-0.50610	1.81170
101.000	1.48637	1.84891	-0.49424	1.81369
102.000	1.46859	1.83303	-0.54564	1.80374
103.000	1.46662	1.85290	-0.54168	1.79778
104.000	1.49230	1.85685	-0.54761	1.81964
105.000	1.49230	1.78732	-0.52191	1.79779
106.000	1.49823	1.90254	-0.54564	1.80175
107.000	1.47847	1.83104	-0.53575	1.76797
108.000	1.47057	1.82111	-0.54366	1.82560
109.000	1.54367	1.84290	-0.55157	1.79380
110.000	1.48637	1.86282	-0.50017	1.77991
111.000	1.45279	1.78735	-0.55157	1.78983
112.000	1.49428	1.83500	-0.55750	1.79380
113.000	1.44093	1.84696	-0.52982	1.84945
114.000	1.49230	1.83897	-0.54761	1.78983
115.000	1.50613	1.85486	-0.56343	1.84944
116.000	1.53774	1.80516	-0.53180	1.84349
117.000	1.51996	1.81908	-0.54959	1.84746
118.000	1.50810	1.78730	-0.53575	1.81964
119.000	1.51798	1.79723	-0.51994	1.80176
120.000	1.51008	1.84293	-0.57727	1.84149
121.000	1.47649	1.84097	-0.53575	1.77393
122.000	1.46266	1.78337	-0.54761	1.86336
123.000	1.48835	1.87672	-0.53378	1.80573
124.000	1.48242	1.78335	-0.58517	1.83155
125.000	1.52391	1.78530	-0.51401	1.81965
126.000	1.48045	1.78733	-0.57727	1.78386
127.000	1.45871	1.81119	-0.58320	1.84149
128.000	1.46069	1.80125	-0.51598	1.82959
129.000	1.47057	1.78336	-0.52982	1.86138
130.000	1.49428	1.77937	-0.55354	1.80771
131.000	1.49032	1.75752	-0.55354	1.78585
132.000	1.48440	1.81514	-0.50215	1.82959
133.000	1.51996	1.82703	-0.53773	1.81368
134.000	1.49823	1.83301	-0.52982	1.83157
135.000	1.48835	1.80918	-0.54564	1.80772
136.000	1.50613	1.78135	-0.53773	1.86535
137.000	1.45476	1.82708	-0.53378	1.78983
138.000	1.45081	1.82510	-0.55354	1.86733
139.000	1.48835	1.85487	-0.55750	1.83156
140.000	1.50218	1.84890	-0.52784	1.79778
141.000	1.48045	1.83501	-0.53180	1.82362
142.000	1.49230	1.84295	-0.56936	1.82758
143.000	1.45871	1.84496	-0.58320	1.81963
144.000	1.47847	1.80720	-0.50017	1.86337
145.000	1.48045	1.79726	-0.56738	1.79777
146.000	1.49625	1.83897	-0.58517	1.83950
147.000	1.42710	1.83307	-0.59703	1.85341
148.000	1.45674	1.86682	-0.54959	1.79778
149.000	1.47847	1.84097	-0.54959	1.84547
150.000	1.47649	1.84693	-0.58913	1.84546
151.000	1.50218	1.92042	-0.57727	1.84348
152.000	1.48637	1.82110	-0.53378	1.77990
153.000	1.47847	1.84693	-0.55157	1.83752
154.000	1.46464	1.82708	-0.59110	1.84347
155.000	1.46662	1.85489	-0.56145	1.82758
156.000	1.43896	1.80524	-0.57133	1.87925
157.000	1.45674	1.86880	-0.53378	1.80176
158.000	1.45279	1.84298	-0.58715	1.83155
159.000	1.44291	1.83107	-0.54761	1.76200
160.000	1.40339	1.84898	-0.55750	1.73815
161.000	1.47649	1.87276	-0.58913	1.80572
162.000	1.41722	1.83506	-0.54959	1.78585
163.000	1.43698	1.80922	-0.56936	1.80373
164.000	1.41129	1.83507	-0.56540	1.76001
165.000	1.46069	1.81714	-0.55552	1.76200
166.000	1.50415	1.86678	-0.60099	1.71429
167.000	1.45674	1.79529	-0.54761	1.73020
168.000	1.47847	1.86084	-0.54959	1.77393
169.000	1.46662	1.85290	-0.60296	1.75205
170.000	1.42315	1.85294	-0.57331	1.72423
171.000	1.50218	1.84890	-0.54366	1.79778
172.000	1.43303	1.81717	-0.53773	1.77791
173.000	1.48242	1.83898	-0.55157	1.78585
