time (ms)	lx (deg)	ly (deg)	rx (deg)	ry (deg)
0.000	1.08524	-1.93464	0.68203	-1.30078
1.000	1.04374	-1.96447	0.64843	-1.28687
2.000	1.05165	-1.93466	0.65831	-1.29084
3.000	1.03188	-1.91480	0.67215	-1.29481
4.000	1.09117	-1.96245	0.66227	-1.24511
5.000	1.04572	-1.93268	0.67215	-1.26897
6.000	1.02991	-1.90686	0.65041	-1.30078
7.000	1.00619	-1.97840	0.67215	-1.25505
8.000	1.04572	-1.93864	0.64448	-1.31073
9.000	1.03188	-1.93269	0.67215	-1.29879
10.000	1.02793	-1.94858	0.63657	-1.31073
11.000	0.98840	-1.94662	0.64250	-1.31470
12.000	1.03781	-1.95454	0.64843	-1.26102
13.000	0.99829	-1.96251	0.62866	-1.30874
14.000	1.04374	-1.95255	0.65634	-1.33856
15.000	1.08129	-1.94855	0.66820	-1.31867
16.000	1.01607	-2.01614	0.71959	-1.25503
17.000	1.05560	-2.00618	0.64843	-1.36043
18.000	1.02200	-1.95653	0.64052	-1.27892
19.000	1.07141	-1.93266	0.73540	-1.34251
20.000	0.96469	-1.98836	0.66424	-1.27493
21.000	1.01410	-1.99031	0.65436	-1.32265
22.000	1.00224	-1.98237	0.65041	-1.30675
23.000	1.03188	-1.97441	0.69785	-1.31270
24.000	1.02793	-1.95057	0.67808	-1.28089
25.000	1.05758	-1.94260	0.67215	-1.25704
26.000	1.07536	-1.92670	0.61878	-1.30676
27.000	1.02398	-1.94064	0.69587	-1.28487
28.000	0.99236	-1.97443	0.68796	-1.28288
29.000	1.09315	-1.97238	0.69192	-1.29083
30.000	1.07141	-1.96048	0.72552	-1.27492
31.000	1.09710	-1.94854	0.68006	-1.27095
32.000	1.08920	-1.95252	0.68401	-1.27493
33.000	1.05955	-1.99227	0.71168	-1.30872
34.000	1.07734	-1.89888	0.67610	-1.28288
35.000	1.08327	-1.92073	0.64843	-1.28886
36.000	1.13465	-1.89884	0.72750	-1.26497
37.000	1.10896	-1.97635	0.71168	-1.28287
38.000	1.04967	-1.96446	0.70180	-1.28884
39.000	1.03979	-1.93864	0.64843	-1.30277
40.000	1.07932	-1.96246	0.66622	-1.23715
41.000	1.04177	-1.97440	0.65238	-1.30277
42.000	1.11687	-1.88296	0.73145	-1.29281
43.000	1.12279	-1.96442	0.70378	-1.32065
44.000	1.05758	-1.96446	0.69982	-1.28089
